Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_ALL	GO:0060255~regulation of macromolecule metabolic process	92	19.08713692946058	0.04698555750791024	THRB, FOXK1, GDF6, LTBP4, PPARG, TERF2IP, RORA, TLR6, CBX7, WNT1, MAP3K5, PCGF3, FOXF1, ZNF879, HSF4, TWIST1, PITX2, SCRT2, PRKCA, NLRP5, IRS2, EGR3, ZBTB20, ZNF283, TBX15, BRF1, KIAA1804, RXRA, ZFY, HMGA2, HMGA1, TNKS2, HES1, EYA4, CCND1, CCR6, HOXD8, ZNF783, ZNF714, SPDEF, FOXC2, CUX1, HMX3, DEAF1, SCML4, EIF4E3, HMGB2, FOXM1, ITGB2, SOX9, GRAMD4, T, SLC11A1, TAL1, SRY, AHRR, NKX3-2, ZNF71, MYCBP, BCOR, RUNX3, NAT14, NR1H4, NFATC1, SIM2, RFX8, DAZ3, DNMT3A, DAZ4, DAZ1, DAZ2, LMX1B, GSX2, TBX5, HCLS1, NR4A2, KLF16, ARID3A, SKI, PPP1R13L, POU5F1B, ZNF628, TP73, SHOX2, HDAC4, HOXB4, SP1, DLX5, ZNF862, NFIC, ZNF117, ZFHX3, RERE, NCOR2, ZNF573	337	3259	14116	1.1824566163730112	1.0	0.634743955716035	56.345568493307766
GOTERM_MF_ALL	GO:0010843~promoter binding	5	1.0373443983402488	0.04712754831925143	HDAC4, TAL1, SP1, RXRA, ZFHX3	363	57	15143	3.659320477502296	0.9999999999992737	0.7357842545545021	50.810840976210116
GOTERM_BP_ALL	GO:0007565~female pregnancy	7	1.4522821576763485	0.047568807394027024	NLRP5, SP1, RXRA, GNAS, PSG1, HMX3, SPP1	337	110	14116	2.665551659023469	1.0	0.635620985549843	56.803436352671824
KEGG_PATHWAY	hsa05332:Graft-versus-host disease	4	0.8298755186721992	0.04789728473267145	HLA-DQB1, HLA-DRB1, HLA-DRB5, HLA-B	108	39	5085	4.829059829059829	0.9982208577291258	0.7181343613352278	43.492791588482085
GOTERM_BP_ALL	GO:0045165~cell fate commitment	8	1.6597510373443984	0.04851052032562292	HES1, WNT1, TAL1, ERBB4, GSX2, PPARG, FOXC2, SOX9	337	139	14116	2.4107764233716886	1.0	0.6392779084621407	57.53317231211618
GOTERM_MF_ALL	GO:0070566~adenylyltransferase activity	3	0.6224066390041494	0.048740051315587576	PAPOLB, NMNAT2, PAPSS1	363	15	15143	8.343250688705234	0.9999999999997276	0.7315430130023393	52.020168635626504
GOTERM_CC_ALL	GO:0005581~collagen	4	0.8298755186721992	0.04911606826677556	TNXB, COL4A1, TNXA, COL12A1, COL11A1	377	35	15908	4.8224327396741185	0.9999999138638824	0.8359332451360152	49.36779936203739
GOTERM_BP_ALL	GO:0008624~induction of apoptosis by extracellular signals	7	1.4522821576763485	0.051126414903761026	PRKCA, AHRR, MAP3K5, ABR, PREX1, AKAP13, ITSN1	337	112	14116	2.6179525222551927	1.0	0.6553885970446913	59.499787726774144
GOTERM_MF_ALL	GO:0043169~cation binding	115	23.858921161825727	0.05414604737000642	ADCY3, SYT1, THRB, LTBP4, PNKD, PDLIM4, MMP7, RORA, ITSN1, MAP3K5, ATP2B4, MATN2, SCRT2, NMNAT2, RXRA, BSN, CYP2E1, HERC2P2, TRIM35, CPE, ATP9A, TRIM31, ADAMTS2, DEAF1, MGAT5B, ASAP1, AKAP13, CXXC5, SFXN5, SLC11A1, AHRR, ZNF71, STK19, NR1H4, DNMT3A, HCN2, ANKMY1, NR4A2, SMYD3, KLF16, SKI, ZNF628, HDAC4, CARS2, ANTXR1, CACNA1C, ZNF117, ZFHX3, RERE, PLCZ1, KCNK16, SEC24B, PCDHA2, PCDHA3, UTY, ANO1, PPARG, PCDHA1, KCNQ4, PCGF3, STAC2, GALNTL5, SLC23A2, ZNF879, AGAP1, ANO10, KDM5D, PRKCA, EGR3, ZNF283, ZBTB20, PCDHB7, BRF1, MMEL1, PCDH11Y, ZFY, RPH3AL, PFKP, PADI2, GMPR, GPR98, SLIT3, EYA4, ZNF714, OTOF, SLC41A1, ADAM12, GALNT9, ALOX12, CYP2U1, ADAMTS17, SLC39A14, ADAMTS13, MGMT, CABP1, PKD1L2, SMOC2, SORBS2, FAT1, DGKG, ZNF608, RASA3, EHD2, ADARB2, LMX1B, MAP1D, PM20D1, TP73, ACSM3, ITPA, SP1, RPS6KA2, ZNF862, MGC87042, ZNF573	363	4179	15143	1.1479706020592269	0.9999999999999899	0.7537379053579805	55.87535725864945
GOTERM_MF_ALL	GO:0005201~extracellular matrix structural constituent	6	1.2448132780082988	0.05507007680657734	LAMA4, TNXB, COL4A1, TNXA, AMELY, COL12A1, COL11A1	363	86	15143	2.91043628675764	0.9999999999999943	0.7450145498871406	56.50468194300598
GOTERM_BP_ALL	GO:0001932~regulation of protein amino acid phosphorylation	9	1.8672199170124482	0.05508304295468024	PRKCA, CCND1, MAP3K5, HCLS1, KIAA1804, GDF6, ITGB2, TLR6, TP73	337	173	14116	2.1791049896228194	1.0	0.6797887535190006	62.31206862759351
GOTERM_BP_ALL	GO:0035113~embryonic appendage morphogenesis	6	1.2448132780082988	0.05645298936783343	TBX5, DLX5, SKI, GNAS, LRP5, TWIST1	337	87	14116	2.888775196971247	1.0	0.6854099206229569	63.24215586083558
GOTERM_BP_ALL	GO:0030326~embryonic limb morphogenesis	6	1.2448132780082988	0.05645298936783343	TBX5, DLX5, SKI, GNAS, LRP5, TWIST1	337	87	14116	2.888775196971247	1.0	0.6854099206229569	63.24215586083558
GOTERM_BP_ALL	GO:0048468~cell development	23	4.771784232365145	0.05706830068704152	PRKCA, DEAF1, LMX1B, RXRA, PPARG, NR4A2, NFASC, SOX9, FZD5, GPR98, TP73, SLIT3, HES1, DGKG, DLX5, CNTNAP2, FOXC2, ANTXR1, HSF4, COL11A1, RUNX3, OCA2, NFATC1	337	644	14116	1.4959728698601102	1.0	0.6859218954318769	63.65282955075258
GOTERM_BP_ALL	GO:0043506~regulation of JUN kinase activity	4	0.8298755186721992	0.05729611417775779	MAP3K5, KIAA1804, TLR6, TP73	337	37	14116	4.528350308765739	1.0	0.6838992592672871	63.80377852834114
GOTERM_BP_ALL	GO:0006869~lipid transport	8	1.6597510373443984	0.05835649003213909	OSBPL5, ABCA7, OSBP2, CD36, OSBPL9, ATP9A, PPARG, GPIHBP1	337	145	14116	2.311020157576998	1.0	0.6872917507328609	64.49864451548558
KEGG_PATHWAY	hsa04514:Cell adhesion molecules (CAMs)	7	1.4522821576763485	0.058664864455597744	HLA-DQB1, HLA-DRB1, NFASC, CNTNAP2, HLA-DRB5, ITGB2, HLA-B	108	132	5085	2.4968434343434343	0.9995897857737326	0.7274151049523807	50.49379174093396
GOTERM_CC_ALL	GO:0044420~extracellular matrix part	7	1.4522821576763485	0.05917361092583916	SMOC2, LAMA4, TNXB, COL4A1, TNXA, AMELY, COL12A1, COL11A1	377	117	15908	2.524564147906323	0.9999999972230671	0.8605699001473578	56.1447728821429
GOTERM_MF_ALL	GO:0043566~structure-specific DNA binding	8	1.6597510373443984	0.05950923340910366	DEAF1, HMGB2, SP1, THRB, RXRA, FOXC2, NR1H4, RBMS1	363	145	15143	2.3015863968842023	0.9999999999999997	0.7585145007097103	59.413114608447316
GOTERM_MF_ALL	GO:0005515~protein binding	211	43.77593360995851	0.059651022700324643	ADCY3, SYT1, PNMA2, LTBP4, GDF6, PDLIM4, RORA, ITSN1, INTS9, MAP3K5, ATP2B4, FOXF1, EIF1AY, LSM5, COL12A1, TWIST1, ISLR2, PITX2, CRTAM, TNIK, KIAA1804, RXRA, TANC1, RPTOR, CD36, CCR6, ROR1, C6ORF145, PALM, ERBB4, ASAP1, AKAP13, T, SLC11A1, TAL1, AHRR, CDC42EP1, SKA2, BCOR, NR1H4, SPP1, DNMT3A, OSBPL5, ABR, SMYD3, SKI, MYOZ3, SEPT10, ABCG2, LAMA4, NLGN4Y, DLX5, TMOD3, PON2, TNK1, ZFHX3, NCOR2, RERE, PCDHA2, TOLLIP, PCDHA3, PPARG, TERF2IP, PCDHA1, CDSN, DIP2C, SNPH, HSF4, GPIHBP1, COL11A1, GOLGA3, PARVG, MRI1, LRRC20, PCDHB7, ZBTB20, FMNL3, SH3PXD2A, BRF1, ANP32B, PCDH11Y, SDK1, RPH3AL, CLIC1, GPR98, SLIT3, ANKRD27, CCND1, DOK5, RIN2, GNAS, SEMA4D, ADAM12, GADD45A, ALOX12, RIN3, STARD13, CCL26, SORBS2, FAT1, WIPF1, AFAP1, SIM2, DAZ3, DAZ4, DAZ1, SHMT2, DAZ2, LMX1B, TBX5, HCLS1, FZD5, TP73, RASSF3, CD19, ZNF862, CMTM7, RAB38, NCLN, THRB, SRCIN1, OSGIN1, TLR6, CBX7, MTHFD1L, IL17RA, TSNARE1, TAPBP, WNT1, SPRED2, MTUS2, RBMS1, IRS2, DARS, STMN2, BEND7, HLA-B, HCST, TRIM35, ARRB2, TRIM31, TNFAIP8, SPDEF, FXYD1, HMGB2, ITGB2, SOX9, SRY, GRID2IP, NDRG1, PLXND1, STK19, RAB6C, RUNX3, ARHGDIB, HCN2, GSX2, TNFRSF13B, ARID3A, NR4A2, DOCK6, HDAC4, CASS4, HEATR2, SPTBN1, ANTXR1, SYNGAP1, CACNA1C, MAD1L1, SEC24B, HECW1, FOXK1, PREX1, LRRC8C, CXCR2, SKAP2, CCHCR1, MKLN1, TSKS, DCAF11, PCGF3, CNTNAP2, LRWD1, GPC1, KDM5D, PRKCA, NLRP5, SGK1, PFKP, HMGA2, HMGA1, DEF6, TBCD, FRMD4A, KLHL14, CDK2AP1, MCC, GALNT9, FKBP5, ADAMTS13, FOXM1, CABP1, MYCBP, EHD2, COL4A1, TNXB, TNXA, PM20D1, NFASC, RCAN3, PPP1R13L, SP1, KCNN3, SNX31, SH3BP2	363	8154	15143	1.0794860775795956	0.9999999999999997	0.7458045125165571	59.50295290198232
GOTERM_MF_ALL	GO:0005088~Ras guanyl-nucleotide exchange factor activity	6	1.2448132780082988	0.05965826675953516	ABR, PREX1, RIN2, AKAP13, PLEKHG4B, ITSN1	363	88	15143	2.844290007513148	0.9999999999999997	0.7326212355170546	59.50753778868696
BIOCARTA	h_vipPathway:Neuropeptides VIP and PACAP inhibit the apoptosis of activated T cells	3	0.6224066390041494	0.06077637588013399	EGR3, VIPR2, NFATC1	43	14	1437	7.161129568106312	0.9998020365304288	0.9859300508326695	52.09999537373706
GOTERM_BP_ALL	GO:0046942~carboxylic acid transport	8	1.6597510373443984	0.061893557589762824	SLC11A1, CD36, SLC23A2, SLC6A12, PPARG, SLC26A1, SLC6A18, OCA2	337	147	14116	2.279577706453501	1.0	0.705827621790998	66.72672717154987
GOTERM_MF_ALL	GO:0008509~anion transmembrane transporter activity	8	1.6597510373443984	0.06310420065482457	FXYD1, GABRB1, ANO1, CLIC1, SLC26A1, SLCO2B1, OCA2, ANO10	363	147	15143	2.2702722962463224	1.0	0.7402136341992016	61.63451838854257
GOTERM_BP_ALL	GO:0015849~organic acid transport	8	1.6597510373443984	0.0637102445490122	SLC11A1, CD36, SLC23A2, SLC6A12, PPARG, SLC26A1, SLC6A18, OCA2	337	148	14116	2.2641751543828694	1.0	0.7131883816941481	67.8192391037433
GOTERM_BP_ALL	GO:0048519~negative regulation of biological process	54	11.20331950207469	0.06392370932606722	THRB, FOXK1, SRCIN1, PPARG, OSGIN1, TERF2IP, SKAP2, ITSN1, SPINK5, KCNQ4, HSF4, TWIST1, PRKCA, IRS2, RXRA, RPH3AL, HMGA1, GPR98, HES1, CCND1, TRIM35, HOXD8, TNFAIP8, FAIM3, FOXC2, SEMA4D, CUX1, ALOX12, PALM, HMGB2, SOX9, SLC11A1, NKX3-2, BCOR, RUNX3, NR1H4, ARHGDIB, SIM2, SPP1, DNMT3A, TBX5, TNFRSF13B, NR4A2, SKI, TP73, RGS9BP, HOXB4, HDAC4, RGS5, SPTBN1, TNK1, NFIC, ZFHX3, NCOR2	337	1812	14116	1.248295242399827	1.0	0.7110932638151156	67.94536973034018
GOTERM_BP_ALL	GO:0009059~macromolecule biosynthetic process	80	16.59751037344398	0.06510804462152592	THRB, FOXK1, PPARG, TERF2IP, RORA, CBX7, ST3GAL1, PCGF3, FOXF1, EIF1AY, ZNF879, HSF4, RBMS1, TWIST1, SCRT2, ZBTB20, EGR3, ZNF283, TBX15, BRF1, DARS, RXRA, ZFY, HMGA2, HMGA1, HES1, EYA4, CCR6, HOXD8, ZNF783, ZNF714, RPS4Y2, SPDEF, CDK2AP1, RPS4Y1, FOXC2, CUX1, GALNT9, HMX3, DEAF1, SCML4, EIF4E3, HMGB2, FOXM1, SOX9, T, SLC11A1, TAL1, SRY, AHRR, NKX3-2, ZNF71, MYCBP, BCOR, RUNX3, NAT14, NR1H4, NFATC1, SIM2, LMX1B, GSX2, TBX5, NR4A2, ARID3A, KLF16, PPP1R13L, ZNF628, TP73, HDAC4, HOXB4, PAPOLB, SP1, ZNF862, CARS2, NFIC, ZNF117, ZFHX3, RERE, NCOR2, ZNF573	337	2832	14116	1.1832553772904828	1.0	0.7145927314633691	68.63674545894263
GOTERM_BP_ALL	GO:0048701~embryonic cranial skeleton morphogenesis	3	0.6224066390041494	0.06727281001983806	TBX15, FOXC2, GNAS	337	18	14116	6.9812067260138475	1.0	0.7234105725121336	69.86430895387585
GOTERM_BP_ALL	GO:0030593~neutrophil chemotaxis	3	0.6224066390041494	0.06727281001983806	PRKCA, ITGB2, CXCR2	337	18	14116	6.9812067260138475	1.0	0.7234105725121336	69.86430895387585
GOTERM_BP_ALL	GO:0000904~cell morphogenesis involved in differentiation	11	2.2821576763485476	0.06790671236403695	PRKCA, HES1, DLX5, RXRA, NR4A2, NFASC, ANTXR1, SOX9, RUNX3, SLIT3, NFATC1	337	244	14116	1.888359196380795	1.0	0.7236468969741104	70.21511545152273
GOTERM_BP_ALL	GO:0007165~signal transduction	80	16.59751037344398	0.06857995546763884	PLCZ1, ADCY3, GPR84, CASR, TOLLIP, PREX1, GABRB1, PPARG, CXCR2, RORA, ITSN1, SKAP2, TLR6, VIPR2, MAP3K5, MKLN1, STAC2, GALR1, SPRED2, CNTNAP2, AGAP1, OR8G1, PRKCA, GPR173, IRS2, TNIK, STMN2, RXRA, KIAA1804, CLIC1, CDKL2, CCND1, CCR6, CD36, ARRB2, DOK5, PTGDR, RIN2, MCC, GNAS, RIN3, HMGB2, HLA-DRB1, ERBB4, AKAP13, STARD13, CCL26, T, SMOC2, AHRR, CDC42EP1, DGKG, PLXND1, RASA3, RAB6C, NR1H4, NFATC1, ARHGDIB, SIM2, ABR, TNXB, TNXA, HCLS1, NR4A2, SKI, FZD5, RCAN3, TP73, RASSF3, FLJ32810, CASS4, OR12D3, RPS6KA2, GPR110, CNIH3, TNK1, GPR111, RAB38, SYNGAP1, LRP5, SH3BP2	337	2840	14116	1.1799222635516364	1.0	0.7240924177911312	70.58347938974798
GOTERM_MF_ALL	GO:0015075~ion transmembrane transporter activity	25	5.186721991701245	0.06902367773650044	FXYD1, KCNK16, SLC39A14, GABRB1, ANO1, SLC26A1, SFXN5, PKD1L2, FXYD7, SLC11A1, KCNQ4, ATP2B4, SLC23A2, RASA3, OCA2, ANO10, HCN2, SLC6A12, CLIC1, SLC6A18, SLCO2B1, KCNN3, ATP9A, SLC41A1, CACNA1C	363	725	15143	1.4384914980526267	1.0	0.7602029733845629	65.04701599608296
GOTERM_MF_ALL	GO:0003680~AT DNA binding	2	0.4149377593360996	0.07002006905662674	HMGA2, HMGA1	363	3	15143	27.81083562901745	1.0	0.7536571127825742	65.5928118601791
GOTERM_BP_ALL	GO:0007218~neuropeptide signaling pathway	6	1.2448132780082988	0.07097727740000292	CPE, GALR1, GPR110, GPR111, GPR98, PKD1L2	337	93	14116	2.7024026036182636	1.0	0.7335560486501216	71.86062402350414
GOTERM_MF_ALL	GO:0008237~metallopeptidase activity	9	1.8672199170124482	0.07297413778256123	ADAMTS17, CPE, MMEL1, MAP1D, ADAMTS13, PM20D1, MMP7, ADAM12, ADAMTS2	363	183	15143	2.051619021812763	1.0	0.7571373734585501	67.16465030411234
GOTERM_BP_ALL	GO:0045596~negative regulation of cell differentiation	10	2.0746887966804977	0.073551659167514	HES1, HDAC4, CCND1, PPARG, SKI, SOX9, ZFHX3, GPR98, SPP1, TWIST1	337	216	14116	1.9392240905594023	1.0	0.7434425285874753	73.17384581251734
GOTERM_BP_ALL	GO:0034645~cellular macromolecule biosynthetic process	79	16.390041493775932	0.07391797354397409	THRB, FOXK1, PPARG, TERF2IP, RORA, CBX7, ST3GAL1, PCGF3, FOXF1, EIF1AY, ZNF879, HSF4, RBMS1, TWIST1, SCRT2, ZBTB20, EGR3, ZNF283, TBX15, BRF1, DARS, RXRA, ZFY, HMGA2, HMGA1, HES1, EYA4, CCR6, HOXD8, ZNF783, ZNF714, RPS4Y2, SPDEF, CDK2AP1, RPS4Y1, FOXC2, CUX1, GALNT9, HMX3, DEAF1, SCML4, EIF4E3, HMGB2, FOXM1, SOX9, T, TAL1, SRY, AHRR, NKX3-2, ZNF71, MYCBP, BCOR, RUNX3, NAT14, NR1H4, NFATC1, SIM2, LMX1B, GSX2, TBX5, NR4A2, ARID3A, KLF16, PPP1R13L, ZNF628, TP73, HDAC4, HOXB4, PAPOLB, SP1, ZNF862, CARS2, NFIC, ZNF117, ZFHX3, RERE, NCOR2, ZNF573	337	2812	14116	1.1767752447121493	1.0	0.7421955632787116	73.3559458769534
GOTERM_BP_ALL	GO:0007530~sex determination	3	0.6224066390041494	0.07403904883948174	SRY, PTGDR, SOX9	337	19	14116	6.61377479306575	1.0	0.7397613685078626	73.41587765349273
GOTERM_MF_ALL	GO:0032395~MHC class II receptor activity	3	0.6224066390041494	0.07460212888439963	HLA-DQB1, HLA-DRB1, HLA-B	363	19	15143	6.586776859504133	1.0	0.7541013039783045	68.00202755072276
GOTERM_BP_ALL	GO:0019222~regulation of metabolic process	99	20.539419087136928	0.07770793673350157	ADCY3, THRB, LTBP4, GDF6, RORA, TLR6, CBX7, WNT1, MAP3K5, GALR1, FOXF1, SPRED2, PITX2, TWIST1, SCRT2, IRS2, KIAA1804, RXRA, TNKS2, HES1, HOXD8, CCR6, ZNF783, SPDEF, HMX3, DEAF1, PALM, EIF4E3, HMGB2, ITGB2, SOX9, T, SRY, TAL1, SLC11A1, AHRR, NKX3-2, ZNF71, BCOR, NAT14, NR1H4, RUNX3, RFX8, DNMT3A, GSX2, NR4A2, KLF16, ARID3A, SKI, ZNF628, SHOX2, HOXB4, HDAC4, DLX5, ZNF117, ZFHX3, RERE, NCOR2, FOXK1, PPARG, TERF2IP, PCGF3, ZNF879, HSF4, PRKCA, EGR3, ZNF283, ZBTB20, NLRP5, TBX15, BRF1, ZFY, HMGA2, HMGA1, EYA4, CCND1, ZNF714, FOXC2, GNAS, CUX1, GADD45A, SCML4, FOXM1, GRAMD4, DGKG, MYCBP, NFATC1, SIM2, DAZ3, DAZ4, DAZ1, DAZ2, LMX1B, HCLS1, TBX5, PPP1R13L, POU5F1B, TP73, SP1, ZNF862, NFIC, ZNF573	337	3621	14116	1.1452186675648233	1.0	0.7542729513193646	75.17288566782723
GOTERM_BP_ALL	GO:0021915~neural tube development	5	1.0373443983402488	0.07858237902019685	HES1, RGMA, WNT1, T, TWIST1	337	68	14116	3.0799441438296387	1.0	0.7553577044899287	75.57519804076604
GOTERM_BP_ALL	GO:0010324~membrane invagination	10	2.0746887966804977	0.08016186413177732	SLC11A1, ABCA7, CD36, ARRB2, FNBP1L, RIN2, ITSN1, EHD2, RIN3, LRP5	337	220	14116	1.9039654707310494	1.0	0.7595862144066413	76.28636759750667
GOTERM_BP_ALL	GO:0006897~endocytosis	10	2.0746887966804977	0.08016186413177732	SLC11A1, ABCA7, CD36, ARRB2, FNBP1L, RIN2, ITSN1, EHD2, RIN3, LRP5	337	220	14116	1.9039654707310494	1.0	0.7595862144066413	76.28636759750667
GOTERM_MF_ALL	GO:0005509~calcium ion binding	30	6.224066390041494	0.08073793759699999	PLCZ1, SYT1, PCDHA2, ADAMTS13, PCDHA3, LTBP4, CABP1, ANO1, MMP7, PCDHA1, ITSN1, PKD1L2, SMOC2, AHRR, ATP2B4, GALNTL5, DGKG, FAT1, EHD2, ANO10, PRKCA, MATN2, PCDHB7, PCDH11Y, PADI2, GPR98, SLIT3, OTOF, CACNA1C, GALNT9	363	919	15143	1.3617928218778947	1.0	0.7716891479853081	70.98250922526958
GOTERM_BP_ALL	GO:0010876~lipid localization	8	1.6597510373443984	0.0815094999392861	OSBPL5, ABCA7, OSBP2, CD36, OSBPL9, ATP9A, PPARG, GPIHBP1	337	157	14116	2.1343816741953168	1.0	0.7626733658967333	76.87768003757947
KEGG_PATHWAY	hsa04672:Intestinal immune network for IgA production	4	0.8298755186721992	0.0832301100183655	HLA-DQB1, HLA-DRB1, TNFRSF13B, HLA-DRB5	108	49	5085	3.843537414965986	0.9999864610807658	0.7983900324881614	63.599477019910466
GOTERM_BP_ALL	GO:0048522~positive regulation of cellular process	54	11.20331950207469	0.08355938190240902	THRB, FOXK1, PREX1, GDF6, PPARG, CXCR2, RORA, TLR6, ITSN1, WNT1, MAP3K5, FOXF1, HSF4, PRKCA, CRTAM, IRS2, BRF1, RXRA, HMGA1, RPTOR, TNKS2, HES1, CCND1, TRIM35, CD36, FOXC2, GNAS, SEMA4D, ALOX12, HMGB2, ERBB4, AKAP13, SOX9, T, TAL1, SLC11A1, AHRR, CDC42EP1, RUNX3, NR1H4, SPP1, DAZ3, DAZ4, DAZ1, ABR, DAZ2, LMX1B, TBX5, HCLS1, NR4A2, TP73, HDAC4, SP1, DLX5, NFIC, ZFHX3, LRP5	337	1847	14116	1.2246404868589533	1.0	0.7686712232935776	77.75055615864726
GOTERM_BP_ALL	GO:0035107~appendage morphogenesis	6	1.2448132780082988	0.08736108578964003	TBX5, DLX5, SKI, GNAS, LRP5, TWIST1	337	99	14116	2.538620627641399	1.0	0.7815253222710845	79.28783506560568
GOTERM_BP_ALL	GO:0035108~limb morphogenesis	6	1.2448132780082988	0.08736108578964003	TBX5, DLX5, SKI, GNAS, LRP5, TWIST1	337	99	14116	2.538620627641399	1.0	0.7815253222710845	79.28783506560568
GOTERM_BP_ALL	GO:0010467~gene expression	83	17.219917012448132	0.08758305204007706	THRB, FOXK1, PPARG, RORA, CBX7, INTS9, PCGF3, FOXF1, EIF1AY, LSM5, ZNF879, HSF4, RBMS1, TWIST1, SCRT2, ZBTB20, EGR3, ZNF283, TBX15, BRF1, DARS, RXRA, ZFY, HMGA2, HMGA1, HES1, EYA4, CCR6, HOXD8, CPE, ZNF783, ZNF714, RPS4Y2, SPDEF, RPS4Y1, FOXC2, CUX1, ADAMTS2, HMX3, DEAF1, SCML4, EIF4E3, ADAMTS13, FOXM1, SOX9, T, TAL1, SRY, AHRR, NKX3-2, ZNF71, MYCBP, BCOR, RUNX3, NAT14, NR1H4, NFATC1, SIM2, LMX1B, ADARB2, GSX2, TBX5, NR4A2, KLF16, ARID3A, PPP1R13L, RBMY1D, ZNF628, TP73, HDAC4, PAPOLB, HOXB4, RBMY1F, SP1, ZNF862, CARS2, NFIC, ZNF117, ZFHX3, RERE, NCOR2, NCLN, ZNF573	337	2999	14116	1.1592667387645537	1.0	0.7796929709131822	79.374425146822
GOTERM_MF_ALL	GO:0003676~nucleic acid binding	90	18.672199170124482	0.08915164961988255	THRB, FOXK1, PPARG, TERF2IP, RORA, FOXF1, EIF1AY, LSM5, ZNF879, HSF4, KDM5D, RBMS1, TWIST1, PITX2, SCRT2, EGR3, ZBTB20, ZNF283, TBX15, BRF1, DARS, RXRA, ZFY, ERAL1, HMGA2, HMGA1, HES1, HOXD8, ZNF783, ZNF714, HIST2H2BF, RPS4Y2, CDK2AP1, SPDEF, RPS4Y1, FOXC2, CUX1, HMX3, DEAF1, SCML4, EIF4E3, HMGB2, FOXM1, MGMT, CXXC5, SOX9, GRAMD4, T, TAL1, SRY, AHRR, DDX3Y, NKX3-2, ZNF71, EHD2, RUNX3, NAT14, NR1H4, NFATC1, SIM2, RFX8, DAZ3, DNMT3A, DAZ4, DAZ1, DAZ2, LMX1B, ADARB2, GSX2, TBX5, HCLS1, NR4A2, KLF16, ARID3A, RCAN3, RBMY1D, POU5F1B, ZNF628, TP73, SHOX2, HDAC4, PAPOLB, HOXB4, RBMY1F, SP1, DLX5, ZNF862, NFIC, ZNF117, ZFHX3, RERE, NCOR2, ZNF573	363	3264	15143	1.1502643412736997	1.0	0.7961125324524444	74.6504641319286
KEGG_PATHWAY	hsa05320:Autoimmune thyroid disease	4	0.8298755186721992	0.09134088446779282	HLA-DQB1, HLA-DRB1, HLA-DRB5, HLA-B	108	51	5085	3.6928104575163396	0.9999956974352368	0.7865894293849068	67.17343995646755
GOTERM_BP_ALL	GO:0060429~epithelium development	10	2.0746887966804977	0.09290753027105861	RGMA, T, HOXB4, TBX5, DLX5, FOXF1, PPARG, CDSN, SPINK5, TWIST1	337	227	14116	1.845252879122603	1.0	0.7973647102575034	81.35215279816957
GOTERM_BP_ALL	GO:0002009~morphogenesis of an epithelium	6	1.2448132780082988	0.09322577748882858	RGMA, T, HOXB4, TBX5, FOXF1, TWIST1	337	101	14116	2.4883509122425593	1.0	0.7959265765560438	81.46451429505319
GOTERM_MF_ALL	GO:0005254~chloride channel activity	5	1.0373443983402488	0.09354810485434639	FXYD1, GABRB1, ANO1, CLIC1, ANO10	363	72	15143	2.8969620446893174	1.0	0.8030479617136819	76.39051447642228
GOTERM_BP_ALL	GO:0031324~negative regulation of cellular metabolic process	24	4.979253112033195	0.09550888112704028	PRKCA, DNMT3A, PALM, HMGB2, THRB, FOXK1, RXRA, PPARG, SKI, TERF2IP, SOX9, HES1, HDAC4, HOXB4, HOXD8, HSF4, BCOR, CUX1, NFIC, ZFHX3, NCOR2, NR1H4, SIM2, TWIST1	337	720	14116	1.3962413452027695	1.0	0.8015619527265926	82.25209433231632
GOTERM_BP_ALL	GO:0055010~ventricular cardiac muscle morphogenesis	3	0.6224066390041494	0.0955239754916237	RXRA, FOXC2, COL11A1	337	22	14116	5.711896412193148	1.0	0.799072394649144	82.25719480142087
KEGG_PATHWAY	hsa04612:Antigen processing and presentation	5	1.0373443983402488	0.09657165797516623	HLA-DQB1, HLA-DRB1, HLA-DRB5, HLA-B, TAPBP	108	83	5085	2.836345381526104	0.9999979569042763	0.7667563348666067	69.30504046887914
GOTERM_BP_ALL	GO:0045597~positive regulation of cell differentiation	10	2.0746887966804977	0.09670751083264817	TAL1, CD36, THRB, TBX5, DLX5, PPARG, GNAS, SEMA4D, HSF4, ZFHX3	337	229	14116	1.82913713345341	1.0	0.8007189434238283	82.65284754588768
KEGG_PATHWAY	hsa04310:Wnt signaling pathway	7	1.4522821576763485	0.09753787876532667	PRKCA, WNT1, CCND1, MMP7, FZD5, LRP5, NFATC1	108	151	5085	2.182671081677704	0.9999982203330461	0.7339067403803727	69.68465486198852
GOTERM_BP_ALL	GO:0048736~appendage development	6	1.2448132780082988	0.09928734175876913	TBX5, DLX5, SKI, GNAS, LRP5, TWIST1	337	103	14116	2.4400334188009567	1.0	0.8070922080195648	83.48666397691709
GOTERM_BP_ALL	GO:0060173~limb development	6	1.2448132780082988	0.09928734175876913	TBX5, DLX5, SKI, GNAS, LRP5, TWIST1	337	103	14116	2.4400334188009567	1.0	0.8070922080195648	83.48666397691709
