peak	MA0102.5	MA0113.4	MA0148.5	MA0466.4	MA0480.3	MA2323.1	MA2327.1
chr9:63743487-63743987	0	0	0	0	0	0	0
chr9:63746123-63746623	0	0	0	0	0	0	0
chr9:63755124-63755624	0	0	0	0	0	0	0
chr9:63758213-63758713	0	0	0	0	0	0	0
chr9:63896293-63896793	0	0	0	0	0	0	0
chr9:63918473-63918973	0	0	0	0	0	0	0
chr9:63959050-63959550	0	0	0	0	0	0	0
chr9:63968386-63968886	0	0	0	0	0	0	0
chr9:63973159-63973659	0	0	0	0	0	0	0
chr9:63989593-63990093	0	0	0	0	0	0	0
chr9:63997827-63998327	0	0	0	0	0	0	0
chr9:64018037-64018537	0	0	0	0	0	0	0
chr9:64022360-64022860	0	0	0	0	0	0	0
chr9:64049961-64050461	0	0	0	0	0	0	0
chr9:64084347-64084847	0	0	0	0	0	0	0
chr9:64100252-64100752	0	0	0	0	0	0	0
chr9:64105213-64105713	0	0	0	0	0	0	0
chr9:64114233-64114733	0	0	0	0	0	0	0
chr9:64117075-64117575	0	0	0	0	0	0	0
chr9:64120586-64121086	0	0	0	0	0	0	0
chr9:64172982-64173482	0	0	0	0	0	0	0
chr9:64179004-64179504	0	0	0	0	0	0	0
chr9:64281085-64281585	0	0	0	0	0	0	0
chr9:64340490-64340990	0	0	0	0	0	0	0
chr9:64474330-64474830	0	0	0	0	0	0	0
chr9:64696469-64696969	0	0	0	0	0	0	0
chr9:64736543-64737043	0	0	0	0	0	0	0
chr9:64737771-64738271	0	0	0	0	0	0	0
chr9:64769248-64769748	0	0	0	0	0	0	0
chr9:64779794-64780294	0	0	0	0	0	0	0
chr9:64785080-64785580	0	0	0	0	0	0	0
chr9:64791121-64791621	0	0	0	0	0	0	0
chr9:64811892-64812392	0	0	0	0	0	0	0
chr9:64826966-64827466	0	0	0	0	0	0	0
chr9:64859729-64860229	0	0	0	0	0	0	0
chr9:64861988-64862488	0	0	0	0	0	0	0
chr9:64902844-64903344	0	0	0	0	0	0	0
chr9:64913280-64913780	0	0	0	0	0	0	0
chr9:64915947-64916447	0	0	0	0	0	0	0
chr9:64926385-64926885	0	0	0	0	0	0	0
chr9:64931646-64932146	0	0	0	0	0	0	0
chr9:64934251-64934751	0	0	0	0	0	0	0
chr9:64960759-64961259	0	0	0	0	0	0	0
chr9:64990534-64991034	0	0	0	0	0	0	0
chr9:65021926-65022426	0	0	0	0	0	0	0
chr9:65031814-65032314	0	0	0	0	0	0	0
chr9:65141742-65142242	0	0	0	0	0	0	0
chr9:65178554-65179054	0	0	0	0	0	0	0
chr9:65188799-65189299	0	0	0	0	0	0	0
chr9:65196230-65196730	0	0	0	0	0	0	0
chr9:65200984-65201484	0	0	0	0	0	0	0
chr9:65205093-65205593	0	0	0	0	0	0	0
chr9:65215098-65215598	0	0	0	0	0	0	0
chr9:65217831-65218331	0	0	0	0	0	0	0
chr9:65238240-65238740	0	0	0	0	0	0	0
chr9:65256189-65256689	0	0	0	0	0	0	0
chr9:65257525-65258025	0	0	0	0	0	0	0
chr9:65261789-65262289	0	0	0	0	0	0	0
chr9:65267991-65268491	0	0	0	0	0	0	0
chr9:65273542-65274042	0	0	0	0	0	0	0
chr9:65281511-65282011	0	0	0	0	0	0	0
chr9:65290482-65290982	0	0	0	0	0	0	0
chr9:65345388-65345888	0	0	0	0	0	0	0
chr9:65347064-65347564	0	0	0	0	0	0	0
chr9:65359131-65359631	0	0	0	0	0	0	0
chr9:65375021-65375521	0	0	0	0	0	0	0
chr9:65384191-65384691	0	0	0	0	0	0	0
chr9:65393355-65393855	0	0	0	0	0	0	0
chr9:65398560-65399060	0	0	0	0	0	0	0
chr9:65400595-65401095	0	0	0	0	0	0	0
chr9:65404323-65404823	0	0	0	0	0	0	0
chr9:65408399-65408899	0	0	0	0	0	0	0
chr9:65464866-65465366	0	0	0	0	0	0	0
chr9:65479261-65479761	0	0	0	0	0	0	0
chr9:65501968-65502468	0	0	0	0	0	0	0
chr9:65541543-65542043	0	0	0	0	0	0	0
chr9:65550981-65551481	0	0	0	0	0	0	0
chr9:65560881-65561381	0	0	0	0	0	0	0
chr9:65580685-65581185	0	0	0	0	0	0	0
chr9:65587099-65587599	0	0	0	0	0	0	0
chr9:65611459-65611959	0	0	0	0	0	0	0
chr9:65629632-65630132	0	0	0	0	0	0	0
chr9:65631881-65632381	0	0	0	0	0	0	0
chr9:65638916-65639416	0	0	0	0	0	0	0
chr9:65653687-65654187	0	0	0	0	0	0	0
chr9:65675995-65676495	0	0	0	0	0	0	0
chr9:65681119-65681619	0	0	0	0	0	0	0
chr9:65695977-65696477	0	0	0	0	0	0	0
chr9:65702262-65702762	0	0	0	0	0	0	0
chr9:65724849-65725349	0	0	0	0	0	0	0
chr9:65726363-65726863	0	0	0	0	0	0	0
chr9:65744087-65744587	0	0	0	0	0	0	0
chr9:65752170-65752670	0	0	0	0	0	0	0
chr9:65776245-65776745	0	0	0	0	0	0	0
chr9:65787542-65788042	0	0	0	0	0	0	0
chr9:65807098-65807598	0	0	0	0	0	0	0
chr9:65826494-65826994	0	0	0	0	0	0	0
chr9:65828042-65828542	0	0	0	0	0	0	0
chr9:65844521-65845021	0	0	0	0	0	0	0
chr9:65909464-65909964	0	0	0	0	0	0	0
chr9:66059979-66060479	0	0	0	0	0	0	0
chr9:66088089-66088589	0	0	0	0	0	0	0
chr9:66091013-66091513	0	0	0	0	0	0	0
chr9:66116844-66117344	0	0	0	0	0	0	0
chr9:66125545-66126045	0	0	0	0	0	0	0
chr9:66165707-66166207	0	0	0	0	0	0	0
chr9:66213314-66213814	0	0	0	0	0	0	0
chr9:66231974-66232474	0	0	0	0	0	0	0
chr9:66349866-66350366	0	0	0	0	0	0	0
chr9:66367460-66367960	0	0	0	0	0	0	0
chr9:66423636-66424136	0	0	0	0	0	0	0
chr9:66462197-66462697	0	0	0	0	0	0	0
chr9:66485462-66485962	0	0	0	0	0	0	0
chr9:66511989-66512489	0	0	0	0	0	0	0
chr9:66519009-66519509	0	0	0	0	0	0	0
chr9:66564372-66564872	0	0	0	0	0	0	0
chr9:66575602-66576102	0	0	0	0	0	0	0
chr9:66591705-66592205	0	0	0	0	0	0	0
chr9:66593036-66593536	0	0	0	0	0	0	0
chr9:66606268-66606768	0	0	0	0	0	0	0
chr9:66611622-66612122	0	0	0	0	0	0	0
chr9:66626079-66626579	0	0	0	0	0	0	0
chr9:66630923-66631423	0	0	0	0	0	0	0
chr9:66646298-66646798	0	0	0	0	0	0	0
chr9:66666159-66666659	0	0	0	0	0	0	0
chr9:66668041-66668541	0	0	0	0	0	0	0
chr9:66669563-66670063	0	0	0	0	0	0	0
chr9:66697627-66698127	0	0	0	0	0	0	0
chr9:66726074-66726574	0	0	0	0	0	0	0
chr9:66742759-66743259	0	0	0	0	0	0	0
chr9:66795338-66795838	0	0	0	0	0	0	0
chr9:66825940-66826440	0	0	0	0	0	0	0
chr9:66834649-66835149	0	0	0	0	0	0	0
chr9:66887181-66887681	0	0	0	0	0	0	0
chr9:66894777-66895277	0	0	0	0	0	0	0
chr9:66907663-66908163	0	0	0	0	0	0	0
chr9:66919624-66920124	0	0	0	0	0	0	0
chr9:66945721-66946221	0	0	0	0	0	0	0
chr9:66957372-66957872	0	0	0	0	0	0	0
chr9:66974596-66975096	0	0	0	0	0	0	0
chr9:66980213-66980713	0	0	0	0	0	0	0
chr9:67036365-67036865	0	0	0	0	0	0	0
chr9:67044030-67044530	0	0	0	0	0	0	0
chr9:67089341-67089841	0	0	0	0	0	0	0
chr9:67090703-67091203	0	0	0	0	0	0	0
chr9:67339080-67339580	0	0	0	0	0	0	0
chr9:67423878-67424378	0	0	0	0	0	0	0
chr9:67435444-67435944	0	0	0	0	0	0	0
chr9:67463722-67464222	0	0	0	0	0	0	0
chr9:67477554-67478054	0	0	0	0	0	0	0
chr9:67486452-67486952	0	0	0	0	0	0	0
chr9:67494640-67495140	0	0	0	0	0	0	0
chr9:67507574-67508074	0	0	0	0	0	0	0
chr9:67534028-67534528	0	0	0	0	0	0	0
chr9:67549494-67549994	0	0	0	0	0	0	0
chr9:67563607-67564107	0	0	0	0	0	0	0
chr9:67573140-67573640	0	0	0	0	0	0	0
chr9:67575199-67575699	0	0	0	0	0	0	0
chr9:67584812-67585312	0	0	0	0	0	0	0
chr9:67588686-67589186	0	0	0	0	0	0	0
chr9:67611539-67612039	0	0	0	0	0	0	0
chr9:67633171-67633671	0	0	0	0	0	0	0
chr9:67708401-67708901	0	0	0	0	0	0	0
chr9:67830263-67830763	0	0	0	0	0	0	0
chr9:67840482-67840982	0	0	0	0	0	0	0
chr9:67845090-67845590	0	0	0	0	0	0	0
chr9:67847634-67848134	0	0	0	0	0	0	0
chr9:67865933-67866433	0	0	0	0	0	0	0
chr9:67917896-67918396	0	0	0	0	0	0	0
chr9:67955092-67955592	0	0	0	0	0	0	0
chr9:68110109-68110609	0	0	0	0	0	0	0
chr9:68655373-68655873	0	0	0	0	0	0	0
chr9:68689952-68690452	0	0	0	0	0	0	0
chr9:68695803-68696303	0	0	0	0	0	0	0
chr9:68710713-68711213	0	0	0	0	0	0	0
chr9:68757003-68757503	0	0	0	0	0	0	0
chr9:68782023-68782523	0	0	0	0	0	0	0
chr9:68796928-68797428	0	0	0	0	0	0	0
chr9:68813606-68814106	0	0	0	0	0	0	0
chr9:68834779-68835279	0	0	0	0	0	0	0
chr9:68898277-68898777	0	0	0	0	0	0	0
chr9:68934195-68934695	0	0	0	0	0	0	0
chr9:68940826-68941326	0	0	0	0	0	0	0
chr9:68957298-68957798	0	0	0	0	0	0	0
chr9:68992012-68992512	0	0	0	0	0	0	0
chr9:69043728-69044228	0	0	0	0	0	0	0
chr9:69050605-69051105	0	0	0	0	0	0	0
chr9:69051570-69052070	0	0	0	0	0	0	0
chr9:69071302-69071802	0	0	0	0	0	0	0
chr9:69092026-69092526	0	0	0	0	0	0	0
chr9:69110136-69110636	0	0	0	0	0	0	0
chr9:69125233-69125733	0	0	0	0	0	0	0
chr9:69134389-69134889	0	0	0	0	0	0	0
chr9:69164595-69165095	0	0	0	0	0	0	0
chr9:69181253-69181753	0	0	0	0	0	0	0
chr9:69194969-69195469	0	0	0	0	0	0	0
chr9:69202181-69202681	0	0	0	0	0	0	0
chr9:69213946-69214446	0	0	0	0	0	0	0
chr9:69230102-69230602	0	0	0	0	0	0	0
chr9:69259497-69259997	0	0	0	0	0	0	0
chr9:69287985-69288485	0	0	0	0	0	0	0
chr9:69290791-69291291	0	0	0	0	0	0	0
chr9:69306620-69307120	0	0	0	0	0	0	0
chr9:69319741-69320241	0	0	0	0	0	0	0
chr9:69332081-69332581	0	0	0	0	0	0	0
chr9:69334087-69334587	0	0	0	0	0	0	0
chr9:69339182-69339682	0	0	0	0	0	0	0
chr9:69362934-69363434	0	0	0	0	0	0	0
chr9:69371087-69371587	0	0	0	0	0	0	0
chr9:69397949-69398449	0	0	0	0	0	0	0
chr9:69439567-69440067	0	0	0	0	0	0	0
chr9:69449258-69449758	0	0	0	0	0	0	0
chr9:69455325-69455825	0	0	0	0	0	0	0
chr9:69457915-69458415	0	0	0	0	0	0	0
chr9:69472342-69472842	0	0	0	0	0	0	0
chr9:69477116-69477616	0	0	0	0	0	0	0
chr9:69988931-69989431	0	0	0	0	0	0	0
chr9:70006948-70007448	0	0	0	0	0	0	0
chr9:70011984-70012484	0	0	0	0	0	0	0
chr9:70012856-70013356	0	0	0	0	0	0	0
chr9:70207139-70207639	0	0	0	0	0	0	0
chr9:70382073-70382573	0	0	0	0	0	0	0
chr9:70392235-70392735	0	0	0	0	0	0	0
chr9:70421703-70422203	0	0	0	0	0	0	0
chr9:70503933-70504433	0	0	0	0	0	0	0
chr9:70510329-70510829	0	0	0	0	0	0	0
chr9:70542801-70543301	0	0	0	0	0	0	0
chr9:70656172-70656672	0	0	0	0	0	0	0
chr9:70657400-70657900	0	0	0	0	0	0	0
chr9:70678517-70679017	0	0	0	0	0	0	0
chr9:70679757-70680257	0	0	0	0	0	0	0
chr9:70794797-70795297	0	0	0	0	0	0	0
chr9:71188849-71189349	0	0	0	0	0	0	0
chr9:71317254-71317754	0	0	0	0	0	0	0
chr9:71404512-71405012	0	0	0	0	0	0	0
chr9:71484790-71485290	0	0	0	0	0	0	0
chr9:71544016-71544516	0	0	0	0	0	0	0
chr9:71568414-71568914	0	0	0	0	0	0	0
chr9:71579354-71579854	0	0	0	0	0	0	0
chr9:71591871-71592371	0	0	0	0	0	0	0
chr9:71609316-71609816	0	0	0	0	0	0	0
chr9:71612410-71612910	0	0	0	0	0	0	0
chr9:71624208-71624708	0	0	0	0	0	0	0
chr9:71646201-71646701	0	0	0	0	0	0	0
chr9:71660125-71660625	0	0	0	0	0	0	0
chr9:71663456-71663956	0	0	0	0	0	0	0
chr9:71676978-71677478	0	0	0	0	0	0	0
chr9:71679433-71679933	0	0	0	0	0	0	0
chr9:71696793-71697293	0	0	0	0	0	0	0
chr9:71704430-71704930	0	0	0	0	0	0	0
chr9:71716523-71717023	0	0	0	0	0	0	0
chr9:71726465-71726965	0	0	0	0	0	0	0
chr9:71729070-71729570	0	0	0	0	0	0	0
chr9:71737031-71737531	0	0	0	0	0	0	0
chr9:71746517-71747017	0	0	0	0	0	0	0
chr9:71770502-71771002	0	0	0	0	0	0	0
chr9:71806150-71806650	0	0	0	0	0	0	0
chr9:71808482-71808982	0	0	0	0	0	0	0
chr9:71825772-71826272	0	0	0	0	0	0	0
chr9:71831484-71831984	0	0	0	0	0	0	0
chr9:71874276-71874776	0	0	0	0	0	0	0
chr9:71879227-71879727	0	0	0	0	0	0	0
chr9:71888108-71888608	0	0	0	0	0	0	0
chr9:71895956-71896456	0	0	0	0	0	0	0
chr9:71913146-71913646	0	0	0	0	0	0	0
chr9:71959319-71959819	0	0	0	0	0	0	0
chr9:71991134-71991634	0	0	0	0	0	0	0
chr9:72110548-72111048	0	0	0	0	0	0	0
chr9:72133516-72134016	0	0	0	0	0	0	0
chr9:72156723-72157223	0	0	0	0	0	0	0
chr9:72183417-72183917	0	0	0	0	0	0	0
chr9:72192091-72192591	0	0	0	0	0	0	0
chr9:72197097-72197597	0	0	0	0	0	0	0
chr9:72206651-72207151	0	0	0	0	0	0	0
chr9:72275517-72276017	0	0	0	0	0	0	0
chr9:72438303-72438803	0	0	0	0	0	0	0
chr9:72449291-72449791	0	0	0	0	0	0	0
chr9:72491658-72492158	0	0	0	0	0	0	0
chr9:72530912-72531412	0	0	0	0	0	0	0
chr9:72639881-72640381	0	0	0	0	0	0	0
chr9:72645831-72646331	0	0	0	0	0	0	0
chr9:72653061-72653561	0	0	0	0	0	0	0
chr9:72654704-72655204	0	0	0	0	0	0	0
chr9:72656297-72656797	0	0	0	0	0	0	0
chr9:72661540-72662040	0	0	0	0	0	0	0
chr9:72663784-72664284	0	0	0	0	0	0	0
chr9:72669112-72669612	0	0	0	0	0	0	0
chr9:72676794-72677294	0	0	0	0	0	0	0
chr9:72693484-72693984	0	0	0	0	0	0	0
chr9:72701874-72702374	0	0	0	0	0	0	0
chr9:72714613-72715113	0	0	0	0	0	0	0
chr9:72749355-72749855	0	0	0	0	0	0	0
chr9:72763071-72763571	0	0	0	0	0	0	0
chr9:72766606-72767106	0	0	0	0	0	0	0
chr9:72913405-72913905	0	0	0	0	0	0	0
chr9:72925905-72926405	0	0	0	0	0	0	0
chr9:72935983-72936483	0	0	0	0	0	0	0
chr9:72986010-72986510	0	0	0	0	0	0	0
chr9:73008840-73009340	0	0	0	0	0	0	0
chr9:73020448-73020948	0	0	0	0	0	0	0
chr9:73039474-73039974	0	0	0	0	0	0	0
chr9:73044403-73044903	0	0	0	0	0	0	0
chr9:73103857-73104357	0	0	0	0	0	0	0
chr9:73105617-73106117	0	0	0	0	0	0	0
chr9:73113246-73113746	0	0	0	0	0	0	0
chr9:73132793-73133293	0	0	0	0	0	0	0
chr9:73982926-73983426	0	0	0	0	0	0	0
chr9:74033559-74034059	0	0	0	0	0	0	0
chr9:74286523-74287023	0	0	0	0	0	0	0
chr9:74294486-74294986	0	0	0	0	0	0	0
chr9:74304591-74305091	0	0	0	0	0	0	0
chr9:74318544-74319044	0	0	0	0	0	0	0
chr9:74793271-74793771	0	0	0	0	0	0	0
chr9:74870921-74871421	0	0	0	0	0	0	0
chr9:74904820-74905320	0	0	0	0	0	0	0
chr9:74911352-74911852	0	0	0	0	0	0	0
chr9:74929780-74930280	0	0	0	0	0	0	0
chr9:74937748-74938248	0	0	0	0	0	0	0
chr9:74938735-74939235	0	0	0	0	0	0	0
chr9:74952305-74952805	0	0	0	0	0	0	0
chr9:74953868-74954368	0	0	0	0	0	0	0
chr9:74970257-74970757	0	0	0	0	0	0	0
chr9:74975797-74976297	0	0	0	0	0	0	0
chr9:74978932-74979432	0	0	0	0	0	0	0
chr9:74981773-74982273	0	0	0	0	0	0	0
chr9:74989092-74989592	0	0	0	0	0	0	0
chr9:74994664-74995164	0	0	0	0	0	0	0
chr9:75001261-75001761	0	0	0	0	0	0	0
chr9:75009099-75009599	0	0	0	0	0	0	0
chr9:75019084-75019584	0	0	0	0	0	0	0
chr9:75022622-75023122	0	0	0	0	0	0	0
chr9:75023337-75023837	0	0	0	0	0	0	0
chr9:75034297-75034797	0	0	0	0	0	0	0
chr9:75037032-75037532	0	0	0	0	0	0	0
chr9:75038139-75038639	0	0	0	0	0	0	0
chr9:75046904-75047404	0	0	0	0	0	0	0
chr9:75050038-75050538	0	0	0	0	0	0	0
chr9:75070891-75071391	0	0	0	0	0	0	0
chr9:75071855-75072355	0	0	0	0	0	0	0
chr9:75077209-75077709	0	0	0	0	0	0	0
chr9:75092152-75092652	0	0	0	0	0	0	0
chr9:75124275-75124775	0	0	0	0	0	0	0
chr9:75153966-75154466	0	0	0	0	0	0	0
chr9:75193974-75194474	0	0	0	0	0	0	0
chr9:75202749-75203249	0	0	0	0	0	0	0
chr9:75209130-75209630	0	0	0	0	0	0	0
chr9:75235378-75235878	0	0	0	0	0	0	0
chr9:75254330-75254830	0	0	0	0	0	0	0
chr9:75282734-75283234	0	0	0	0	0	0	0
chr9:75299308-75299808	0	0	0	0	0	0	0
chr9:75303631-75304131	0	0	0	0	0	0	0
chr9:75313987-75314487	0	0	0	0	0	0	0
chr9:75342305-75342805	0	0	0	0	0	0	0
chr9:75348430-75348930	0	0	0	0	0	0	0
chr9:75362731-75363231	0	0	0	0	0	0	0
chr9:75375461-75375961	0	0	0	0	0	0	0
chr9:75385327-75385827	0	0	0	0	0	0	0
chr9:75401403-75401903	0	0	0	0	0	0	0
chr9:75408438-75408938	0	0	0	0	0	0	0
chr9:75410210-75410710	0	0	0	0	0	0	0
chr9:75435123-75435623	0	0	0	0	0	0	0
chr9:75441265-75441765	0	0	0	0	0	0	0
chr9:75447682-75448182	0	0	0	0	0	0	0
chr9:75515577-75516077	0	0	0	0	0	0	0
chr9:75521972-75522472	0	0	0	0	0	0	0
chr9:75530802-75531302	0	0	0	0	0	0	0
chr9:75547197-75547697	0	0	0	0	0	0	0
chr9:75548951-75549451	0	0	0	0	0	0	0
chr9:75559010-75559510	0	0	0	0	0	0	0
chr9:75581686-75582186	0	0	0	0	0	0	0
chr9:75626235-75626735	0	0	0	0	0	0	0
chr9:75654444-75654944	0	0	0	0	0	0	0
chr9:75656523-75657023	0	0	0	0	0	0	0
chr9:76126295-76126795	0	0	0	0	0	0	0
chr9:76236488-76236988	0	0	0	0	0	0	0
chr9:76788778-76789278	0	0	0	0	0	0	0
chr9:76805693-76806193	0	0	0	0	0	0	0
chr9:76865352-76865852	0	0	0	0	0	0	0
chr9:76866572-76867072	0	0	0	0	0	0	0
chr9:76897572-76898072	0	0	0	0	0	0	0
chr9:76914908-76915408	0	0	0	0	0	0	0
chr9:76989884-76990384	0	0	0	0	0	0	0
chr9:76997919-76998419	0	0	0	0	0	0	0
chr9:77028864-77029364	0	0	0	0	0	0	0
chr9:77381287-77381787	0	0	0	0	0	0	0
chr9:77406972-77407472	0	0	0	0	0	0	0
chr9:77427470-77427970	0	0	0	0	0	0	0
chr9:77433499-77433999	0	0	0	0	0	0	0
chr9:77438921-77439421	0	0	0	0	0	0	0
chr9:77480834-77481334	0	0	0	0	0	0	0
chr9:77483642-77484142	0	0	0	0	0	0	0
chr9:77502832-77503332	0	0	0	0	0	0	0
chr9:77527025-77527525	0	0	0	0	0	0	0
chr9:77543723-77544223	0	0	0	0	0	0	0
chr9:77544896-77545396	0	0	0	0	0	0	0
chr9:77561223-77561723	0	0	0	0	0	0	0
chr9:77618234-77618734	0	0	0	0	0	0	0
chr9:77620356-77620856	0	0	0	0	0	0	0
chr9:77655818-77656318	0	0	0	0	0	0	0
chr9:77663057-77663557	0	0	0	0	0	0	0
chr9:77674171-77674671	0	0	0	0	0	0	0
chr9:77692986-77693486	0	0	0	0	0	0	0
chr9:77708012-77708512	0	0	0	0	0	0	0
chr9:77719023-77719523	0	0	0	0	0	0	0
chr9:77750508-77751008	0	0	0	0	0	0	0
chr9:77755572-77756072	0	0	0	0	0	0	0
chr9:77766195-77766695	0	0	0	0	0	0	0
chr9:77781421-77781921	0	0	0	0	0	0	0
chr9:77806725-77807225	0	0	0	0	0	0	0
chr9:77825461-77825961	0	0	0	0	0	0	0
chr9:77849374-77849874	0	0	0	0	0	0	0
chr9:77857697-77858197	0	0	0	0	0	0	0
chr9:77909914-77910414	0	0	0	0	0	0	0
chr9:77911307-77911807	0	0	0	0	0	0	0
chr9:77916919-77917419	0	0	0	0	0	0	0
chr9:77917868-77918368	0	0	0	0	0	0	0
chr9:77930569-77931069	0	0	0	0	0	0	0
chr9:77939251-77939751	0	0	0	0	0	0	0
chr9:77943261-77943761	0	0	0	0	0	0	0
chr9:77954047-77954547	0	0	0	0	0	0	0
chr9:77964044-77964544	0	0	0	0	0	0	0
chr9:77986245-77986745	0	0	0	0	0	0	0
chr9:78006424-78006924	0	0	0	0	0	0	0
chr9:78021960-78022460	0	0	0	0	0	0	0
chr9:78039043-78039543	0	0	0	0	0	0	0
chr9:78107770-78108270	0	0	0	0	0	0	0
chr9:78109194-78109694	0	0	0	0	0	0	0
chr9:78115670-78116170	0	0	0	0	0	0	0
chr9:78138712-78139212	0	0	0	0	0	0	0
chr9:78174610-78175110	0	0	0	0	0	0	0
chr9:78185655-78186155	0	0	0	0	0	0	0
chr9:78191798-78192298	0	0	0	0	0	0	0
chr9:78212547-78213047	0	0	0	0	0	0	0
chr9:78448172-78448672	0	0	0	0	0	0	0
chr9:78476588-78477088	0	0	0	0	0	0	0
chr9:78480432-78480932	0	0	0	0	0	0	0
chr9:78481958-78482458	0	0	0	0	0	0	0
chr9:78488725-78489225	0	0	0	0	0	0	0
chr9:78501050-78501550	0	0	0	0	0	0	0
chr9:78513899-78514399	0	0	0	0	0	0	0
chr9:78527060-78527560	0	0	0	0	0	0	0
chr9:78614506-78615006	0	0	0	0	0	0	0
chr9:79045418-79045918	0	0	0	0	0	0	0
chr9:79071874-79072374	0	0	0	0	0	0	0
chr9:79269997-79270497	0	0	0	0	0	0	0
chr9:79610204-79610704	0	0	0	0	0	0	0
chr9:79617090-79617590	0	0	0	0	0	0	0
chr9:79639608-79640108	0	0	0	0	0	0	0
chr9:79645728-79646228	0	0	0	0	0	0	0
chr9:79680665-79681165	0	0	0	0	0	0	0
chr9:79714193-79714693	0	0	0	0	0	0	0
chr9:79716291-79716791	0	0	0	0	0	0	0
chr9:79759518-79760018	0	0	0	0	0	0	0
chr9:79792577-79793077	0	0	0	0	0	0	0
chr9:79793538-79794038	0	0	0	0	0	0	0
chr9:79806773-79807273	0	0	0	0	0	0	0
chr9:79965417-79965917	0	0	0	0	0	0	0
chr9:80002907-80003407	0	0	0	0	0	0	0
chr9:80025873-80026373	0	0	0	0	0	0	0
chr9:80067848-80068348	0	0	0	0	0	0	0
chr9:80084752-80085252	0	0	0	0	0	0	0
chr9:80137252-80137752	0	0	0	0	0	0	0
chr9:80164942-80165442	0	0	0	0	0	0	0
chr9:80196336-80196836	0	0	0	0	0	0	0
chr9:81136281-81136781	0	0	0	0	0	0	0
chr9:82484250-82484750	0	0	0	0	0	0	0
chr9:82643861-82644361	0	0	0	0	0	0	0
chr9:82655287-82655787	0	0	0	0	0	0	0
chr9:82829669-82830169	0	0	0	0	0	0	0
chr9:82831408-82831908	0	0	0	0	0	0	0
chr9:82842519-82843019	0	0	0	0	0	0	0
chr9:82843824-82844324	0	0	0	0	0	0	0
chr9:82844537-82845037	0	0	0	0	0	0	0
chr9:82854175-82854675	0	0	0	0	0	0	0
chr9:82861267-82861767	0	0	0	0	0	0	0
chr9:82866363-82866863	0	0	0	0	0	0	0
chr9:82867686-82868186	0	0	0	0	0	0	0
chr9:82927114-82927614	0	0	0	0	0	0	0
chr9:82945556-82946056	0	0	0	0	0	0	0
chr9:82967605-82968105	0	0	0	0	0	0	0
chr9:82973492-82973992	0	0	0	0	0	0	0
chr9:82975922-82976422	0	0	0	0	0	0	0
chr9:83037675-83038175	0	0	0	0	0	0	0
chr9:83098196-83098696	0	0	0	0	0	0	0
chr9:83106597-83107097	0	0	0	0	0	0	0
chr9:83110737-83111237	0	0	0	0	0	0	0
chr9:83117713-83118213	0	0	0	0	0	0	0
chr9:83124732-83125232	0	0	0	0	0	0	0
chr9:83145989-83146489	0	0	0	0	0	0	0
chr9:83194575-83195075	0	0	0	0	0	0	0
chr9:83221962-83222462	0	0	0	0	0	0	0
chr9:83247506-83248006	0	0	0	0	0	0	0
chr9:83265563-83266063	0	0	0	0	0	0	0
chr9:83273636-83274136	0	0	0	0	0	0	0
chr9:83297892-83298392	0	0	0	0	0	0	0
chr9:83315500-83316000	0	0	0	0	0	0	0
chr9:83350187-83350687	0	0	0	0	0	0	0
chr9:83370812-83371312	0	0	0	0	0	0	0
chr9:83372035-83372535	0	0	0	0	0	0	0
chr9:83376143-83376643	0	0	0	0	0	0	0
chr9:83440897-83441397	0	0	0	0	0	0	0
chr9:83447723-83448223	0	0	0	0	0	0	0
chr9:83547933-83548433	0	0	0	0	0	0	0
chr9:83609964-83610464	0	0	0	0	0	0	0
chr9:83691414-83691914	0	0	0	0	0	0	0
chr9:83725966-83726466	0	0	0	0	0	0	0
chr9:83732844-83733344	0	0	0	0	0	0	0
chr9:83807494-83807994	0	0	0	0	0	0	0
chr9:83834053-83834553	0	0	0	0	0	0	0
chr9:83855149-83855649	0	0	0	0	0	0	0
chr9:83880374-83880874	0	0	0	0	0	0	0
chr9:83882192-83882692	0	0	0	0	0	0	0
chr9:83888068-83888568	0	0	0	0	0	0	0
chr9:83893564-83894064	0	0	0	0	0	0	0
chr9:83924564-83925064	0	0	0	0	0	0	0
chr9:83925828-83926328	0	0	0	0	0	0	0
chr9:83951410-83951910	0	0	0	0	0	0	0
chr9:83956886-83957386	0	0	0	0	0	0	0
chr9:83962254-83962754	0	0	0	0	0	0	0
chr9:84023650-84024150	0	0	0	0	0	0	0
chr9:84032855-84033355	0	0	0	0	0	0	0
chr9:84047079-84047579	0	0	0	0	0	0	0
chr9:84056329-84056829	0	0	0	0	0	0	0
chr9:84064092-84064592	0	0	0	0	0	0	0
chr9:84084371-84084871	0	0	0	0	0	0	0
chr9:84110146-84110646	0	0	0	0	0	0	0
chr9:84343611-84344111	0	0	0	0	0	0	0
chr9:84394197-84394697	0	0	0	0	0	0	0
chr9:84466716-84467216	0	0	0	0	0	0	0
chr9:84472621-84473121	0	0	0	0	0	0	0
chr9:84504459-84504959	0	0	0	0	0	0	0
chr9:84533002-84533502	0	0	0	0	0	0	0
chr9:84569391-84569891	0	0	0	0	0	0	0
chr9:84577679-84578179	0	0	0	0	0	0	0
chr9:84739898-84740398	0	0	0	0	0	0	0
chr9:84807700-84808200	0	0	0	0	0	0	0
