"","feature","seqnames","start","end","width","strand","peak","start_position.x","end_position.x","insideFeature","distancetoFeature","shortestDistance","fromOverlappingOrNearest","hgnc_symbol","start_position.y","end_position.y"
"7141","ENSG00000215211","11",646555,646906,352,"-","1101",617013,627413,"upstream",-19142,19142,"NearestStart","",617013,627413
"7142","ENSG00000215218","5",6572579,6573230,652,"+","5891",6502088,6545705,"downstream",70491,26874,"NearestStart","",6502088,6545705
"7143","ENSG00000215221","9",22138176,22138593,418,"+","7652",22002154,22002537,"downstream",136022,135639,"NearestStart","",22002154,22002537
"7144","ENSG00000215221","9",22148984,22149390,407,"+","7653",22002154,22002537,"downstream",146830,146447,"NearestStart","",22002154,22002537
"7145","ENSG00000215223","6",148803946,148804279,334,"+","6684",148841603,148843592,"upstream",-37657,37324,"NearestStart","",148841603,148843592
"7146","ENSG00000215241","4",37551360,37551770,411,"+","5648",37550038,37650767,"inside",1322,1322,"NearestStart","",37550038,37650767
"7147","ENSG00000215244","10",6337381,6337913,533,"+","0717",6359656,6417944,"upstream",-22275,21743,"NearestStart","",6359656,6417944
"7148","ENSG00000215244","10",6361422,6361965,544,"+","0718",6359656,6417944,"inside",1766,1766,"NearestStart","",6359656,6417944
"7149","ENSG00000215245","5",1469465,1470182,718,"-","5882",1446642,1447123,"upstream",-22342,22342,"NearestStart","",1446642,1447123
"7150","ENSG00000215293","8",25212713,25213125,413,"+","7262",25322031,25356094,"upstream",-109318,108906,"NearestStart","",25322031,25356094
"7151","ENSG00000215293","8",25233215,25233662,448,"+","7263",25322031,25356094,"upstream",-88816,88369,"NearestStart","",25322031,25356094
"7152","ENSG00000215296","15",31323403,31323753,351,"-","2360",31315243,31327048,"inside",3645,3295,"NearestStart","TMCO5B",31315243,31327048
"7153","ENSG00000215306","14",22360233,22360720,488,"-","2086",22356303,22361590,"inside",1357,870,"NearestStart","",22356303,22361590
"7154","ENSG00000215315","15",28013684,28014019,336,"+","2348",28123937,28124790,"upstream",-110253,109918,"NearestStart","",28123937,28124790
"7155","ENSG00000215379","15",20298994,20299359,366,"+","2326",20294732,20297366,"downstream",4262,1628,"NearestStart","",20294732,20297366
"7156","ENSG00000215384","18",3449250,3449778,529,"+","3474",3405122,3405570,"downstream",44128,43680,"NearestStart","",3405122,3405570
"7157","ENSG00000215397","20",599144,599528,385,"-","4619",590241,604823,"inside",5679,5295,"NearestStart","SCRT2",590241,604823
"7158","ENSG00000215397","20",630368,630807,440,"-","4620",590241,604823,"upstream",-25545,25545,"NearestStart","SCRT2",590241,604823
"7159","ENSG00000215400","22",36725856,36726304,449,"+","5074",36715598,36734810,"inside",10258,8506,"NearestStart","",36715598,36734810
"7160","ENSG00000215431","18",58630434,58630784,351,"+","3630",58642403,58643704,"upstream",-11969,11619,"NearestStart","",58642403,58643704
"7161","ENSG00000215431","18",58695648,58695983,336,"+","3631",58642403,58643704,"downstream",53245,51944,"NearestStart","",58642403,58643704
"7162","ENSG00000215431","18",58699713,58700248,536,"+","3632",58642403,58643704,"downstream",57310,56009,"NearestStart","",58642403,58643704
"7163","ENSG00000215431","18",58794304,58794933,630,"+","3633",58642403,58643704,"downstream",151901,150600,"NearestStart","",58642403,58643704
"7164","ENSG00000215435","20",58721802,58722142,341,"+","4882",58772642,58772981,"upstream",-50840,50500,"NearestStart","",58772642,58772981
"7165","ENSG00000215435","20",58975803,58976315,513,"+","4883",58772642,58772981,"downstream",203161,202822,"NearestStart","",58772642,58772981
"7166","ENSG00000215435","20",58995386,58995768,383,"+","4884",58772642,58772981,"downstream",222744,222405,"NearestStart","",58772642,58772981
"7167","ENSG00000215444","20",49789519,49790077,559,"+","4864",49784435,49785011,"downstream",5084,4508,"NearestStart","",49784435,49785011
"7168","ENSG00000215444","20",49792867,49793311,445,"+","4865",49784435,49785011,"downstream",8432,7856,"NearestStart","",49784435,49785011
"7169","ENSG00000215444","20",49794473,49794829,357,"+","4866",49784435,49785011,"downstream",10038,9462,"NearestStart","",49784435,49785011
"7170","ENSG00000215448","20",46189177,46189744,568,"+","4807",45921939,45922823,"downstream",267238,266354,"NearestStart","",45921939,45922823
"7171","ENSG00000215456","22",23371683,23372000,318,"+","5031",23371604,23377234,"inside",79,79,"NearestStart","",23371604,23377234
"7172","ENSG00000215465","21",43972420,43973204,785,"+","4962",43978371,43983167,"upstream",-5951,5167,"NearestStart","C21orf124",43978371,43983167
"7173","ENSG00000215465","21",43978377,43978691,315,"+","4963",43978371,43983167,"inside",6,6,"NearestStart","C21orf124",43978371,43983167
"7174","ENSG00000215465","21",43978980,43979440,461,"+","4964",43978371,43983167,"inside",609,609,"NearestStart","C21orf124",43978371,43983167
"7175","ENSG00000215483","13",39824398,39824809,412,"-","1934",39816168,39942305,"inside",117907,8230,"NearestStart","",39816168,39942305
"7176","ENSG00000215483","13",39874529,39874863,335,"-","1935",39816168,39942305,"inside",67776,58361,"NearestStart","",39816168,39942305
"7177","ENSG00000215483","13",39878801,39879256,456,"-","1936",39816168,39942305,"inside",63504,62633,"NearestStart","",39816168,39942305
"7178","ENSG00000215483","13",39950100,39950357,258,"-","1937",39816168,39942305,"upstream",-7795,7795,"NearestStart","",39816168,39942305
"7179","ENSG00000215492","18",28212628,28213105,478,"-","3578",28245469,28247165,"downstream",34537,32364,"NearestStart","",28245469,28247165
"7180","ENSG00000215492","18",28216954,28217446,493,"-","3579",28245469,28247165,"downstream",30211,28023,"NearestStart","",28245469,28247165
"7181","ENSG00000215498","22",19045211,19045659,449,"+","4998",19044640,19046114,"inside",571,455,"NearestStart","",19044640,19046114
"7182","ENSG00000215504","18",19910175,19910742,568,"+","3556",19950786,19968058,"upstream",-40611,40044,"NearestStart","",19950786,19968058
"7183","ENSG00000215504","18",19947020,19947471,452,"+","3557",19950786,19968058,"upstream",-3766,3315,"NearestStart","",19950786,19968058
"7184","ENSG00000215533","21",29485065,29485550,486,"+","4912",29487672,29582397,"upstream",-2607,2122,"NearestStart","",29487672,29582397
"7185","ENSG00000215553","20",22656843,22657240,398,"-","4699",22661737,22662715,"downstream",5872,4497,"NearestStart","",22661737,22662715
"7186","ENSG00000215564","13",23620780,23621272,493,"+","1909",23632861,23696936,"upstream",-12081,11589,"NearestStart","",23632861,23696936
"7187","ENSG00000215805","1",238122565,238122800,236,"+","0663",238202710,238204170,"upstream",-80145,79910,"NearestStart","",238202710,238204170
"7188","ENSG00000215805","1",238123060,238123588,529,"+","0664",238202710,238204170,"upstream",-79650,79122,"NearestStart","",238202710,238204170
"7189","ENSG00000215817","1",217761320,217761630,311,"-","0591",217849502,217852027,"downstream",90707,87872,"NearestStart","ZC3H11B",217849502,217852027
"7190","ENSG00000215831","1",176293963,176294327,365,"-","0464",176267305,176273708,"upstream",-20255,20255,"NearestStart","",176267305,176273708
"7191","ENSG00000215853","1",150407584,150407963,380,"-","0395",150392695,150398328,"upstream",-9256,9256,"NearestStart","RPTN",150392695,150398328
"7192","ENSG00000215861","1",143418896,143419344,449,"-","0375",143387794,143391329,"upstream",-27567,27567,"NearestStart","",143387794,143391329
"7193","ENSG00000215862","1",142500164,142501029,866,"+","0371",142491439,142501807,"inside",8725,778,"NearestStart","",142491439,142501807
"7194","ENSG00000215893","1",41347504,41348499,996,"+","0190",41336897,41337392,"downstream",10607,10112,"NearestStart","",41336897,41337392
"7195","ENSG00000215897","1",32740086,32740489,404,"+","0168",32708813,32774716,"inside",31273,31273,"NearestStart","",32708813,32774716
"7196","ENSG00000215905","1",24217609,24218279,671,"-","0123",24206958,24207596,"upstream",-10013,10013,"NearestStart","RPL36P5",24206958,24207596
"7197","ENSG00000215905","1",24246281,24246678,398,"-","0124",24206958,24207596,"upstream",-38685,38685,"NearestStart","RPL36P5",24206958,24207596
"7198","ENSG00000215906","1",23168387,23168714,328,"-","0113",23152129,23162300,"upstream",-6087,6087,"NearestStart","",23152129,23162300
"7199","ENSG00000215923","12",16480287,16480781,495,"-","1530",16453456,16453532,"upstream",-26755,26755,"NearestStart","",16453456,16453532
"7200","ENSG00000215939","9",28919957,28920310,354,"-","7656",28878877,28878953,"upstream",-41004,41004,"NearestStart","MIRN873",28878877,28878953
"7201","ENSG00000215942","2",207884956,207885275,320,"-","4450",207882994,207883085,"upstream",-1871,1871,"NearestStart","",207882994,207883085
"7202","ENSG00000215942","2",207903860,207904205,346,"-","4451",207882994,207883085,"upstream",-20775,20775,"NearestStart","",207882994,207883085
"7203","ENSG00000215957","14",100576859,100577166,308,"+","2298",100577453,100577535,"upstream",-594,287,"NearestStart","MIRN300",100577453,100577535
"7204","ENSG00000215983","15",57335520,57335885,366,"+","2423",57296137,57296217,"downstream",39383,39303,"NearestStart","",57296137,57296217
"7205","ENSG00000215983","15",57352513,57353428,916,"+","2424",57296137,57296217,"downstream",56376,56296,"NearestStart","",57296137,57296217
"7206","ENSG00000215983","15",57355988,57356652,665,"+","2425",57296137,57296217,"downstream",59851,59771,"NearestStart","",57296137,57296217
"7207","ENSG00000216001","X",133498590,133498953,364,"-","8171",133501881,133501958,"downstream",3368,2928,"NearestStart","MIRN450B",133501881,133501958
"7208","ENSG00000216002","2",235735817,235736337,521,"+","4578",235899741,235899834,"upstream",-163924,163404,"NearestStart","",235899741,235899834
"7209","ENSG00000216002","2",235765393,235765651,259,"+","4579",235899741,235899834,"upstream",-134348,134090,"NearestStart","",235899741,235899834
"7210","ENSG00000216002","2",235836917,235837387,471,"+","4580",235899741,235899834,"upstream",-62824,62354,"NearestStart","",235899741,235899834
"7211","ENSG00000216002","2",235904370,235904862,493,"+","4581",235899741,235899834,"downstream",4629,4536,"NearestStart","",235899741,235899834
"7212","ENSG00000216004","10",72673488,72674131,644,"+","0882",72645563,72645634,"downstream",27925,27854,"NearestStart","",72645563,72645634
"7213","ENSG00000216004","10",72676942,72677281,340,"+","0883",72645563,72645634,"downstream",31379,31308,"NearestStart","",72645563,72645634
"7214","ENSG00000216058","3",191097953,191098218,266,"+","5572",191030405,191030492,"downstream",67548,67461,"NearestStart","MIRN944",191030405,191030492
"7215","ENSG00000216063","6",147277313,147277762,450,"+","6681",147291519,147291607,"upstream",-14206,13757,"NearestStart","",147291519,147291607
"7216","ENSG00000216063","6",147353975,147354348,374,"+","6682",147291519,147291607,"downstream",62456,62368,"NearestStart","",147291519,147291607
"7217","ENSG00000216076","7",115744470,115745007,538,"-","7066",115773145,115773234,"downstream",28764,28138,"NearestStart","",115773145,115773234
"7218","ENSG00000216076","7",115766955,115767278,324,"-","7067",115773145,115773234,"downstream",6279,5867,"NearestStart","",115773145,115773234
"7219","ENSG00000216076","7",115782286,115782924,639,"-","7068",115773145,115773234,"upstream",-9052,9052,"NearestStart","",115773145,115773234
"7220","ENSG00000216127","5",171742727,171743376,650,"-","6286",171799272,171799363,"downstream",56636,55896,"NearestStart","",171799272,171799363
"7221","ENSG00000216137","1",206417920,206418620,701,"-","0556",206367194,206367263,"upstream",-50657,50657,"NearestStart","",206367194,206367263
"7222","ENSG00000216137","1",206424211,206424766,556,"-","0557",206367194,206367263,"upstream",-56948,56948,"NearestStart","",206367194,206367263
"7223","ENSG00000216151","19",53758252,53758827,576,"-","3872",53755341,53755423,"upstream",-2829,2829,"NearestStart","MIRN220C",53755341,53755423
"7224","ENSG00000216151","19",53763380,53764119,740,"-","3873",53755341,53755423,"upstream",-7957,7957,"NearestStart","MIRN220C",53755341,53755423
"7225","ENSG00000216151","19",53777262,53777595,334,"-","3874",53755341,53755423,"upstream",-21839,21839,"NearestStart","MIRN220C",53755341,53755423
"7226","ENSG00000216154","4",124261882,124262525,644,"-","5775",124148177,124148268,"upstream",-113614,113614,"NearestStart","",124148177,124148268
"7227","ENSG00000216157","1",23031091,23031417,327,"+","0111",22947897,22947991,"downstream",83194,83100,"NearestStart","",22947897,22947991
"7228","ENSG00000216157","1",23052572,23052945,374,"+","0112",22947897,22947991,"downstream",104675,104581,"NearestStart","",22947897,22947991
"7229","ENSG00000216166","3",184965857,184966217,361,"-","5537",185002957,185003035,"downstream",37178,36740,"NearestStart","",185002957,185003035
"7230","ENSG00000216169","3",29502547,29503000,454,"-","5220",29385832,29385916,"upstream",-116631,116631,"NearestStart","",29385832,29385916
"7231","ENSG00000216169","3",29541759,29542284,526,"-","5221",29385832,29385916,"upstream",-155843,155843,"NearestStart","",29385832,29385916
"7232","ENSG00000216169","3",29608240,29608574,335,"-","5222",29385832,29385916,"upstream",-222324,222324,"NearestStart","",29385832,29385916
"7233","ENSG00000216169","3",29658983,29659436,454,"-","5223",29385832,29385916,"upstream",-273067,273067,"NearestStart","",29385832,29385916
"7234","ENSG00000216181","9",131350205,131350871,667,"-","7949",131393576,131393662,"downstream",43457,42705,"NearestStart","",131393576,131393662
"7235","ENSG00000216181","9",131358588,131358936,349,"-","7950",131393576,131393662,"downstream",35074,34640,"NearestStart","",131393576,131393662
"7236","ENSG00000216181","9",131372101,131373286,1186,"-","7951",131393576,131393662,"downstream",21561,20290,"NearestStart","",131393576,131393662
"7237","ENSG00000216181","9",131398899,131400221,1323,"-","7952",131393576,131393662,"upstream",-5237,5237,"NearestStart","",131393576,131393662
"7238","ENSG00000216182","9",118147713,118148226,514,"-","7887",118195689,118195776,"downstream",48063,47463,"NearestStart","",118195689,118195776
"7239","ENSG00000216209","10",53873158,53873886,729,"+","0838",53840901,53843258,"downstream",32257,29900,"NearestStart","",53840901,53843258
"7240","ENSG00000216209","10",53882308,53882858,551,"+","0839",53840901,53843258,"downstream",41407,39050,"NearestStart","",53840901,53843258
"7241","ENSG00000216209","10",53970904,53971262,359,"+","0840",53840901,53843258,"downstream",130003,127646,"NearestStart","",53840901,53843258
"7242","ENSG00000216209","10",53996545,53996885,341,"+","0841",53840901,53843258,"downstream",155644,153287,"NearestStart","",53840901,53843258
"7243","ENSG00000216251","9",111050097,111050704,608,"+","7850",111102287,111103273,"upstream",-52190,51583,"NearestStart","",111102287,111103273
"7244","ENSG00000216251","9",111053023,111053595,573,"+","7851",111102287,111103273,"upstream",-49264,48692,"NearestStart","",111102287,111103273
"7245","ENSG00000216251","9",111053612,111054808,1197,"+","7852",111102287,111103273,"upstream",-48675,47479,"NearestStart","",111102287,111103273
"7246","ENSG00000216251","9",111088713,111089048,336,"+","7853",111102287,111103273,"upstream",-13574,13239,"NearestStart","",111102287,111103273
"7247","ENSG00000216251","9",111097048,111097412,365,"+","7854",111102287,111103273,"upstream",-5239,4875,"NearestStart","",111102287,111103273
"7248","ENSG00000216251","9",111106476,111106843,368,"+","7855",111102287,111103273,"downstream",4189,3203,"NearestStart","",111102287,111103273
"7249","ENSG00000216262","17",19939278,19939942,665,"+","3049",19955729,19956895,"upstream",-16451,15787,"NearestStart","",19955729,19956895
"7250","ENSG00000216262","17",19947638,19948320,683,"+","3050",19955729,19956895,"upstream",-8091,7409,"NearestStart","",19955729,19956895
"7251","ENSG00000216265","6",149669843,149670191,349,"-","6689",149666936,149667257,"upstream",-2586,2586,"NearestStart","",149666936,149667257
"7252","ENSG00000216297","2",54613117,54613521,405,"+","4110",54609984,54610442,"downstream",3133,2675,"NearestStart","RPL23AP32",54609984,54610442
"7253","ENSG00000216297","2",54707408,54707954,547,"+","4111",54609984,54610442,"downstream",97424,96966,"NearestStart","RPL23AP32",54609984,54610442
"7254","ENSG00000216304","1",115775037,115775301,265,"+","0356",115816085,115820171,"upstream",-41048,40784,"NearestStart","",115816085,115820171
"7255","ENSG00000216311","9",87340751,87341113,363,"+","7767",87297314,87298829,"downstream",43437,41922,"NearestStart","",87297314,87298829
"7256","ENSG00000216314","1",65136338,65137228,891,"+","0272",65156713,65156957,"upstream",-20375,19485,"NearestStart","",65156713,65156957
"7257","ENSG00000216314","1",65148928,65149375,448,"+","0273",65156713,65156957,"upstream",-7785,7338,"NearestStart","",65156713,65156957
"7258","ENSG00000216314","1",65154002,65154470,469,"+","0274",65156713,65156957,"upstream",-2711,2243,"NearestStart","",65156713,65156957
"7259","ENSG00000216314","1",65155554,65156135,582,"+","0275",65156713,65156957,"upstream",-1159,578,"NearestStart","",65156713,65156957
"7260","ENSG00000216316","6",119600194,119600537,344,"-","6605",119631997,119632578,"downstream",32384,31460,"NearestStart","",119631997,119632578
"7261","ENSG00000216339","10",95817539,95817878,340,"+","0980",95887495,95889247,"upstream",-69956,69617,"NearestStart","",95887495,95889247
"7262","ENSG00000216339","10",95842580,95842942,363,"+","0981",95887495,95889247,"upstream",-44915,44553,"NearestStart","",95887495,95889247
"7263","ENSG00000216339","10",95865452,95865918,467,"+","0982",95887495,95889247,"upstream",-22043,21577,"NearestStart","",95887495,95889247
"7264","ENSG00000216339","10",95872542,95873459,918,"+","0983",95887495,95889247,"upstream",-14953,14036,"NearestStart","",95887495,95889247
"7265","ENSG00000216340","22",17188877,17189529,653,"+","4989",17201207,17201951,"upstream",-12330,11678,"NearestStart","",17201207,17201951
"7266","ENSG00000216340","22",17198329,17198634,306,"+","4990",17201207,17201951,"upstream",-2878,2573,"NearestStart","",17201207,17201951
"7267","ENSG00000216340","22",17202711,17203152,442,"+","4991",17201207,17201951,"downstream",1504,760,"NearestStart","",17201207,17201951
"7268","ENSG00000216351","10",60051447,60051920,474,"+","0847",60145320,60146023,"upstream",-93873,93400,"NearestStart","",60145320,60146023
"7269","ENSG00000216351","10",60067083,60067447,365,"+","0848",60145320,60146023,"upstream",-78237,77873,"NearestStart","",60145320,60146023
"7270","ENSG00000216351","10",60282913,60283329,417,"+","0849",60145320,60146023,"downstream",137593,136890,"NearestStart","",60145320,60146023
"7271","ENSG00000216351","10",60286291,60286986,696,"+","0850",60145320,60146023,"downstream",140971,140268,"NearestStart","",60145320,60146023
"7272","ENSG00000216352","6",81405208,81405582,375,"-","6557",81322277,81323625,"upstream",-81583,81583,"NearestStart","",81322277,81323625
"7273","ENSG00000216374","7",13023571,13024076,506,"-","6782",12928695,12929070,"upstream",-94501,94501,"NearestStart","",12928695,12929070
"7274","ENSG00000216374","7",13048837,13049110,274,"-","6783",12928695,12929070,"upstream",-119767,119767,"NearestStart","",12928695,12929070
"7275","ENSG00000216374","7",13121458,13121747,290,"-","6784",12928695,12929070,"upstream",-192388,192388,"NearestStart","",12928695,12929070
"7276","ENSG00000216389","22",30596610,30597171,562,"-","5055",30616330,30617420,"downstream",20810,19159,"NearestStart","",30616330,30617420
"7277","ENSG00000216395","X",61601455,61601626,172,"+","8102",61915445,61916521,"upstream",-313990,313819,"NearestStart","",61915445,61916521
"7278","ENSG00000216400","1",15998083,15999953,1871,"+","0075",15991878,15992367,"downstream",6205,5716,"NearestStart","",15991878,15992367
"7279","ENSG00000216408","5",55772975,55773365,391,"-","5980",55836219,55836656,"downstream",63681,62854,"NearestStart","",55836219,55836656
"7280","ENSG00000216432","1",44021810,44022541,732,"+","0209",43981687,43981996,"downstream",40123,39814,"NearestStart","",43981687,43981996
"7281","ENSG00000216439","6",86182605,86182891,287,"-","6565",86193094,86193562,"downstream",10957,10203,"NearestStart","",86193094,86193562
"7282","ENSG00000216455","22",21364107,21364522,416,"+","5014",21362315,21362462,"downstream",1792,1645,"NearestStart","",21362315,21362462
"7283","ENSG00000216475","6",144628850,144629314,465,"-","6679",144619863,144620453,"upstream",-8397,8397,"NearestStart","",144619863,144620453
"7284","ENSG00000216493","9",109341522,109341842,321,"-","7837",109345253,109345718,"downstream",4196,3411,"NearestStart","",109345253,109345718
"7285","ENSG00000216493","9",109343619,109344012,394,"-","7838",109345253,109345718,"downstream",2099,1241,"NearestStart","",109345253,109345718
"7286","ENSG00000216493","9",109350381,109350748,368,"-","7839",109345253,109345718,"upstream",-4663,4663,"NearestStart","",109345253,109345718
"7287","ENSG00000216505","10",120706257,120706565,309,"-","1060",120682176,120682797,"upstream",-23460,23460,"NearestStart","",120682176,120682797
"7288","ENSG00000216523","6",85664566,85664987,422,"-","6563",85732834,85733062,"downstream",68496,67847,"NearestStart","",85732834,85733062
"7289","ENSG00000216523","6",85742948,85743703,756,"-","6564",85732834,85733062,"upstream",-9886,9886,"NearestStart","",85732834,85733062
"7290","ENSG00000216533","10",89977143,89977444,302,"-","0950",89797872,89799560,"upstream",-177583,177583,"NearestStart","",89797872,89799560
"7291","ENSG00000216533","10",89993864,89994164,301,"-","0951",89797872,89799560,"upstream",-194304,194304,"NearestStart","",89797872,89799560
"7292","ENSG00000216539","20",42529220,42529958,739,"-","4784",42528618,42528896,"upstream",-324,324,"NearestStart","RPL37AP1",42528618,42528896
"7293","ENSG00000216545","22",34193669,34194120,452,"-","5065",34227854,34229579,"downstream",35910,33734,"NearestStart","",34227854,34229579
"7294","ENSG00000216548","6",141220537,141221234,698,"-","6662",141285286,141285741,"downstream",65204,64052,"NearestStart","",141285286,141285741
"7295","ENSG00000216569","13",72512647,72513044,398,"+","1996",72508540,72508987,"downstream",4107,3660,"NearestStart","",72508540,72508987
"7296","ENSG00000216579","9",39020604,39021017,414,"+","7689",39144072,39145476,"upstream",-123468,123055,"NearestStart","",39144072,39145476
"7297","ENSG00000216579","9",39029075,39029622,548,"+","7690",39144072,39145476,"upstream",-114997,114450,"NearestStart","",39144072,39145476
"7298","ENSG00000216589","10",21693307,21693819,513,"+","0758",21722968,21723527,"upstream",-29661,29149,"NearestStart","",21722968,21723527
"7299","ENSG00000216592","X",67766453,67767112,660,"-","8110",67781893,67782094,"downstream",15641,14781,"NearestStart","",67781893,67782094
"7300","ENSG00000216613","6",136797533,136797778,246,"+","6650",136782685,136783258,"downstream",14848,14275,"NearestStart","",136782685,136783258
"7301","ENSG00000216614","9",13013627,13013932,306,"-","7631",13011698,13012891,"upstream",-736,736,"NearestStart","",13011698,13012891
"7302","ENSG00000216634","17",17827478,17827903,426,"-","3012",17825231,17825611,"upstream",-1867,1867,"NearestStart","",17825231,17825611
"7303","ENSG00000216636","6",34674305,34674890,586,"+","6463",34692293,34693013,"upstream",-17988,17403,"NearestStart","",34692293,34693013
"7304","ENSG00000216636","6",34678426,34678836,411,"+","6464",34692293,34693013,"upstream",-13867,13457,"NearestStart","",34692293,34693013
"7305","ENSG00000216641","1",219727757,219728056,300,"-","0593",219789753,219790608,"downstream",62851,61697,"NearestStart","",219789753,219790608
"7306","ENSG00000216641","1",219860766,219861339,574,"-","0594",219789753,219790608,"upstream",-70158,70158,"NearestStart","",219789753,219790608
"7307","ENSG00000216642","6",143695931,143696295,365,"+","6674",143690105,143690485,"downstream",5826,5446,"NearestStart","",143690105,143690485
"7308","ENSG00000216672","7",116995163,116995489,327,"-","7077",117013497,117013706,"downstream",18543,18008,"NearestStart","",117013497,117013706
"7309","ENSG00000216672","7",117009483,117010027,545,"-","7078",117013497,117013706,"downstream",4223,3470,"NearestStart","",117013497,117013706
"7310","ENSG00000216686","1",166867490,166867855,366,"-","0441",166814513,166815302,"upstream",-52188,52188,"NearestStart","",166814513,166815302
"7311","ENSG00000216686","1",166872536,166872861,326,"-","0442",166814513,166815302,"upstream",-57234,57234,"NearestStart","",166814513,166815302
"7312","ENSG00000216699","X",67312215,67312546,332,"+","8108",67269435,67270003,"downstream",42780,42212,"NearestStart","",67269435,67270003
"7313","ENSG00000216721","2",216295222,216295674,453,"-","4469",216377706,216377949,"downstream",82727,82032,"NearestStart","",216377706,216377949
"7314","ENSG00000216721","2",216366725,216367407,683,"-","4470",216377706,216377949,"downstream",11224,10299,"NearestStart","",216377706,216377949
"7315","ENSG00000216721","2",216384829,216385203,375,"-","4471",216377706,216377949,"upstream",-6880,6880,"NearestStart","",216377706,216377949
"7316","ENSG00000216721","2",216406901,216407137,237,"-","4472",216377706,216377949,"upstream",-28952,28952,"NearestStart","",216377706,216377949
"7317","ENSG00000216724","13",74363634,74364083,450,"+","2003",74300691,74302218,"downstream",62943,61416,"NearestStart","",74300691,74302218
"7318","ENSG00000216726","10",104860865,104861238,374,"-","1021",104874764,104875163,"downstream",14298,13526,"NearestStart","",104874764,104875163
"7319","ENSG00000216735","21",15738375,15739277,903,"-","4907",15784720,15784957,"downstream",46582,45443,"NearestStart","CYCSP42",15784720,15784957
"7320","ENSG00000216749","9",109944747,109945288,542,"-","7843",109899533,109900011,"upstream",-44736,44736,"NearestStart","",109899533,109900011
"7321","ENSG00000216749","9",109952847,109953190,344,"-","7844",109899533,109900011,"upstream",-52836,52836,"NearestStart","",109899533,109900011
"7322","ENSG00000216749","9",109982612,109982969,358,"-","7845",109899533,109900011,"upstream",-82601,82601,"NearestStart","",109899533,109900011
"7323","ENSG00000216753","6",134472349,134472753,405,"-","6634",134477426,134478321,"downstream",5972,4673,"NearestStart","HMGA1L7",134477426,134478321
"7324","ENSG00000216754","6",14996844,14997222,379,"-","6417",15211156,15212421,"downstream",215577,213934,"NearestStart","",15211156,15212421
"7325","ENSG00000216754","6",15032464,15032794,331,"-","6418",15211156,15212421,"downstream",179957,178362,"NearestStart","",15211156,15212421
"7326","ENSG00000216754","6",15035636,15035959,324,"-","6419",15211156,15212421,"downstream",176785,175197,"NearestStart","",15211156,15212421
"7327","ENSG00000216781","6",10456106,10456447,342,"-","6385",10473843,10474801,"downstream",18695,17396,"NearestStart","",10473843,10474801
"7328","ENSG00000216783","1",204939589,204939950,362,"+","0542",204935805,204936237,"downstream",3784,3352,"NearestStart","",204935805,204936237
"7329","ENSG00000216783","1",204944613,204945017,405,"+","0543",204935805,204936237,"downstream",8808,8376,"NearestStart","",204935805,204936237
"7330","ENSG00000216783","1",204948888,204949343,456,"+","0544",204935805,204936237,"downstream",13083,12651,"NearestStart","",204935805,204936237
"7331","ENSG00000216783","1",204950092,204950457,366,"+","0545",204935805,204936237,"downstream",14287,13855,"NearestStart","",204935805,204936237
"7332","ENSG00000216801","10",78609078,78609400,323,"-","0920",78863336,78863546,"downstream",254468,253936,"NearestStart","",78863336,78863546
"7333","ENSG00000216801","10",78717356,78717922,567,"-","0921",78863336,78863546,"downstream",146190,145414,"NearestStart","",78863336,78863546
"7334","ENSG00000216801","10",78908029,78908376,348,"-","0922",78863336,78863546,"upstream",-44483,44483,"NearestStart","",78863336,78863546
"7335","ENSG00000216801","10",78927954,78928363,410,"-","0923",78863336,78863546,"upstream",-64408,64408,"NearestStart","",78863336,78863546
"7336","ENSG00000216801","10",78928589,78928962,374,"-","0924",78863336,78863546,"upstream",-65043,65043,"NearestStart","",78863336,78863546
"7337","ENSG00000216801","10",78937039,78937519,481,"-","0925",78863336,78863546,"upstream",-73493,73493,"NearestStart","",78863336,78863546
"7338","ENSG00000216806","1",227787629,227788025,397,"+","0627",227772902,227773166,"downstream",14727,14463,"NearestStart","",227772902,227773166
"7339","ENSG00000216814","1",77277894,77278746,853,"+","0295",77367387,77367941,"upstream",-89493,88641,"NearestStart","",77367387,77367941
"7340","ENSG00000216839","2",23678130,23678941,812,"+","3970",23712729,23714460,"upstream",-34599,33788,"NearestStart","",23712729,23714460
"7341","ENSG00000216849","11",28320847,28321145,299,"-","1190",28265358,28265748,"upstream",-55099,55099,"NearestStart","",28265358,28265748
"7342","ENSG00000216849","11",28593674,28594120,447,"-","1191",28265358,28265748,"upstream",-327926,327926,"NearestStart","",28265358,28265748
"7343","ENSG00000216849","11",28733407,28733728,322,"-","1192",28265358,28265748,"upstream",-467659,467659,"NearestStart","",28265358,28265748
"7344","ENSG00000216854","6",56843934,56844318,385,"+","6537",56843948,56844502,"overlapStart",-14,14,"NearestStart","",56843948,56844502
"7345","ENSG00000216866","X",40689193,40689450,258,"-","8076",40620753,40680071,"upstream",-9122,9122,"NearestStart","",40620753,40680071
"7346","ENSG00000216866","X",40745479,40745854,376,"-","8077",40620753,40680071,"upstream",-65408,65408,"NearestStart","",40620753,40680071
"7347","ENSG00000216866","X",40746089,40746665,577,"-","8078",40620753,40680071,"upstream",-66018,66018,"NearestStart","",40620753,40680071
