"","category","numDEInCat","numInCat","padj","Term"
"10430","GO:0042605",1,39,1,"peptide antigen binding"
"10434","GO:0042608",0,5,1,"T cell receptor binding"
"10438","GO:0042609",0,5,1,"CD4 receptor binding"
"10439","GO:0042610",0,2,1,"CD8 receptor binding"
"10440","GO:0042623",3,298,1,"ATPase activity, coupled"
"10446","GO:0042624",0,1,1,"ATPase activity, uncoupled"
"10447","GO:0042625",1,52,1,"ATPase activity, coupled to transmembrane movement of ions"
"10448","GO:0042626",2,100,1,"ATPase activity, coupled to transmembrane movement of substances"
"10456","GO:0042731",0,3,1,"PH domain binding"
"10457","GO:0042799",0,3,1,"histone methyltransferase activity (H4-K20 specific)"
"10460","GO:0042800",0,12,1,"histone methyltransferase activity (H3-K4 specific)"
"10463","GO:0042801",0,1,1,"polo kinase kinase activity"
"10464","GO:0042802",7,726,1,"identical protein binding"
"10466","GO:0042803",5,457,1,"protein homodimerization activity"
"10467","GO:0042805",0,12,1,"actinin binding"
"10470","GO:0042806",0,2,1,"fucose binding"
"10471","GO:0042809",0,17,1,"vitamin D receptor binding"
"10473","GO:0042813",1,16,1,"Wnt-activated receptor activity"
"10476","GO:0042826",0,58,1,"histone deacetylase binding"
"10477","GO:0042834",0,4,1,"peptidoglycan binding"
"10478","GO:0042835",0,1,1,"BRE binding"
"10479","GO:0042887",0,28,1,"amide transmembrane transporter activity"
"10480","GO:0042895",0,3,1,"antibiotic transporter activity"
"10481","GO:0042903",0,2,1,"tubulin deacetylase activity"
"10482","GO:0042910",0,4,1,"xenobiotic transporter activity"
"10483","GO:0042923",0,1,1,"neuropeptide binding"
"10484","GO:0042936",0,1,1,"dipeptide transporter activity"
"10485","GO:0042947",0,1,1,"glucoside transmembrane transporter activity"
"10486","GO:0042954",1,1,0.506088757400969,"lipoprotein transporter activity"
"10487","GO:0042974",0,15,1,"retinoic acid receptor binding"
"10488","GO:0042975",0,7,1,"peroxisome proliferator activated receptor binding"
"10489","GO:0042978",0,2,1,"ornithine decarboxylase activator activity"
"10490","GO:0042979",0,5,1,"ornithine decarboxylase regulator activity"
"10491","GO:0043008",0,14,1,"ATP-dependent protein binding"
"10492","GO:0043014",0,17,1,"alpha-tubulin binding"
"10493","GO:0043015",0,16,1,"gamma-tubulin binding"
"10494","GO:0043021",0,67,1,"ribonucleoprotein complex binding"
"10497","GO:0043022",0,41,1,"ribosome binding"
"10499","GO:0043023",0,3,1,"ribosomal large subunit binding"
"10500","GO:0043024",0,6,1,"ribosomal small subunit binding"
"10501","GO:0043027",0,16,1,"cysteine-type endopeptidase inhibitor activity involved in apoptotic process"
"10502","GO:0043028",0,34,1,"cysteine-type endopeptidase regulator activity involved in apoptotic process"
"10503","GO:0043035",0,1,1,"chromatin insulator sequence binding"
"10504","GO:0043047",0,3,1,"single-stranded telomeric DNA binding"
"10505","GO:0043120",0,2,1,"tumor necrosis factor binding"
"10506","GO:0043121",0,6,1,"neurotrophin binding"
"10524","GO:0043125",0,3,1,"ErbB-3 class receptor binding"
"10526","GO:0043130",0,64,1,"ubiquitin binding"
"10527","GO:0043138",0,4,1,"3'-5' DNA helicase activity"
"10528","GO:0043139",0,5,1,"5'-3' DNA helicase activity"
"10529","GO:0043140",0,3,1,"ATP-dependent 3'-5' DNA helicase activity"
"10530","GO:0043141",0,2,1,"ATP-dependent 5'-3' DNA helicase activity"
"10533","GO:0043142",0,3,1,"single-stranded DNA-dependent ATPase activity"
"10534","GO:0043167",24,5065,1,"ion binding"
"10535","GO:0043168",12,2125,1,"anion binding"
"10536","GO:0043169",15,3479,1,"cation binding"
"10537","GO:0043175",0,11,1,"RNA polymerase core enzyme binding"
"10538","GO:0043176",0,1,1,"amine binding"
"10539","GO:0043177",0,1,1,"organic acid binding"
"10540","GO:0043178",1,43,1,"alcohol binding"
"10541","GO:0043183",0,2,1,"vascular endothelial growth factor receptor 1 binding"
"10544","GO:0043184",0,4,1,"vascular endothelial growth factor receptor 2 binding"
"10549","GO:0043185",0,2,1,"vascular endothelial growth factor receptor 3 binding"
"10552","GO:0043199",0,1,1,"sulfate binding"
"10553","GO:0043208",0,7,1,"glycosphingolipid binding"
"10554","GO:0043221",0,1,1,"SMC family protein binding"
"10555","GO:0043236",1,15,1,"laminin binding"
"10559","GO:0043237",0,4,1,"laminin-1 binding"
"10560","GO:0043262",0,2,1,"adenosine-diphosphatase activity"
"10568","GO:0043274",0,13,1,"phospholipase binding"
"10569","GO:0043295",0,8,1,"glutathione binding"
"10570","GO:0043325",0,11,1,"phosphatidylinositol-3,4-bisphosphate binding"
"10571","GO:0043394",2,16,0.492962998303341,"proteoglycan binding"
"10572","GO:0043395",2,11,0.328550875599182,"heparan sulfate proteoglycan binding"
"10573","GO:0043398",0,3,1,"HLH domain binding"
"10574","GO:0043404",0,1,1,"corticotropin-releasing hormone receptor activity"
"10579","GO:0043422",0,10,1,"protein kinase B binding"
"10581","GO:0043423",0,1,1,"3-phosphoinositide-dependent protein kinase binding"
"10582","GO:0043425",0,19,1,"bHLH transcription factor binding"
"10583","GO:0043426",0,5,1,"MRF binding"
"10591","GO:0043492",2,101,1,"ATPase activity, coupled to movement of substances"
"10592","GO:0043495",0,6,1,"protein anchor"
"10593","GO:0043498",0,30,1,"cell surface binding"
"10594","GO:0043499",0,16,1,"eukaryotic cell surface binding"
"10595","GO:0043515",0,3,1,"kinetochore binding"
"10596","GO:0043522",0,8,1,"leucine zipper domain binding"
"10597","GO:0043531",0,27,1,"ADP binding"
"10599","GO:0043532",0,2,1,"angiostatin binding"
"10600","GO:0043533",0,3,1,"inositol 1,3,4,5 tetrakisphosphate binding"
"10602","GO:0043539",0,7,1,"protein serine/threonine kinase activator activity"
"10603","GO:0043546",0,4,1,"molybdopterin cofactor binding"
"10604","GO:0043548",0,14,1,"phosphatidylinositol 3-kinase binding"
"10606","GO:0043559",0,4,1,"insulin binding"
"10607","GO:0043560",0,12,1,"insulin receptor substrate binding"
"10610","GO:0043565",1,442,1,"sequence-specific DNA binding"
"10611","GO:0043566",0,168,1,"structure-specific DNA binding"
"10612","GO:0043621",0,26,1,"protein self-association"
"10615","GO:0043682",0,2,1,"copper-transporting ATPase activity"
"10616","GO:0043733",0,1,1,"DNA-3-methylbase glycosylase activity"
"10619","GO:0043734",0,3,1,"DNA-N1-methyladenine dioxygenase activity"
"10621","GO:0043754",0,1,1,"dihydrolipoyllysine-residue (2-methylpropanoyl)transferase activity"
"10625","GO:0043783",0,1,1,"oxidoreductase activity, oxidizing metal ions with flavin as acceptor"
"10626","GO:0043795",0,1,1,"glyceraldehyde oxidoreductase activity"
"10627","GO:0043812",0,2,1,"phosphatidylinositol-4-phosphate phosphatase activity"
"10628","GO:0043813",0,2,1,"phosphatidylinositol-3,5-bisphosphate 5-phosphatase activity"
"10629","GO:0043843",0,1,1,"ADP-specific glucokinase activity"
"10631","GO:0043855",0,2,1,"cyclic nucleotide-gated ion channel activity"
"10634","GO:0043865",0,1,1,"methionine transmembrane transporter activity"
"10635","GO:0043874",0,1,1,"acireductone synthase activity"
"10638","GO:0043890",0,1,1,"N-acetylgalactosamine-6-sulfatase activity"
"10646","GO:0043916",0,1,1,"DNA-7-methylguanine glycosylase activity"
"10647","GO:0043924",0,1,1,"suramin binding"
"10648","GO:0043995",0,9,1,"histone acetyltransferase activity (H4-K5 specific)"
"10649","GO:0043996",0,9,1,"histone acetyltransferase activity (H4-K8 specific)"
"10650","GO:0043997",0,2,1,"histone acetyltransferase activity (H4-K12 specific)"
"10651","GO:0044020",0,3,1,"histone methyltransferase activity (H4-R3 specific)"
"10653","GO:0044183",0,13,1,"protein binding involved in protein folding"
"10654","GO:0044212",1,245,1,"transcription regulatory region DNA binding"
"10655","GO:0044213",0,3,1,"intronic transcription regulatory region DNA binding"
"10656","GO:0044323",0,2,1,"retinoic acid-responsive element binding"
"10657","GO:0044325",0,44,1,"ion channel binding"
"10658","GO:0044389",1,162,1,"small conjugating protein ligase binding"
"10659","GO:0044390",0,6,1,"small protein conjugating enzyme binding"
"10660","GO:0044540",0,1,1,"L-cystine L-cysteine-lyase (deaminating)"
"10661","GO:0044547",0,1,1,"DNA topoisomerase binding"
"10663","GO:0044548",0,14,1,"S100 protein binding"
"10668","GO:0044549",0,1,1,"GTP cyclohydrolase binding"
"10670","GO:0044594",1,1,0.506088757400969,"17-beta-hydroxysteroid dehydrogenase (NAD+) activity"
"10671","GO:0044610",0,1,1,"FMN transmembrane transporter activity"
"10672","GO:0044620",0,1,1,"ACP phosphopantetheine attachment site binding"
"10673","GO:0044715",0,1,1,"8-oxo-dGDP phosphatase activity"
"10674","GO:0044716",0,1,1,"8-oxo-GDP phosphatase activity"
"10675","GO:0044717",0,1,1,"8-hydroxy-dADP phosphatase activity"
"10676","GO:0044769",1,19,1,"ATPase activity, coupled to transmembrane movement of ions, rotational mechanism"
"10677","GO:0045028",0,13,1,"G-protein coupled purinergic nucleotide receptor activity"
"10683","GO:0045029",0,2,1,"UDP-activated nucleotide receptor activity"
"10684","GO:0045031",0,2,1,"ATP-activated nucleotide receptor activity"
"10685","GO:0045032",0,1,1,"ADP-activated nucleotide receptor activity"
"10686","GO:0045118",0,4,1,"azole transporter activity"
"10687","GO:0045125",0,4,1,"bioactive lipid receptor activity"
"10688","GO:0045127",0,1,1,"N-acetylglucosamine kinase activity"
"10694","GO:0045130",0,1,1,"keratan sulfotransferase activity"
"10700","GO:0045134",0,4,1,"uridine-diphosphatase activity"
"10704","GO:0045145",0,1,1,"single-stranded DNA specific 5'-3' exodeoxyribonuclease activity"
"10705","GO:0045155",0,2,1,"electron transporter, transferring electrons from CoQH2-cytochrome c reductase complex and cytochrome c oxidase complex activity"
"10707","GO:0045159",0,1,1,"myosin II binding"
"10708","GO:0045174",0,1,1,"glutathione dehydrogenase (ascorbate) activity"
"10716","GO:0045182",1,25,1,"translation regulator activity"
"10717","GO:0045236",0,3,1,"CXCR chemokine receptor binding"
"10721","GO:0045294",0,8,1,"alpha-catenin binding"
"10722","GO:0045295",0,8,1,"gamma-catenin binding"
"10723","GO:0045296",0,20,1,"cadherin binding"
"10724","GO:0045309",0,16,1,"protein phosphorylated amino acid binding"
"10725","GO:0045322",0,4,1,"unmethylated CpG binding"
"10726","GO:0045340",0,1,1,"mercury ion binding"
"10727","GO:0045352",0,1,1,"interleukin-1 Type I receptor antagonist activity"
"10728","GO:0045353",0,1,1,"interleukin-1 Type II receptor antagonist activity"
"10729","GO:0045499",0,4,1,"chemorepellent activity"
"10730","GO:0045502",0,13,1,"dynein binding"
"10731","GO:0045503",0,1,1,"dynein light chain binding"
"10732","GO:0045505",0,2,1,"dynein intermediate chain binding"
"10733","GO:0045509",0,2,1,"interleukin-27 receptor activity"
"10735","GO:0045545",0,4,1,"syndecan binding"
"10736","GO:0045550",0,2,1,"geranylgeranyl reductase activity"
"10737","GO:0045569",0,4,1,"TRAIL binding"
"10738","GO:0045703",0,2,1,"ketoreductase activity"
"10739","GO:0046030",0,7,1,"inositol trisphosphate phosphatase activity"
"10742","GO:0046316",0,1,1,"gluconokinase activity"
"10745","GO:0046332",0,57,1,"SMAD binding"
"10746","GO:0046403",0,2,1,"polynucleotide 3'-phosphatase activity"
"10751","GO:0046404",0,3,1,"ATP-dependent polydeoxyribonucleotide 5'-hydroxyl-kinase activity"
"10755","GO:0046523",0,1,1,"S-methyl-5-thioribose-1-phosphate isomerase activity"
"10765","GO:0046525",0,1,1,"xylosylprotein 4-beta-galactosyltransferase activity"
"10772","GO:0046527",0,11,1,"glucosyltransferase activity"
"10773","GO:0046538",0,1,1,"2,3-bisphosphoglycerate-dependent phosphoglycerate mutase activity"
"10775","GO:0046539",0,1,1,"histamine N-methyltransferase activity"
"10781","GO:0046554",0,2,1,"malate dehydrogenase (NADP+) activity"
"10787","GO:0046570",0,1,1,"methylthioribulose 1-phosphate dehydratase activity"
"10794","GO:0046577",0,1,1,"long-chain-alcohol oxidase activity"
"10799","GO:0046582",0,3,1,"Rap GTPase activator activity"
"10800","GO:0046592",0,2,1,"polyamine oxidase activity"
"10802","GO:0046624",0,1,1,"sphingolipid transporter activity"
"10803","GO:0046625",0,11,1,"sphingolipid binding"
"10804","GO:0046703",0,13,1,"natural killer cell lectin-like receptor binding"
"10807","GO:0046789",0,1,1,"host cell surface receptor binding"
"10809","GO:0046790",0,4,1,"virion binding"
"10810","GO:0046811",0,1,1,"histone deacetylase inhibitor activity"
"10811","GO:0046812",0,1,1,"host cell surface binding"
"10812","GO:0046817",0,1,1,"chemokine receptor antagonist activity"
"10813","GO:0046848",0,1,1,"hydroxyapatite binding"
"10814","GO:0046870",0,4,1,"cadmium ion binding"
"10816","GO:0046872",15,3426,1,"metal ion binding"
"10818","GO:0046873",3,220,1,"metal ion transmembrane transporter activity"
"10824","GO:0046875",0,23,1,"ephrin receptor binding"
"10828","GO:0046899",0,2,1,"nucleoside triphosphate adenylate kinase activity"
"10834","GO:0046906",2,100,1,"tetrapyrrole binding"
"10835","GO:0046911",0,1,1,"metal chelating activity"
"10837","GO:0046912",0,5,1,"transferase activity, transferring acyl groups, acyl groups converted into alkyl on transfer"
"10838","GO:0046914",12,1950,1,"transition metal ion binding"
"10839","GO:0046915",0,27,1,"transition metal ion transmembrane transporter activity"
"10840","GO:0046920",0,4,1,"alpha-(1->3)-fucosyltransferase activity"
"10843","GO:0046921",0,1,1,"alpha-(1->6)-fucosyltransferase activity"
"10846","GO:0046922",0,2,1,"peptide-O-fucosyltransferase activity"
"10850","GO:0046923",0,4,1,"ER retention sequence binding"
"10851","GO:0046933",1,12,1,"proton-transporting ATP synthase activity, rotational mechanism"
"10855","GO:0046934",0,4,1,"phosphatidylinositol-4,5-bisphosphate 3-kinase activity"
"10860","GO:0046935",0,2,1,"1-phosphatidylinositol-3-kinase regulator activity"
"10862","GO:0046943",3,65,0.506088757400969,"carboxylic acid transmembrane transporter activity"
"10863","GO:0046961",1,17,1,"proton-transporting ATPase activity, rotational mechanism"
"10884","GO:0046964",0,1,1,"3'-phosphoadenosine 5'-phosphosulfate transmembrane transporter activity"
"10887","GO:0046965",0,10,1,"retinoid X receptor binding"
"10888","GO:0046966",0,26,1,"thyroid hormone receptor binding"
"10889","GO:0046969",0,13,1,"NAD-dependent histone deacetylase activity (H3-K9 specific)"
"10890","GO:0046970",0,11,1,"NAD-dependent histone deacetylase activity (H4-K16 specific)"
"10891","GO:0046972",0,9,1,"histone acetyltransferase activity (H4-K16 specific)"
"10892","GO:0046974",0,12,1,"histone methyltransferase activity (H3-K9 specific)"
"10894","GO:0046975",0,3,1,"histone methyltransferase activity (H3-K36 specific)"
"10896","GO:0046976",0,9,1,"histone methyltransferase activity (H3-K27 specific)"
"10898","GO:0046977",0,22,1,"TAP binding"
"10899","GO:0046978",0,22,1,"TAP1 binding"
"10900","GO:0046979",0,22,1,"TAP2 binding"
"10901","GO:0046980",0,17,1,"tapasin binding"
"10903","GO:0046982",3,273,1,"protein heterodimerization activity"
"10904","GO:0046983",7,724,1,"protein dimerization activity"
"10905","GO:0046996",0,1,1,"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, with NAD(P)H as one donor, and the other dehydrogenated"
"10906","GO:0046997",0,1,1,"oxidoreductase activity, acting on the CH-NH group of donors, flavin as acceptor"
"10907","GO:0047006",0,2,1,"17-alpha,20-alpha-dihydroxypregn-4-en-3-one dehydrogenase activity"
"10912","GO:0047012",0,1,1,"sterol-4-alpha-carboxylate 3-dehydrogenase (decarboxylating) activity"
"10917","GO:0047015",0,1,1,"3-hydroxy-2-methylbutyryl-CoA dehydrogenase activity"
"10921","GO:0047016",0,1,1,"cholest-5-ene-3-beta,7-alpha-diol 3-beta-dehydrogenase activity"
"10925","GO:0047017",0,2,1,"prostaglandin-F synthase activity"
"10945","GO:0047020",0,2,1,"15-hydroxyprostaglandin-D dehydrogenase (NADP+) activity"
"10959","GO:0047021",0,1,1,"15-hydroxyprostaglandin dehydrogenase (NADP+) activity"
"10964","GO:0047023",0,8,1,"androsterone dehydrogenase activity"
"10968","GO:0047026",0,4,1,"androsterone dehydrogenase (A-specific) activity"
"10971","GO:0047035",0,9,1,"testosterone dehydrogenase (NAD+) activity"
"10976","GO:0047042",0,4,1,"androsterone dehydrogenase (B-specific) activity"
"10984","GO:0047045",0,3,1,"testosterone 17-beta-dehydrogenase (NADP+) activity"
"10988","GO:0047057",0,2,1,"vitamin-K-epoxide reductase (warfarin-sensitive) activity"
"10991","GO:0047066",0,1,1,"phospholipid-hydroperoxide glutathione peroxidase activity"
"10997","GO:0047086",0,6,1,"ketosteroid monooxygenase activity"
"11002","GO:0047105",0,1,1,"4-trimethylammoniobutyraldehyde dehydrogenase activity"
"11005","GO:0047115",0,6,1,"trans-1,2-dihydrobenzene-1,2-diol dehydrogenase activity"
"11007","GO:0047127",0,1,1,"thiomorpholine-carboxylate dehydrogenase activity"
"11010","GO:0047130",0,1,1,"saccharopine dehydrogenase (NADP+, L-lysine-forming) activity"
"11016","GO:0047131",0,1,1,"saccharopine dehydrogenase (NAD+, L-glutamate-forming) activity"
"11022","GO:0047134",0,2,1,"protein-disulfide reductase activity"
"11031","GO:0047150",0,2,1,"betaine-homocysteine S-methyltransferase activity"
"11034","GO:0047173",0,1,1,"phosphatidylcholine-retinol O-acyltransferase activity"
"11037","GO:0047184",0,4,1,"1-acylglycerophosphocholine O-acyltransferase activity"
"11045","GO:0047192",0,2,1,"1-alkylglycerophosphocholine O-acetyltransferase activity"
"11058","GO:0047220",0,1,1,"galactosylxylosylprotein 3-beta-galactosyltransferase activity"
"11062","GO:0047223",0,2,1,"beta-1,3-galactosyl-O-glycosyl-glycoprotein beta-1,3-N-acetylglucosaminyltransferase activity"
"11067","GO:0047225",0,1,1,"acetylgalactosaminyl-O-glycosyl-glycoprotein beta-1,6-N-acetylglucosaminyltransferase activity"
"11073","GO:0047237",0,2,1,"glucuronylgalactosylproteoglycan 4-beta-N-acetylgalactosaminyltransferase activity"
"11078","GO:0047238",0,4,1,"glucuronosyl-N-acetylgalactosaminyl-proteoglycan 4-beta-N-acetylgalactosaminyltransferase activity"
"11085","GO:0047256",0,1,1,"lactosylceramide 1,3-N-acetyl-beta-D-glucosaminyltransferase activity"
"11090","GO:0047273",0,1,1,"galactosylgalactosylglucosylceramide beta-D-acetylgalactosaminyltransferase activity"
"11103","GO:0047277",0,1,1,"globoside alpha-N-acetylgalactosaminyltransferase activity"
"11107","GO:0047280",0,1,1,"nicotinamide phosphoribosyltransferase activity"
"11113","GO:0047288",0,1,1,"monosialoganglioside sialyltransferase activity"
"11114","GO:0047290",0,1,1,"(alpha-N-acetylneuraminyl-2,3-beta-galactosyl-1,3)-N-acetyl-galactosaminide 6-alpha-sialyltransferase activity"
"11124","GO:0047291",0,1,1,"lactosylceramide alpha-2,3-sialyltransferase activity"
"11135","GO:0047293",0,1,1,"4-hydroxybenzoate nonaprenyltransferase activity"
"11142","GO:0047298",0,1,1,"(S)-3-amino-2-methylpropionate transaminase activity"
"11150","GO:0047312",0,1,1,"L-phenylalanine:pyruvate aminotransferase activity"
"11159","GO:0047315",0,1,1,"kynurenine-glyoxylate transaminase activity"
"11162","GO:0047316",0,1,1,"glutamine-phenylpyruvate transaminase activity"
"11166","GO:0047322",0,2,1,"[hydroxymethylglutaryl-CoA reductase (NADPH)] kinase activity"
"11179","GO:0047323",0,1,1,"[3-methyl-2-oxobutanoate dehydrogenase (acetyl-transferring)] kinase activity"
"11190","GO:0047325",0,1,1,"inositol tetrakisphosphate 1-kinase activity"
"11198","GO:0047341",0,1,1,"fucose-1-phosphate guanylyltransferase activity"
"11206","GO:0047372",0,5,1,"acylglycerol lipase activity"
"11215","GO:0047374",0,3,1,"methylumbelliferyl-acetate deacetylase activity"
"11217","GO:0047389",0,1,1,"glycerophosphocholine phosphodiesterase activity"
"11223","GO:0047391",0,1,1,"alkylglycerophosphoethanolamine phosphodiesterase activity"
"11225","GO:0047395",0,1,1,"glycerophosphoinositol glycerophosphodiesterase activity"
"11228","GO:0047408",0,1,1,"alkenylglycerophosphocholine hydrolase activity"
"11230","GO:0047409",0,1,1,"alkenylglycerophosphoethanolamine hydrolase activity"
"11231","GO:0047429",0,8,1,"nucleoside-triphosphate diphosphatase activity"
"11233","GO:0047444",0,1,1,"N-acylneuraminate-9-phosphate synthase activity"
"11241","GO:0047451",0,1,1,"3-hydroxyoctanoyl-[acyl-carrier-protein] dehydratase activity"
"11252","GO:0047453",0,1,1,"ATP-dependent NAD(P)H-hydrate dehydratase activity"
"11257","GO:0047464",0,1,1,"heparosan-N-sulfate-glucuronate 5-epimerase activity"
"11264","GO:0047485",0,97,1,"protein N-terminus binding"
"11270","GO:0047493",0,2,1,"ceramide cholinephosphotransferase activity"
"11272","GO:0047498",0,5,1,"calcium-dependent phospholipase A2 activity"
"11274","GO:0047499",0,5,1,"calcium-independent phospholipase A2 activity"
"11275","GO:0047522",0,2,1,"15-oxoprostaglandin 13-oxidase activity"
"11276","GO:0047536",0,1,1,"2-aminoadipate transaminase activity"
"11282","GO:0047545",0,1,1,"2-hydroxyglutarate dehydrogenase activity"
"11291","GO:0047555",0,8,1,"3',5'-cyclic-GMP phosphodiesterase activity"
"11302","GO:0047560",0,1,1,"3-dehydrosphinganine reductase activity"
"11311","GO:0047598",0,1,1,"7-dehydrocholesterol reductase activity"
"11315","GO:0047617",0,12,1,"acyl-CoA hydrolase activity"
"11326","GO:0047620",0,2,1,"acylglycerol kinase activity"
"11333","GO:0047621",0,1,1,"acylpyruvate hydrolase activity"
"11334","GO:0047631",0,5,1,"ADP-ribose diphosphatase activity"
"11341","GO:0047635",0,2,1,"alanine-oxo-acid transaminase activity"
"11348","GO:0047661",0,1,1,"amino-acid racemase activity"
"11349","GO:0047676",0,1,1,"arachidonate-CoA ligase activity"
"11351","GO:0047693",0,1,1,"ATP diphosphatase activity"
"11355","GO:0047696",0,2,1,"beta-adrenergic receptor kinase activity"
"11376","GO:0047708",0,1,1,"biotinidase activity"
"11378","GO:0047710",0,2,1,"bis(5'-adenosyl)-triphosphatase activity"
"11388","GO:0047718",0,4,1,"indanol dehydrogenase activity"
"11389","GO:0047726",0,2,1,"iron-cytochrome-c reductase activity"
"11391","GO:0047730",0,1,1,"carnosine synthase activity"
"11396","GO:0047734",0,1,1,"CDP-glycerol diphosphatase activity"
"11402","GO:0047743",0,2,1,"chlordecone reductase activity"
"11404","GO:0047747",0,1,1,"cholate-CoA ligase activity"
"11428","GO:0047749",0,1,1,"cholestanetriol 26-monooxygenase activity"
"11440","GO:0047750",0,2,1,"cholestenol delta-isomerase activity"
"11442","GO:0047751",0,2,1,"cholestenone 5-alpha-reductase activity"
"11458","GO:0047756",0,2,1,"chondroitin 4-sulfotransferase activity"
"11460","GO:0047757",0,1,1,"chondroitin-glucuronate 5-epimerase activity"
"11465","GO:0047760",0,4,1,"butyrate-CoA ligase activity"
"11475","GO:0047787",0,2,1,"delta4-3-oxosteroid 5beta-reductase activity"
"11505","GO:0047800",0,1,1,"cysteamine dioxygenase activity"
"11509","GO:0047804",0,2,1,"cysteine-S-conjugate beta-lyase activity"
"11514","GO:0047840",0,1,1,"dCTP diphosphatase activity"
"11520","GO:0047844",0,2,1,"deoxycytidine deaminase activity"
"11521","GO:0047856",0,1,1,"dihydrocoumarin hydrolase activity"
"11523","GO:0047860",0,1,1,"diiodophenylpyruvate reductase activity"
"11527","GO:0047865",0,1,1,"dimethylglycine dehydrogenase activity"
"11530","GO:0047874",0,1,1,"dolichyldiphosphatase activity"
"11534","GO:0047894",0,2,1,"flavonol 3-sulfotransferase activity"
"11536","GO:0047915",0,5,1,"ganglioside galactosyltransferase activity"
"11547","GO:0047933",0,1,1,"glucose-1,6-bisphosphate synthase activity"
"11551","GO:0047936",0,1,1,"glucose 1-dehydrogenase [NAD(P)] activity"
"11554","GO:0047939",0,1,1,"L-glucuronate reductase activity"
"11561","GO:0047945",0,1,1,"L-glutamine:pyruvate aminotransferase activity"
"11573","GO:0047961",0,1,1,"glycine N-acyltransferase activity"
"11576","GO:0047962",0,1,1,"glycine N-benzoyltransferase activity"
"11579","GO:0047977",0,1,1,"hepoxilin-epoxide hydrolase activity"
"11584","GO:0047982",0,1,1,"homocysteine desulfhydrase activity"
"11587","GO:0047988",0,1,1,"hydroxyacid-oxoacid transhydrogenase activity"
"11589","GO:0047992",0,1,1,"hydroxylysine kinase activity"
"11592","GO:0048018",0,8,1,"receptor agonist activity"
"11593","GO:0048019",0,6,1,"receptor antagonist activity"
"11594","GO:0048020",0,9,1,"CCR chemokine receptor binding"
"11597","GO:0048027",0,4,1,"mRNA 5'-UTR binding"
"11598","GO:0048029",1,53,1,"monosaccharide binding"
"11599","GO:0048030",0,2,1,"disaccharide binding"
"11600","GO:0048037",3,227,1,"cofactor binding"
"11601","GO:0048038",0,12,1,"quinone binding"
"11602","GO:0048039",0,4,1,"ubiquinone binding"
"11604","GO:0048040",0,1,1,"UDP-glucuronate decarboxylase activity"
"11609","GO:0048101",0,1,1,"calcium- and calmodulin-regulated 3',5'-cyclic-GMP phosphodiesterase activity"
"11613","GO:0048156",0,8,1,"tau protein binding"
"11614","GO:0048185",0,12,1,"activin binding"
"11615","GO:0048244",0,1,1,"phytanoyl-CoA dioxygenase activity"
"11620","GO:0048256",0,7,1,"flap endonuclease activity"
"11621","GO:0048257",0,2,1,"3'-flap endonuclease activity"
"11622","GO:0048270",0,1,1,"methionine adenosyltransferase regulator activity"
"11623","GO:0048273",0,3,1,"mitogen-activated protein kinase p38 binding"
"11624","GO:0048306",1,33,1,"calcium-dependent protein binding"
"11625","GO:0048365",0,20,1,"Rac GTPase binding"
"11626","GO:0048403",0,1,1,"brain-derived neurotrophic factor binding"
"11628","GO:0048406",0,4,1,"nerve growth factor binding"
"11630","GO:0048407",0,10,1,"platelet-derived growth factor binding"
"11631","GO:0048408",0,2,1,"epidermal growth factor binding"
"11632","GO:0048487",0,23,1,"beta-tubulin binding"
"11633","GO:0048495",0,3,1,"Roundabout binding"
"11634","GO:0048531",0,9,1,"beta-1,3-galactosyltransferase activity"
"11635","GO:0048551",0,9,1,"metalloenzyme inhibitor activity"
"11636","GO:0048763",0,2,1,"calcium-induced calcium release activity"
"11637","GO:0050031",0,1,1,"L-pipecolate oxidase activity"
"11639","GO:0050038",0,1,1,"L-xylulose reductase (NADP+) activity"
"11640","GO:0050046",0,1,1,"lathosterol oxidase activity"
"11646","GO:0050051",0,1,1,"leukotriene-B4 20-monooxygenase activity"
"11656","GO:0050061",0,1,1,"long-chain-aldehyde dehydrogenase activity"
"11660","GO:0050062",0,2,1,"long-chain-fatty-acyl-CoA reductase activity"
"11664","GO:0050072",0,3,1,"m7G(5')pppN diphosphatase activity"
"11668","GO:0050080",0,1,1,"malonyl-CoA decarboxylase activity"
"11671","GO:0050104",0,1,1,"L-gulonate 3-dehydrogenase activity"
"11678","GO:0050113",0,1,1,"inositol oxygenase activity"
"11682","GO:0050115",0,1,1,"myosin-light-chain-phosphatase activity"
"11688","GO:0050121",0,1,1,"N-acylglucosamine 2-epimerase activity"
"11693","GO:0050124",0,1,1,"N-acylneuraminate-9-phosphatase activity"
"11697","GO:0050129",0,1,1,"N-formylglutamate deformylase activity"
"11705","GO:0050136",0,45,1,"NADH dehydrogenase (quinone) activity"
"11710","GO:0050144",0,1,1,"nucleoside deoxyribosyltransferase activity"
"11719","GO:0050145",0,1,1,"nucleoside phosphate kinase activity"
"11723","GO:0050146",0,1,1,"nucleoside phosphotransferase activity"
"11727","GO:0050152",0,1,1,"omega-amidase activity"
"11730","GO:0050178",0,1,1,"phenylpyruvate tautomerase activity"
"11733","GO:0050197",0,1,1,"phytanate-CoA ligase activity"
"11735","GO:0050201",0,1,1,"fucokinase activity"
