"","feature","seqnames","start","end","width","strand","peak","start_position.x","end_position.x","insideFeature","distancetoFeature","shortestDistance","fromOverlappingOrNearest","hgnc_symbol","start_position.y","end_position.y"
"15382","ENSG00000221330","16",78612341,78612689,349,"-","05594",78261053,78261135,"upstream",-351206,351206,"NearestStart","",78261053,78261135
"15383","ENSG00000221330","16",78615072,78615718,647,"-","05595",78261053,78261135,"upstream",-353937,353937,"NearestStart","",78261053,78261135
"15384","ENSG00000221330","16",78618407,78618966,560,"-","05596",78261053,78261135,"upstream",-357272,357272,"NearestStart","",78261053,78261135
"15385","ENSG00000221330","16",78670442,78670770,329,"-","05597",78261053,78261135,"upstream",-409307,409307,"NearestStart","",78261053,78261135
"15386","ENSG00000221330","16",78676101,78676449,349,"-","05598",78261053,78261135,"upstream",-414966,414966,"NearestStart","",78261053,78261135
"15387","ENSG00000221331","10",12637115,12637457,343,"-","01440",12807253,12807357,"downstream",170242,169796,"NearestStart","",12807253,12807357
"15388","ENSG00000221331","10",12802361,12802790,430,"-","01441",12807253,12807357,"downstream",4996,4463,"NearestStart","",12807253,12807357
"15389","ENSG00000221332","6",76179846,76180115,270,"-","12705",76165297,76165503,"upstream",-14343,14343,"NearestStart","",76165297,76165503
"15390","ENSG00000221332","6",76184699,76185096,398,"-","12706",76165297,76165503,"upstream",-19196,19196,"NearestStart","",76165297,76165503
"15391","ENSG00000221337","3",41700231,41700539,309,"+","10154",41665751,41665832,"downstream",34480,34399,"NearestStart","",41665751,41665832
"15392","ENSG00000221337","3",41705023,41705292,270,"+","10155",41665751,41665832,"downstream",39272,39191,"NearestStart","",41665751,41665832
"15393","ENSG00000221340","1",12555109,12555495,387,"-","00112",12552587,12552687,"upstream",-2422,2422,"NearestStart","",12552587,12552687
"15394","ENSG00000221340","1",12556484,12556814,331,"-","00113",12552587,12552687,"upstream",-3797,3797,"NearestStart","",12552587,12552687
"15395","ENSG00000221346","1",47763630,47764037,408,"+","00393",47740763,47740898,"downstream",22867,22732,"NearestStart","",47740763,47740898
"15396","ENSG00000221351","8",129636215,129636976,762,"+","14594",129901222,129901306,"upstream",-265007,264246,"NearestStart","",129901222,129901306
"15397","ENSG00000221351","8",129637961,129638489,529,"+","14595",129901222,129901306,"upstream",-263261,262733,"NearestStart","",129901222,129901306
"15398","ENSG00000221351","8",129663077,129663338,262,"+","14596",129901222,129901306,"upstream",-238145,237884,"NearestStart","",129901222,129901306
"15399","ENSG00000221351","8",129666311,129666949,639,"+","14597",129901222,129901306,"upstream",-234911,234273,"NearestStart","",129901222,129901306
"15400","ENSG00000221351","8",129867552,129867785,234,"+","14598",129901222,129901306,"upstream",-33670,33437,"NearestStart","",129901222,129901306
"15401","ENSG00000221351","8",130019423,130019743,321,"+","14599",129901222,129901306,"downstream",118201,118117,"NearestStart","",129901222,129901306
"15402","ENSG00000221355","17",16129859,16130845,987,"+","05844",16126053,16126127,"downstream",3806,3732,"NearestStart","MIRN1288",16126053,16126127
"15403","ENSG00000221359","10",112148925,112149586,662,"+","02020",112183989,112184133,"upstream",-35064,34403,"NearestStart","",112183989,112184133
"15404","ENSG00000221359","10",112175632,112177091,1460,"+","02021",112183989,112184133,"upstream",-8357,6898,"NearestStart","",112183989,112184133
"15405","ENSG00000221359","10",112178861,112179384,524,"+","02022",112183989,112184133,"upstream",-5128,4605,"NearestStart","",112183989,112184133
"15406","ENSG00000221361","10",48175357,48175646,290,"+","01625",48147123,48147238,"downstream",28234,28119,"NearestStart","",48147123,48147238
"15407","ENSG00000221363","18",17878540,17878900,361,"-","06878",17964562,17964688,"downstream",86148,85662,"NearestStart","",17964562,17964688
"15408","ENSG00000221369","4",148511563,148511829,267,"-","11291",148485231,148485319,"upstream",-26244,26244,"NearestStart","MIRN548G",148485231,148485319
"15409","ENSG00000221371","10",14583938,14584191,254,"+","01443",14518581,14518666,"downstream",65357,65272,"NearestStart","MIRN1265",14518581,14518666
"15410","ENSG00000221377","2",30438319,30438757,439,"-","07754",30508723,30508818,"downstream",70499,69966,"NearestStart","",30508723,30508818
"15411","ENSG00000221377","2",30439399,30439736,338,"-","07755",30508723,30508818,"downstream",69419,68987,"NearestStart","",30508723,30508818
"15412","ENSG00000221382","3",71181706,71182120,415,"-","10272",71010501,71010633,"upstream",-171073,171073,"NearestStart","",71010501,71010633
"15413","ENSG00000221382","3",71243653,71244016,364,"-","10273",71010501,71010633,"upstream",-233020,233020,"NearestStart","",71010501,71010633
"15414","ENSG00000221382","3",71340294,71340952,659,"-","10274",71010501,71010633,"upstream",-329661,329661,"NearestStart","",71010501,71010633
"15415","ENSG00000221385","20",56040010,56040470,461,"+","09378",56075918,56076069,"upstream",-35908,35448,"NearestStart","",56075918,56076069
"15416","ENSG00000221386","12",110170282,110170847,566,"+","03582",110224987,110225086,"upstream",-54705,54140,"NearestStart","",110224987,110225086
"15417","ENSG00000221399","8",144700621,144700933,313,"+","14699",144695423,144695713,"downstream",5198,4908,"NearestStart","",144695423,144695713
"15418","ENSG00000221400","10",43235861,43236743,883,"-","01596",43232708,43232894,"upstream",-2967,2967,"NearestStart","",43232708,43232894
"15419","ENSG00000221403","1",198367269,198367656,388,"+","00968",198380585,198380686,"upstream",-13316,12929,"NearestStart","",198380585,198380686
"15420","ENSG00000221403","1",198368924,198369150,227,"+","00969",198380585,198380686,"upstream",-11661,11435,"NearestStart","",198380585,198380686
"15421","ENSG00000221403","1",198369963,198370152,190,"+","00970",198380585,198380686,"upstream",-10622,10433,"NearestStart","",198380585,198380686
"15422","ENSG00000221409","18",30572591,30572803,213,"-","06939",30653908,30653993,"downstream",81402,81105,"NearestStart","",30653908,30653993
"15423","ENSG00000221409","18",30745952,30746278,327,"-","06940",30653908,30653993,"upstream",-91959,91959,"NearestStart","",30653908,30653993
"15424","ENSG00000221409","18",30763209,30763420,212,"-","06941",30653908,30653993,"upstream",-109216,109216,"NearestStart","",30653908,30653993
"15425","ENSG00000221412","2",240839057,240840159,1103,"-","08900",240849805,240849950,"downstream",10893,9646,"NearestStart","",240849805,240849950
"15426","ENSG00000221414","1",182729843,182730173,331,"+","00922",182665505,182665593,"downstream",64338,64250,"NearestStart","",182665505,182665593
"15427","ENSG00000221415","4",48988930,48989279,350,"+","10997",48894981,48895063,"downstream",93949,93867,"NearestStart","",48894981,48895063
"15428","ENSG00000221415","4",48995096,48995247,152,"+","10998",48894981,48895063,"downstream",100115,100033,"NearestStart","",48894981,48895063
"15429","ENSG00000221416","20",54720185,54720417,233,"+","09367",54727349,54727432,"upstream",-7164,6932,"NearestStart","",54727349,54727432
"15430","ENSG00000221416","20",54722176,54722461,286,"+","09368",54727349,54727432,"upstream",-5173,4888,"NearestStart","",54727349,54727432
"15431","ENSG00000221419","10",100145940,100146189,250,"-","01956",100144965,100145054,"upstream",-886,886,"NearestStart","MIRN1287",100144965,100145054
"15432","ENSG00000221427","14",58274717,58275029,313,"-","04262",58307623,58307717,"downstream",33000,32594,"NearestStart","",58307623,58307717
"15433","ENSG00000221429","7",127694000,127694324,325,"+","13755",127717293,127717380,"upstream",-23293,22969,"NearestStart","",127717293,127717380
"15434","ENSG00000221438","3",26897945,26898116,172,"-","10069",26770432,26770571,"upstream",-127374,127374,"NearestStart","",26770432,26770571
"15435","ENSG00000221444","15",30421730,30422270,541,"-","04655",30472883,30472965,"downstream",51235,50613,"NearestStart","",30472883,30472965
"15436","ENSG00000221448","20",16280039,16280479,441,"-","09034",16338942,16339036,"downstream",58997,58463,"NearestStart","",16338942,16339036
"15437","ENSG00000221451","20",56023041,56023493,453,"+","09376",55984480,55984555,"downstream",38561,38486,"NearestStart","",55984480,55984555
"15438","ENSG00000221451","20",56025649,56026883,1235,"+","09377",55984480,55984555,"downstream",41169,41094,"NearestStart","",55984480,55984555
"15439","ENSG00000221452","3",199344930,199345615,686,"-","10835",199331165,199331269,"upstream",-13661,13661,"NearestStart","",199331165,199331269
"15440","ENSG00000221452","3",199359879,199360173,295,"-","10836",199331165,199331269,"upstream",-28610,28610,"NearestStart","",199331165,199331269
"15441","ENSG00000221462","17",59581309,59581758,450,"+","06472",59577431,59577563,"downstream",3878,3746,"NearestStart","SNORA76",59577431,59577563
"15442","ENSG00000221468","10",43171447,43171715,269,"+","01595",43157240,43157364,"downstream",14207,14083,"NearestStart","",43157240,43157364
"15443","ENSG00000221469","6",151362115,151362418,304,"-","12976",151402745,151402800,"downstream",40685,40327,"NearestStart","",151402745,151402800
"15444","ENSG00000221469","6",151389941,151390517,577,"-","12977",151402745,151402800,"downstream",12859,12228,"NearestStart","",151402745,151402800
"15445","ENSG00000221469","6",151398833,151400070,1238,"-","12978",151402745,151402800,"downstream",3967,2675,"NearestStart","",151402745,151402800
"15446","ENSG00000221469","6",151403600,151404480,881,"-","12979",151402745,151402800,"upstream",-800,800,"NearestStart","",151402745,151402800
"15447","ENSG00000221469","6",151407348,151409003,1656,"-","12980",151402745,151402800,"upstream",-4548,4548,"NearestStart","",151402745,151402800
"15448","ENSG00000221469","6",151422708,151423622,915,"-","12981",151402745,151402800,"upstream",-19908,19908,"NearestStart","",151402745,151402800
"15449","ENSG00000221469","6",151430488,151431466,979,"-","12982",151402745,151402800,"upstream",-27688,27688,"NearestStart","",151402745,151402800
"15450","ENSG00000221471","18",55606400,55606618,219,"+","07034",55567889,55567969,"downstream",38511,38431,"NearestStart","",55567889,55567969
"15451","ENSG00000221476","15",76091982,76092600,619,"+","05004",76117928,76117992,"upstream",-25946,25328,"NearestStart","MIRN1827",76117928,76117992
"15452","ENSG00000221476","15",76096319,76096629,311,"+","05005",76117928,76117992,"upstream",-21609,21299,"NearestStart","MIRN1827",76117928,76117992
"15453","ENSG00000221486","17",9872882,9873174,293,"+","05804",9914932,9915046,"upstream",-42050,41758,"NearestStart","",9914932,9915046
"15454","ENSG00000221486","17",9879104,9879364,261,"+","05805",9914932,9915046,"upstream",-35828,35568,"NearestStart","",9914932,9915046
"15455","ENSG00000221486","17",9886690,9886966,277,"+","05806",9914932,9915046,"upstream",-28242,27966,"NearestStart","",9914932,9915046
"15456","ENSG00000221486","17",9891033,9891386,354,"+","05807",9914932,9915046,"upstream",-23899,23546,"NearestStart","",9914932,9915046
"15457","ENSG00000221493","18",17498037,17498282,246,"+","06874",17517469,17517556,"upstream",-19432,19187,"NearestStart","MIRN320C1",17517469,17517556
"15458","ENSG00000221495","4",37832354,37832653,300,"+","10939",37916629,37916712,"upstream",-84275,83976,"NearestStart","",37916629,37916712
"15459","ENSG00000221502","2",189633126,189633346,221,"+","08497",189551063,189551132,"downstream",82063,81994,"NearestStart","MIRN1245",189551063,189551132
"15460","ENSG00000221506","3",23515365,23515619,255,"-","10036",23415995,23416064,"upstream",-99301,99301,"NearestStart","",23415995,23416064
"15461","ENSG00000221513","7",133699873,133700526,654,"-","13814",133722299,133722391,"downstream",22518,21773,"NearestStart","",133722299,133722391
"15462","ENSG00000221513","7",133700855,133701355,501,"-","13815",133722299,133722391,"downstream",21536,20944,"NearestStart","",133722299,133722391
"15463","ENSG00000221518","3",52615836,52616065,230,"+","10200",52569626,52569763,"downstream",46210,46073,"NearestStart","",52569626,52569763
"15464","ENSG00000221534","17",48316409,48316880,472,"+","06332",48969873,48969964,"upstream",-653464,652993,"NearestStart","",48969873,48969964
"15465","ENSG00000221534","17",48538026,48538821,796,"+","06333",48969873,48969964,"upstream",-431847,431052,"NearestStart","",48969873,48969964
"15466","ENSG00000221537","14",63619411,63619742,332,"-","04289",63631495,63631596,"downstream",12185,11753,"NearestStart","MIRN548H1",63631495,63631596
"15467","ENSG00000221540","17",19190345,19191431,1087,"-","05913",19188412,19188480,"upstream",-1865,1865,"NearestStart","MIRN1180",19188412,19188480
"15468","ENSG00000221540","17",19191494,19192091,598,"-","05914",19188412,19188480,"upstream",-3014,3014,"NearestStart","MIRN1180",19188412,19188480
"15469","ENSG00000221550","1",29470786,29471154,369,"-","00285",29452641,29452782,"upstream",-18004,18004,"NearestStart","",29452641,29452782
"15470","ENSG00000221552","5",153943496,153943991,496,"+","12124",154045529,154045614,"upstream",-102033,101538,"NearestStart","MIRN1303",154045529,154045614
"15471","ENSG00000221552","5",153952865,153953240,376,"+","12125",154045529,154045614,"upstream",-92664,92289,"NearestStart","MIRN1303",154045529,154045614
"15472","ENSG00000221552","5",154042169,154042965,797,"+","12126",154045529,154045614,"upstream",-3360,2564,"NearestStart","MIRN1303",154045529,154045614
"15473","ENSG00000221553","11",67448908,67449280,373,"+","02563",67457261,67457409,"upstream",-8353,7981,"NearestStart","",67457261,67457409
"15474","ENSG00000221556","11",15640367,15640719,353,"+","02279",16102438,16102518,"upstream",-462071,461719,"NearestStart","",16102438,16102518
"15475","ENSG00000221556","11",15642591,15642852,262,"+","02280",16102438,16102518,"upstream",-459847,459586,"NearestStart","",16102438,16102518
"15476","ENSG00000221556","11",15643481,15644140,660,"+","02281",16102438,16102518,"upstream",-458957,458298,"NearestStart","",16102438,16102518
"15477","ENSG00000221556","11",15646846,15647123,278,"+","02282",16102438,16102518,"upstream",-455592,455315,"NearestStart","",16102438,16102518
"15478","ENSG00000221556","11",15881386,15881635,250,"+","02283",16102438,16102518,"upstream",-221052,220803,"NearestStart","",16102438,16102518
"15479","ENSG00000221556","11",16204344,16204766,423,"+","02284",16102438,16102518,"downstream",101906,101826,"NearestStart","",16102438,16102518
"15480","ENSG00000221559","6",114082364,114082594,231,"+","12801",114132752,114132819,"upstream",-50388,50158,"NearestStart","",114132752,114132819
"15481","ENSG00000221573","3",27371348,27371601,254,"-","10070",27379061,27379153,"downstream",7805,7460,"NearestStart","",27379061,27379153
"15482","ENSG00000221573","3",27376500,27377541,1042,"-","10071",27379061,27379153,"downstream",2653,1520,"NearestStart","",27379061,27379153
"15483","ENSG00000221574","11",10385115,10385684,570,"-","02232",10377315,10377440,"upstream",-7675,7675,"NearestStart","",10377315,10377440
"15484","ENSG00000221574","11",10387356,10387613,258,"-","02233",10377315,10377440,"upstream",-9916,9916,"NearestStart","",10377315,10377440
"15485","ENSG00000221586","11",90473349,90473601,253,"-","02706",90241937,90242018,"upstream",-231331,231331,"NearestStart","MIRN1261",90241937,90242018
"15486","ENSG00000221586","11",90536417,90536996,580,"-","02707",90241937,90242018,"upstream",-294399,294399,"NearestStart","MIRN1261",90241937,90242018
"15487","ENSG00000221586","11",90755825,90756098,274,"-","02708",90241937,90242018,"upstream",-513807,513807,"NearestStart","MIRN1261",90241937,90242018
"15488","ENSG00000221586","11",90769371,90769979,609,"-","02709",90241937,90242018,"upstream",-527353,527353,"NearestStart","MIRN1261",90241937,90242018
"15489","ENSG00000221586","11",90854599,90854852,254,"-","02710",90241937,90242018,"upstream",-612581,612581,"NearestStart","MIRN1261",90241937,90242018
"15490","ENSG00000221586","11",90907142,90907343,202,"-","02711",90241937,90242018,"upstream",-665124,665124,"NearestStart","MIRN1261",90241937,90242018
"15491","ENSG00000221586","11",90981431,90981846,416,"-","02712",90241937,90242018,"upstream",-739413,739413,"NearestStart","MIRN1261",90241937,90242018
"15492","ENSG00000221590","2",161905975,161906152,178,"-","08401",161914974,161915117,"downstream",9142,8822,"NearestStart","",161914974,161915117
"15493","ENSG00000221593","15",28646158,28646425,268,"+","04647",28641305,28641387,"downstream",4853,4771,"NearestStart","",28641305,28641387
"15494","ENSG00000221602","3",75630477,75630916,440,"+","10287",75681638,75681786,"upstream",-51161,50722,"NearestStart","",75681638,75681786
"15495","ENSG00000221602","3",75684031,75684266,236,"+","10288",75681638,75681786,"downstream",2393,2245,"NearestStart","",75681638,75681786
"15496","ENSG00000221602","3",75692283,75692564,282,"+","10289",75681638,75681786,"downstream",10645,10497,"NearestStart","",75681638,75681786
"15497","ENSG00000221608","2",227698500,227698805,306,"+","08755",227697203,227697318,"downstream",1297,1182,"NearestStart","",227697203,227697318
"15498","ENSG00000221612","5",136928127,136928425,299,"+","12008",136897042,136897109,"downstream",31085,31018,"NearestStart","",136897042,136897109
"15499","ENSG00000221617","12",92008066,92008468,403,"+","03450",92015158,92015251,"upstream",-7092,6690,"NearestStart","",92015158,92015251
"15500","ENSG00000221628","2",207812001,207812539,539,"-","08611",207842244,207842393,"downstream",30392,29705,"NearestStart","MIRN1302-4",207842244,207842393
"15501","ENSG00000221628","2",207831409,207832048,640,"-","08612",207842244,207842393,"downstream",10984,10196,"NearestStart","MIRN1302-4",207842244,207842393
"15502","ENSG00000221631","18",7648023,7648255,233,"-","06790",7728109,7728223,"downstream",80200,79854,"NearestStart","",7728109,7728223
"15503","ENSG00000221631","18",7744636,7745261,626,"-","06791",7728109,7728223,"upstream",-16413,16413,"NearestStart","",7728109,7728223
"15504","ENSG00000221631","18",7745742,7746262,521,"-","06792",7728109,7728223,"upstream",-17519,17519,"NearestStart","",7728109,7728223
"15505","ENSG00000221631","18",7751290,7751851,562,"-","06793",7728109,7728223,"upstream",-23067,23067,"NearestStart","",7728109,7728223
"15506","ENSG00000221631","18",7787514,7787897,384,"-","06794",7728109,7728223,"upstream",-59291,59291,"NearestStart","",7728109,7728223
"15507","ENSG00000221638","2",75683296,75683600,305,"+","08058",75708587,75708801,"upstream",-25291,24987,"NearestStart","",75708587,75708801
"15508","ENSG00000221641","15",20051802,20052429,628,"-","04586",20014593,20014644,"upstream",-37158,37158,"NearestStart","MIRN1268",20014593,20014644
"15509","ENSG00000221643","1",201957152,201957377,226,"+","01021",201965332,201965456,"upstream",-8180,7955,"NearestStart","SNORA77",201965332,201965456
"15510","ENSG00000221648","15",21200101,21200519,419,"+","04602",21161032,21161114,"downstream",39069,38987,"NearestStart","",21161032,21161114
"15511","ENSG00000221652","1",141514965,141515376,412,"+","00693",141595048,141595130,"upstream",-80083,79672,"NearestStart","",141595048,141595130
"15512","ENSG00000221652","1",141516473,141516953,481,"+","00694",141595048,141595130,"upstream",-78575,78095,"NearestStart","",141595048,141595130
"15513","ENSG00000221656","16",2075493,2076659,1167,"-","05214",2080197,2080286,"downstream",4793,3538,"NearestStart","MIRN1225",2080197,2080286
"15514","ENSG00000221664","1",77581103,77581373,271,"-","00545",77629695,77629801,"downstream",48698,48322,"NearestStart","",77629695,77629801
"15515","ENSG00000221669","7",34945192,34945578,387,"-","13253",34946897,34946971,"downstream",1779,1319,"NearestStart","MIRN548N",34946897,34946971
"15516","ENSG00000221671","8",64295435,64295707,273,"+","14313",64284220,64284308,"downstream",11215,11127,"NearestStart","",64284220,64284308
"15517","ENSG00000221672","22",45655955,45656267,313,"+","09902",45622467,45622539,"downstream",33488,33416,"NearestStart","",45622467,45622539
"15518","ENSG00000221672","22",45904231,45904572,342,"+","09903",45622467,45622539,"downstream",281764,281692,"NearestStart","",45622467,45622539
"15519","ENSG00000221679","12",20008444,20008667,224,"+","03055",20017066,20017182,"upstream",-8622,8399,"NearestStart","",20017066,20017182
"15520","ENSG00000221679","12",20011803,20012046,244,"+","03056",20017066,20017182,"upstream",-5263,5020,"NearestStart","",20017066,20017182
"15521","ENSG00000221679","12",20014242,20014600,359,"+","03057",20017066,20017182,"upstream",-2824,2466,"NearestStart","",20017066,20017182
"15522","ENSG00000221679","12",20015499,20016090,592,"+","03058",20017066,20017182,"upstream",-1567,976,"NearestStart","",20017066,20017182
"15523","ENSG00000221679","12",20032505,20033088,584,"+","03059",20017066,20017182,"downstream",15439,15323,"NearestStart","",20017066,20017182
"15524","ENSG00000221679","12",20036462,20036828,367,"+","03060",20017066,20017182,"downstream",19396,19280,"NearestStart","",20017066,20017182
"15525","ENSG00000221690","7",120972162,120972450,289,"-","13750",121001959,121002044,"downstream",29882,29509,"NearestStart","",121001959,121002044
"15526","ENSG00000221700","5",43531436,43531769,334,"-","11574",43532164,43532251,"downstream",815,395,"NearestStart","",43532164,43532251
"15527","ENSG00000221711","4",78758711,78759011,301,"-","11075",78842924,78842981,"downstream",84270,83913,"NearestStart","",78842924,78842981
"15528","ENSG00000221711","4",78777151,78777394,244,"-","11076",78842924,78842981,"downstream",65830,65530,"NearestStart","",78842924,78842981
"15529","ENSG00000221721","5",28285605,28285995,391,"-","11506",28022039,28022149,"upstream",-263456,263456,"NearestStart","",28022039,28022149
"15530","ENSG00000221726","20",7639135,7639411,277,"-","08972",7625538,7625624,"upstream",-13511,13511,"NearestStart","",7625538,7625624
"15531","ENSG00000221732","7",139887538,139888301,764,"+","13861",139926556,139926618,"upstream",-39018,38255,"NearestStart","",139926556,139926618
"15532","ENSG00000221732","7",139927855,139928127,273,"+","13862",139926556,139926618,"downstream",1299,1237,"NearestStart","",139926556,139926618
"15533","ENSG00000221734","9",116581433,116581822,390,"+","15223",116594295,116594367,"upstream",-12862,12473,"NearestStart","",116594295,116594367
"15534","ENSG00000221737","3",126981670,126981926,257,"-","10432",126991937,126992085,"downstream",10415,10011,"NearestStart","MIRN548I1",126991937,126992085
"15535","ENSG00000221739","17",43567822,43568049,228,"-","06264",43588788,43588872,"downstream",21050,20739,"NearestStart","MIRN1203",43588788,43588872
"15536","ENSG00000221741","5",166998895,166999153,259,"-","12172",167230128,167230248,"downstream",231353,230975,"NearestStart","",167230128,167230248
"15537","ENSG00000221741","5",167050803,167051196,394,"-","12173",167230128,167230248,"downstream",179445,178932,"NearestStart","",167230128,167230248
"15538","ENSG00000221741","5",167058995,167059397,403,"-","12174",167230128,167230248,"downstream",171253,170731,"NearestStart","",167230128,167230248
"15539","ENSG00000221741","5",167119106,167119397,292,"-","12175",167230128,167230248,"downstream",111142,110731,"NearestStart","",167230128,167230248
"15540","ENSG00000221744","9",20287540,20288165,626,"+","14791",20285002,20285086,"downstream",2538,2454,"NearestStart","",20285002,20285086
"15541","ENSG00000221755","3",165798299,165798520,222,"+","10668",165541823,165541932,"downstream",256476,256367,"NearestStart","MIRN720",165541823,165541932
"15542","ENSG00000221758","15",26518671,26518979,309,"-","04626",26567372,26567454,"downstream",48783,48393,"NearestStart","",26567372,26567454
"15543","ENSG00000221758","15",26541036,26541331,296,"-","04627",26567372,26567454,"downstream",26418,26041,"NearestStart","",26567372,26567454
"15544","ENSG00000221771","8",129050773,129051400,628,"+","14578",129042061,129042123,"downstream",8712,8650,"NearestStart","MIRN1205",129042061,129042123
"15545","ENSG00000221772","9",118000479,118000823,345,"+","15240",118001090,118001179,"upstream",-611,267,"NearestStart","",118001090,118001179
"15546","ENSG00000221772","9",118009900,118010365,466,"+","15241",118001090,118001179,"downstream",8810,8721,"NearestStart","",118001090,118001179
"15547","ENSG00000221772","9",118034432,118035603,1172,"+","15242",118001090,118001179,"downstream",33342,33253,"NearestStart","",118001090,118001179
"15548","ENSG00000221772","9",118040373,118040952,580,"+","15243",118001090,118001179,"downstream",39283,39194,"NearestStart","",118001090,118001179
"15549","ENSG00000221772","9",118050029,118050362,334,"+","15244",118001090,118001179,"downstream",48939,48850,"NearestStart","",118001090,118001179
"15550","ENSG00000221772","9",118090866,118091144,279,"+","15245",118001090,118001179,"downstream",89776,89687,"NearestStart","",118001090,118001179
"15551","ENSG00000221774","10",70767566,70767851,286,"-","01713",70793317,70793403,"downstream",25837,25466,"NearestStart","",70793317,70793403
"15552","ENSG00000221774","10",70790277,70790892,616,"-","01714",70793317,70793403,"downstream",3126,2425,"NearestStart","",70793317,70793403
"15553","ENSG00000221774","10",70790993,70791548,556,"-","01715",70793317,70793403,"downstream",2410,1769,"NearestStart","",70793317,70793403
"15554","ENSG00000221774","10",70796497,70796952,456,"-","01716",70793317,70793403,"upstream",-3094,3094,"NearestStart","",70793317,70793403
"15555","ENSG00000221774","10",70805112,70805567,456,"-","01717",70793317,70793403,"upstream",-11709,11709,"NearestStart","",70793317,70793403
"15556","ENSG00000221774","10",70815748,70816171,424,"-","01718",70793317,70793403,"upstream",-22345,22345,"NearestStart","",70793317,70793403
"15557","ENSG00000221776","12",78125286,78125482,197,"-","03384",78172004,78172118,"downstream",46832,46522,"NearestStart","",78172004,78172118
"15558","ENSG00000221776","12",78217267,78217812,546,"-","03385",78172004,78172118,"upstream",-45149,45149,"NearestStart","",78172004,78172118
"15559","ENSG00000221776","12",78218010,78218529,520,"-","03386",78172004,78172118,"upstream",-45892,45892,"NearestStart","",78172004,78172118
"15560","ENSG00000221776","12",78244566,78244930,365,"-","03387",78172004,78172118,"upstream",-72448,72448,"NearestStart","",78172004,78172118
"15561","ENSG00000221776","12",78245457,78245974,518,"-","03388",78172004,78172118,"upstream",-73339,73339,"NearestStart","",78172004,78172118
"15562","ENSG00000221776","12",78252313,78252622,310,"-","03389",78172004,78172118,"upstream",-80195,80195,"NearestStart","",78172004,78172118
"15563","ENSG00000221777","1",98562262,98562588,327,"+","00637",98611529,98611643,"upstream",-49267,48941,"NearestStart","",98611529,98611643
"15564","ENSG00000221777","1",98572918,98573158,241,"+","00638",98611529,98611643,"upstream",-38611,38371,"NearestStart","",98611529,98611643
"15565","ENSG00000221779","17",55593771,55594446,676,"-","06424",55594662,55594743,"downstream",972,216,"NearestStart","",55594662,55594743
"15566","ENSG00000221779","17",55595490,55595996,507,"-","06425",55594662,55594743,"upstream",-747,747,"NearestStart","",55594662,55594743
"15567","ENSG00000221779","17",55605407,55605765,359,"-","06426",55594662,55594743,"upstream",-10664,10664,"NearestStart","",55594662,55594743
"15568","ENSG00000221779","17",55608920,55609261,342,"-","06427",55594662,55594743,"upstream",-14177,14177,"NearestStart","",55594662,55594743
"15569","ENSG00000221779","17",55615256,55615467,212,"-","06428",55594662,55594743,"upstream",-20513,20513,"NearestStart","",55594662,55594743
"15570","ENSG00000221779","17",55615723,55616029,307,"-","06429",55594662,55594743,"upstream",-20980,20980,"NearestStart","",55594662,55594743
"15571","ENSG00000221781","1",21792376,21792651,276,"-","00188",21791491,21791628,"upstream",-748,748,"NearestStart","",21791491,21791628
"15572","ENSG00000221787","16",88527725,88527976,252,"-","05698",88528813,88528923,"downstream",1198,837,"NearestStart","",88528813,88528923
"15573","ENSG00000221799","16",71427795,71428040,246,"+","05552",71576257,71576354,"upstream",-148462,148217,"NearestStart","",71576257,71576354
"15574","ENSG00000221799","16",71439440,71439797,358,"+","05553",71576257,71576354,"upstream",-136817,136460,"NearestStart","",71576257,71576354
"15575","ENSG00000221799","16",71440010,71440788,779,"+","05554",71576257,71576354,"upstream",-136247,135469,"NearestStart","",71576257,71576354
"15576","ENSG00000221799","16",71468748,71469305,558,"+","05555",71576257,71576354,"upstream",-107509,106952,"NearestStart","",71576257,71576354
"15577","ENSG00000221799","16",71516289,71516706,418,"+","05556",71576257,71576354,"upstream",-59968,59551,"NearestStart","",71576257,71576354
"15578","ENSG00000221799","16",71518903,71519494,592,"+","05557",71576257,71576354,"upstream",-57354,56763,"NearestStart","",71576257,71576354
"15579","ENSG00000221799","16",71527474,71527793,320,"+","05558",71576257,71576354,"upstream",-48783,48464,"NearestStart","",71576257,71576354
"15580","ENSG00000221799","16",71530535,71530852,318,"+","05559",71576257,71576354,"upstream",-45722,45405,"NearestStart","",71576257,71576354
"15581","ENSG00000221799","16",71559424,71559717,294,"+","05560",71576257,71576354,"upstream",-16833,16540,"NearestStart","",71576257,71576354
"15582","ENSG00000221799","16",71576580,71577022,443,"+","05561",71576257,71576354,"downstream",323,226,"NearestStart","",71576257,71576354
"15583","ENSG00000221799","16",71577302,71577841,540,"+","05562",71576257,71576354,"downstream",1045,948,"NearestStart","",71576257,71576354
"15584","ENSG00000221799","16",71580923,71581311,389,"+","05563",71576257,71576354,"downstream",4666,4569,"NearestStart","",71576257,71576354
"15585","ENSG00000221799","16",71581414,71582056,643,"+","05564",71576257,71576354,"downstream",5157,5060,"NearestStart","",71576257,71576354
"15586","ENSG00000221801","16",11311233,11311638,406,"-","05250",11307798,11307885,"upstream",-3348,3348,"NearestStart","MIRN548H2",11307798,11307885
