"","category","numDEInCat","numInCat","padj","Term"
"25185","GO:0072098",0,2,1,"anterior/posterior pattern specification involved in kidney development"
"25188","GO:0072099",0,1,1,"anterior/posterior pattern specification involved in ureteric bud development"
"25189","GO:0072100",0,1,1,"specification of ureteric bud anterior/posterior symmetry"
"25190","GO:0072101",0,1,1,"specification of ureteric bud anterior/posterior symmetry by BMP signaling pathway"
"25192","GO:0072102",0,7,1,"glomerulus morphogenesis"
"25193","GO:0072103",0,5,1,"glomerulus vasculature morphogenesis"
"25194","GO:0072104",0,5,1,"glomerular capillary formation"
"25195","GO:0072105",0,1,1,"ureteric peristalsis"
"25196","GO:0072106",0,4,1,"regulation of ureteric bud formation"
"25197","GO:0072107",0,4,1,"positive regulation of ureteric bud formation"
"25198","GO:0072108",0,3,1,"positive regulation of mesenchymal to epithelial transition involved in metanephros morphogenesis"
"25199","GO:0072109",0,9,1,"glomerular mesangium development"
"25200","GO:0072110",0,5,1,"glomerular mesangial cell proliferation"
"25201","GO:0072111",0,11,1,"cell proliferation involved in kidney development"
"25202","GO:0072112",0,13,1,"glomerular visceral epithelial cell differentiation"
"25203","GO:0072114",0,1,1,"pronephros morphogenesis"
"25204","GO:0072124",0,4,1,"regulation of glomerular mesangial cell proliferation"
"25205","GO:0072125",0,2,1,"negative regulation of glomerular mesangial cell proliferation"
"25206","GO:0072126",0,2,1,"positive regulation of glomerular mesangial cell proliferation"
"25207","GO:0072127",0,1,1,"renal capsule development"
"25208","GO:0072128",0,1,1,"renal capsule morphogenesis"
"25209","GO:0072129",0,1,1,"renal capsule formation"
"25210","GO:0072130",0,1,1,"renal capsule specification"
"25211","GO:0072131",0,4,1,"kidney mesenchyme morphogenesis"
"25212","GO:0072132",0,20,1,"mesenchyme morphogenesis"
"25213","GO:0072133",0,4,1,"metanephric mesenchyme morphogenesis"
"25214","GO:0072134",0,2,1,"nephrogenic mesenchyme morphogenesis"
"25215","GO:0072135",0,2,1,"kidney mesenchymal cell proliferation"
"25216","GO:0072136",0,2,1,"metanephric mesenchymal cell proliferation involved in metanephros development"
"25217","GO:0072138",0,3,1,"mesenchymal cell proliferation involved in ureteric bud development"
"25218","GO:0072139",0,2,1,"glomerular parietal epithelial cell differentiation"
"25219","GO:0072141",0,2,1,"renal interstitial cell development"
"25220","GO:0072143",0,5,1,"mesangial cell development"
"25221","GO:0072144",0,4,1,"glomerular mesangial cell development"
"25222","GO:0072148",0,6,1,"epithelial cell fate commitment"
"25223","GO:0072156",0,2,1,"distal tubule morphogenesis"
"25224","GO:0072160",0,10,1,"nephron tubule epithelial cell differentiation"
"25225","GO:0072161",0,5,1,"mesenchymal cell differentiation involved in kidney development"
"25226","GO:0072162",0,4,1,"metanephric mesenchymal cell differentiation"
"25227","GO:0072163",0,9,1,"mesonephric epithelium development"
"25228","GO:0072164",0,8,1,"mesonephric tubule development"
"25229","GO:0072165",0,1,1,"anterior mesonephric tubule development"
"25230","GO:0072166",0,1,1,"posterior mesonephric tubule development"
"25231","GO:0072167",0,1,1,"specification of mesonephric tubule identity"
"25232","GO:0072168",0,1,1,"specification of anterior mesonephric tubule identity"
"25233","GO:0072169",0,1,1,"specification of posterior mesonephric tubule identity"
"25234","GO:0072170",0,17,1,"metanephric tubule development"
"25235","GO:0072171",0,3,1,"mesonephric tubule morphogenesis"
"25236","GO:0072172",0,3,1,"mesonephric tubule formation"
"25237","GO:0072173",0,7,1,"metanephric tubule morphogenesis"
"25238","GO:0072175",1,104,1,"epithelial tube formation"
"25239","GO:0072176",0,8,1,"nephric duct development"
"25240","GO:0072177",0,5,1,"mesonephric duct development"
"25241","GO:0072178",0,5,1,"nephric duct morphogenesis"
"25242","GO:0072179",0,3,1,"nephric duct formation"
"25243","GO:0072180",0,2,1,"mesonephric duct morphogenesis"
"25244","GO:0072181",0,1,1,"mesonephric duct formation"
"25245","GO:0072182",0,8,1,"regulation of nephron tubule epithelial cell differentiation"
"25246","GO:0072183",0,3,1,"negative regulation of nephron tubule epithelial cell differentiation"
"25247","GO:0072184",0,1,1,"renal vesicle progenitor cell differentiation"
"25248","GO:0072185",0,2,1,"metanephric cap development"
"25249","GO:0072186",0,2,1,"metanephric cap morphogenesis"
"25250","GO:0072189",0,12,1,"ureter development"
"25251","GO:0072190",0,3,1,"ureter urothelium development"
"25252","GO:0072191",0,3,1,"ureter smooth muscle development"
"25253","GO:0072192",0,1,1,"ureter epithelial cell differentiation"
"25254","GO:0072193",0,3,1,"ureter smooth muscle cell differentiation"
"25255","GO:0072194",0,3,1,"kidney smooth muscle tissue development"
"25256","GO:0072195",0,1,1,"kidney smooth muscle cell differentiation"
"25257","GO:0072197",0,3,1,"ureter morphogenesis"
"25258","GO:0072198",0,3,1,"mesenchymal cell proliferation involved in ureter development"
"25260","GO:0072199",0,3,1,"regulation of mesenchymal cell proliferation involved in ureter development"
"25262","GO:0072200",0,1,1,"negative regulation of mesenchymal cell proliferation involved in ureter development"
"25264","GO:0072201",0,5,1,"negative regulation of mesenchymal cell proliferation"
"25265","GO:0072202",0,14,1,"cell differentiation involved in metanephros development"
"25266","GO:0072203",0,8,1,"cell proliferation involved in metanephros development"
"25267","GO:0072204",0,2,1,"cell-cell signaling involved in metanephros development"
"25268","GO:0072205",0,6,1,"metanephric collecting duct development"
"25269","GO:0072206",0,1,1,"metanephric juxtaglomerular apparatus development"
"25270","GO:0072207",0,19,1,"metanephric epithelium development"
"25271","GO:0072208",0,2,1,"metanephric smooth muscle tissue development"
"25272","GO:0072209",0,2,1,"metanephric mesangial cell differentiation"
"25273","GO:0072210",0,37,1,"metanephric nephron development"
"25274","GO:0072213",0,1,1,"metanephric capsule development"
"25275","GO:0072214",0,1,1,"metanephric cortex development"
"25276","GO:0072215",0,16,1,"regulation of metanephros development"
"25277","GO:0072216",0,1,1,"positive regulation of metanephros development"
"25278","GO:0072218",0,3,1,"metanephric ascending thin limb development"
"25279","GO:0072219",0,1,1,"metanephric cortical collecting duct development"
"25280","GO:0072221",0,3,1,"metanephric distal convoluted tubule development"
"25281","GO:0072223",0,4,1,"metanephric glomerular mesangium development"
"25282","GO:0072224",0,12,1,"metanephric glomerulus development"
"25283","GO:0072227",0,1,1,"metanephric macula densa development"
"25284","GO:0072229",0,1,1,"metanephric proximal convoluted tubule development"
"25285","GO:0072233",0,1,1,"metanephric thick ascending limb development"
"25286","GO:0072234",0,16,1,"metanephric nephron tubule development"
"25287","GO:0072235",0,5,1,"metanephric distal tubule development"
"25288","GO:0072236",0,4,1,"metanephric loop of Henle development"
"25289","GO:0072237",0,2,1,"metanephric proximal tubule development"
"25290","GO:0072239",0,7,1,"metanephric glomerulus vasculature development"
"25291","GO:0072240",0,2,1,"metanephric DCT cell differentiation"
"25292","GO:0072243",0,16,1,"metanephric nephron epithelium development"
"25293","GO:0072244",0,3,1,"metanephric glomerular epithelium development"
"25294","GO:0072248",0,3,1,"metanephric glomerular visceral epithelial cell differentiation"
"25295","GO:0072249",0,3,1,"metanephric glomerular visceral epithelial cell development"
"25296","GO:0072254",0,2,1,"metanephric glomerular mesangial cell differentiation"
"25297","GO:0072255",0,1,1,"metanephric glomerular mesangial cell development"
"25298","GO:0072257",0,4,1,"metanephric nephron tubule epithelial cell differentiation"
"25299","GO:0072258",0,1,1,"metanephric interstitial cell differentiation"
"25300","GO:0072259",0,1,1,"metanephric interstitial cell development"
"25301","GO:0072262",0,3,1,"metanephric glomerular mesangial cell proliferation involved in metanephros development"
"25302","GO:0072264",0,1,1,"metanephric glomerular endothelium development"
"25303","GO:0072265",0,1,1,"metanephric capsule morphogenesis"
"25304","GO:0072266",0,1,1,"metanephric capsule formation"
"25305","GO:0072267",0,1,1,"metanephric capsule specification"
"25306","GO:0072268",0,4,1,"pattern specification involved in metanephros development"
"25309","GO:0072272",0,2,1,"proximal/distal pattern formation involved in metanephric nephron development"
"25311","GO:0072273",0,23,1,"metanephric nephron morphogenesis"
"25312","GO:0072274",0,1,1,"metanephric glomerular basement membrane development"
"25313","GO:0072275",0,3,1,"metanephric glomerulus morphogenesis"
"25314","GO:0072276",0,3,1,"metanephric glomerulus vasculature morphogenesis"
"25315","GO:0072277",0,3,1,"metanephric glomerular capillary formation"
"25316","GO:0072278",0,3,1,"metanephric comma-shaped body morphogenesis"
"25317","GO:0072282",0,7,1,"metanephric nephron tubule morphogenesis"
"25318","GO:0072283",0,14,1,"metanephric renal vesicle morphogenesis"
"25319","GO:0072284",0,4,1,"metanephric S-shaped body morphogenesis"
"25320","GO:0072285",0,1,1,"mesenchymal to epithelial transition involved in metanephric renal vesicle formation"
"25321","GO:0072286",0,1,1,"metanephric connecting tubule development"
"25322","GO:0072287",0,1,1,"metanephric distal tubule morphogenesis"
"25323","GO:0072289",0,3,1,"metanephric nephron tubule formation"
"25324","GO:0072298",0,3,1,"regulation of metanephric glomerulus development"
"25325","GO:0072300",0,1,1,"positive regulation of metanephric glomerulus development"
"25326","GO:0072301",0,1,1,"regulation of metanephric glomerular mesangial cell proliferation"
"25327","GO:0072303",0,1,1,"positive regulation of glomerular metanephric mesangial cell proliferation"
"25328","GO:0072304",0,1,1,"regulation of mesenchymal cell apoptotic process involved in metanephric nephron morphogenesis"
"25330","GO:0072305",0,1,1,"negative regulation of mesenchymal cell apoptotic process involved in metanephric nephron morphogenesis"
"25332","GO:0072307",0,4,1,"regulation of metanephric nephron tubule epithelial cell differentiation"
"25333","GO:0072308",0,2,1,"negative regulation of metanephric nephron tubule epithelial cell differentiation"
"25334","GO:0072309",0,1,1,"mesenchymal stem cell maintenance involved in metanephric nephron morphogenesis"
"25335","GO:0072310",0,10,1,"glomerular epithelial cell development"
"25336","GO:0072311",0,14,1,"glomerular epithelial cell differentiation"
"25337","GO:0072312",0,3,1,"metanephric glomerular epithelial cell differentiation"
"25338","GO:0072313",0,3,1,"metanephric glomerular epithelial cell development"
"25339","GO:0072321",0,7,1,"chaperone-mediated protein transport"
"25340","GO:0072329",1,81,1,"monocarboxylic acid catabolic process"
"25341","GO:0072330",1,177,1,"monocarboxylic acid biosynthetic process"
"25345","GO:0072331",0,130,1,"signal transduction by p53 class mediator"
"25346","GO:0072332",0,33,1,"intrinsic apoptotic signaling pathway by p53 class mediator"
"25348","GO:0072334",0,1,1,"UDP-galactose transmembrane transport"
"25350","GO:0072338",0,5,1,"cellular lactam metabolic process"
"25351","GO:0072340",0,1,1,"cellular lactam catabolic process"
"25354","GO:0072347",0,1,1,"response to anesthetic"
"25356","GO:0072350",0,10,1,"tricarboxylic acid metabolic process"
"25357","GO:0072355",0,1,1,"histone H3-T3 phosphorylation"
"25358","GO:0072356",0,1,1,"chromosome passenger complex localization to kinetochore"
"25362","GO:0072358",1,724,1,"cardiovascular system development"
"25363","GO:0072359",1,724,1,"circulatory system development"
"25364","GO:0072361",0,2,1,"regulation of glycolysis by regulation of transcription from RNA polymerase II promoter"
"25365","GO:0072362",0,1,1,"regulation of glycolysis by negative regulation of transcription from RNA polymerase II promoter"
"25366","GO:0072363",0,1,1,"regulation of glycolysis by positive regulation of transcription from RNA polymerase II promoter"
"25367","GO:0072364",0,2,1,"regulation of cellular ketone metabolic process by regulation of transcription from RNA polymerase II promoter"
"25369","GO:0072365",0,1,1,"regulation of cellular ketone metabolic process by negative regulation of transcription from RNA polymerase II promoter"
"25371","GO:0072366",0,1,1,"regulation of cellular ketone metabolic process by positive regulation of transcription from RNA polymerase II promoter"
"25373","GO:0072367",0,4,1,"regulation of lipid transport by regulation of transcription from RNA polymerase II promoter"
"25374","GO:0072368",0,2,1,"regulation of lipid transport by negative regulation of transcription from RNA polymerase II promoter"
"25375","GO:0072369",0,2,1,"regulation of lipid transport by positive regulation of transcription from RNA polymerase II promoter"
"25376","GO:0072376",0,54,1,"protein activation cascade"
"25378","GO:0072378",0,18,1,"blood coagulation, fibrin clot formation"
"25379","GO:0072383",0,5,1,"plus-end-directed vesicle transport along microtubule"
"25381","GO:0072384",0,31,1,"organelle transport along microtubule"
"25382","GO:0072385",0,3,1,"minus-end-directed organelle transport along microtubule"
"25384","GO:0072386",0,5,1,"plus-end-directed organelle transport along microtubule"
"25386","GO:0072387",0,2,1,"flavin adenine dinucleotide metabolic process"
"25389","GO:0072388",0,1,1,"flavin adenine dinucleotide biosynthetic process"
"25394","GO:0072393",0,6,1,"microtubule anchoring at microtubule organizing center"
"25396","GO:0072395",0,67,1,"signal transduction involved in cell cycle checkpoint"
"25397","GO:0072401",0,67,1,"signal transduction involved in DNA integrity checkpoint"
"25398","GO:0072404",0,66,1,"signal transduction involved in G1/S transition checkpoint"
"25399","GO:0072413",0,66,1,"signal transduction involved in mitotic cell cycle checkpoint"
"25400","GO:0072422",0,67,1,"signal transduction involved in DNA damage checkpoint"
"25401","GO:0072428",0,1,1,"signal transduction involved in intra-S DNA damage checkpoint"
"25402","GO:0072431",0,66,1,"signal transduction involved in mitotic cell cycle G1/S transition DNA damage checkpoint"
"25403","GO:0072474",0,66,1,"signal transduction involved in mitotic cell cycle G1/S checkpoint"
"25404","GO:0072488",0,3,1,"ammonium transmembrane transport"
"25405","GO:0072497",0,7,1,"mesenchymal stem cell differentiation"
"25406","GO:0072498",0,15,1,"embryonic skeletal joint development"
"25407","GO:0072502",0,5,1,"cellular trivalent inorganic anion homeostasis"
"25408","GO:0072503",0,235,1,"cellular divalent inorganic cation homeostasis"
"25409","GO:0072506",0,8,1,"trivalent inorganic anion homeostasis"
"25410","GO:0072507",0,247,1,"divalent inorganic cation homeostasis"
"25411","GO:0072511",0,218,1,"divalent inorganic cation transport"
"25412","GO:0072512",0,29,1,"trivalent inorganic cation transport"
"25413","GO:0072513",0,3,1,"positive regulation of secondary heart field cardioblast proliferation"
"25414","GO:0072520",0,3,1,"seminiferous tubule development"
"25415","GO:0072521",1,697,1,"purine-containing compound metabolic process"
"25417","GO:0072522",0,208,1,"purine-containing compound biosynthetic process"
"25422","GO:0072523",1,467,1,"purine-containing compound catabolic process"
"25428","GO:0072525",0,20,1,"pyridine-containing compound biosynthetic process"
"25433","GO:0072526",0,4,1,"pyridine-containing compound catabolic process"
"25437","GO:0072527",0,72,1,"pyrimidine-containing compound metabolic process"
"25439","GO:0072528",0,39,1,"pyrimidine-containing compound biosynthetic process"
"25444","GO:0072529",0,29,1,"pyrimidine-containing compound catabolic process"
"25448","GO:0072530",0,3,1,"purine-containing compound transmembrane transport"
"25449","GO:0072531",0,2,1,"pyrimidine-containing compound transmembrane transport"
"25450","GO:0072535",0,2,1,"tumor necrosis factor (ligand) superfamily member 11 production"
"25454","GO:0072538",0,8,1,"T-helper 17 type immune response"
"25455","GO:0072539",0,7,1,"T-helper 17 cell differentiation"
"25456","GO:0072540",0,5,1,"T-helper 17 cell lineage commitment"
"25459","GO:0072553",0,4,1,"terminal button organization"
"25464","GO:0072554",0,2,1,"blood vessel lumenization"
"25465","GO:0072560",0,1,1,"type B pancreatic cell maturation"
"25467","GO:0072564",0,1,1,"blood microparticle formation"
"25469","GO:0072566",0,1,1,"chemokine (C-X-C motif) ligand 1 production"
"25473","GO:0072567",0,7,1,"chemokine (C-X-C motif) ligand 2 production"
"25477","GO:0072573",0,1,1,"tolerance induction to lipopolysaccharide"
"25479","GO:0072574",0,5,1,"hepatocyte proliferation"
"25480","GO:0072575",0,5,1,"epithelial cell proliferation involved in liver morphogenesis"
"25481","GO:0072576",0,5,1,"liver morphogenesis"
"25482","GO:0072577",0,14,1,"endothelial cell apoptotic process"
"25488","GO:0072578",0,5,1,"neurotransmitter-gated ion channel clustering"
"25489","GO:0072583",0,12,1,"clathrin-mediated endocytosis"
"25491","GO:0072584",0,4,1,"caveolin-mediated endocytosis"
"25494","GO:0072592",0,3,1,"oxygen metabolic process"
"25496","GO:0072593",0,118,1,"reactive oxygen species metabolic process"
"25498","GO:0072594",0,218,1,"establishment of protein localization to organelle"
"25499","GO:0072595",0,22,1,"maintenance of protein localization in organelle"
"25501","GO:0072599",0,111,1,"establishment of protein localization to endoplasmic reticulum"
"25505","GO:0072600",0,16,1,"establishment of protein localization to Golgi"
"25509","GO:0072602",0,4,1,"interleukin-4 secretion"
"25510","GO:0072603",0,2,1,"interleukin-5 secretion"
"25511","GO:0072604",0,7,1,"interleukin-6 secretion"
"25512","GO:0072606",0,6,1,"interleukin-8 secretion"
"25513","GO:0072608",0,9,1,"interleukin-10 secretion"
"25514","GO:0072610",0,3,1,"interleukin-12 secretion"
"25519","GO:0072611",0,2,1,"interleukin-13 secretion"
"25520","GO:0072641",0,1,1,"type I interferon secretion"
"25521","GO:0072643",0,7,1,"interferon-gamma secretion"
"25525","GO:0072655",0,61,1,"establishment of protein localization to mitochondrion"
"25527","GO:0072657",0,102,1,"protein localization to membrane"
"25529","GO:0072658",0,1,1,"maintenance of protein location in membrane"
"25530","GO:0072659",0,73,1,"protein localization to plasma membrane"
"25532","GO:0072660",0,1,1,"maintenance of protein location in plasma membrane"
"25533","GO:0072661",0,17,1,"protein targeting to plasma membrane"
"25534","GO:0072662",0,19,1,"protein localization to peroxisome"
"25535","GO:0072663",0,19,1,"establishment of protein localization to peroxisome"
"25536","GO:0072665",0,12,1,"protein localization to vacuole"
"25537","GO:0072666",0,10,1,"establishment of protein localization to vacuole"
"25538","GO:0072668",0,7,1,"tubulin complex biogenesis"
"25539","GO:0072672",0,3,1,"neutrophil extravasation"
"25540","GO:0072673",0,2,1,"lamellipodium morphogenesis"
"25541","GO:0072674",0,2,1,"multinuclear osteoclast differentiation"
"25543","GO:0072675",0,1,1,"osteoclast fusion"
"25544","GO:0072676",0,34,1,"lymphocyte migration"
"25545","GO:0072677",0,9,1,"eosinophil migration"
"25546","GO:0072678",0,18,1,"T cell migration"
"25549","GO:0072679",0,2,1,"thymocyte migration"
"25554","GO:0072680",0,1,1,"extracellular matrix-dependent thymocyte migration"
"25559","GO:0072681",0,1,1,"fibronectin-dependent thymocyte migration"
"25564","GO:0072682",0,1,1,"eosinophil extravasation"
"25565","GO:0072683",0,2,1,"T cell extravasation"
"25568","GO:0072695",0,1,1,"regulation of DNA recombination at telomere"
"25569","GO:0072698",0,5,1,"protein localization to microtubule cytoskeleton"
"25570","GO:0075136",0,9,1,"response to host"
"25571","GO:0075732",0,2,1,"viral penetration into host nucleus"
"25573","GO:0075733",0,20,1,"intracellular transport of viral material"
"25575","GO:0080009",0,1,1,"mRNA methylation"
"25576","GO:0080090",3,4069,1,"regulation of primary metabolic process"
"25577","GO:0080111",0,13,1,"DNA demethylation"
"25578","GO:0080120",0,1,1,"CAAX-box protein maturation"
"25580","GO:0080121",0,2,1,"AMP transport"
"25581","GO:0080134",2,699,1,"regulation of response to stress"
"25582","GO:0080135",1,278,1,"regulation of cellular response to stress"
"25583","GO:0080144",0,1,1,"amino acid homeostasis"
"25584","GO:0080154",0,2,1,"regulation of fertilization"
"25585","GO:0080163",0,1,1,"regulation of protein serine/threonine phosphatase activity"
"25586","GO:0080164",0,1,1,"regulation of nitric oxide metabolic process"
"25587","GO:0080182",0,5,1,"histone H3-K4 trimethylation"
"25588","GO:0080184",0,7,1,"response to phenylpropanoid"
"25589","GO:0085018",0,1,1,"maintenance of symbiont-containing vacuole by host"
"25592","GO:0085020",0,7,1,"protein K6-linked ubiquitination"
"25593","GO:0085029",0,12,1,"extracellular matrix assembly"
"25594","GO:0085032",0,1,1,"modulation by symbiont of host I-kappaB kinase/NF-kappaB cascade"
"25595","GO:0086001",0,28,1,"regulation of cardiac muscle cell action potential"
"25596","GO:0086002",0,19,1,"regulation of cardiac muscle cell action potential involved in contraction"
"25597","GO:0086003",0,7,1,"cardiac muscle cell contraction"
"25598","GO:0086004",0,23,1,"regulation of cardiac muscle cell contraction"
"25599","GO:0086005",0,12,1,"regulation of ventricular cardiac muscle cell action potential"
"25600","GO:0086009",0,12,1,"membrane repolarization"
"25601","GO:0086010",0,14,1,"membrane depolarization involved in regulation of action potential"
"25602","GO:0086011",0,10,1,"membrane repolarization involved in regulation of action potential"
"25603","GO:0086012",0,14,1,"membrane depolarization involved in regulation of cardiac muscle cell action potential"
"25604","GO:0086013",0,10,1,"membrane repolarization involved in regulation of cardiac muscle cell action potential"
"25605","GO:0086014",0,7,1,"regulation of atrial cardiac muscle cell action potential"
"25606","GO:0086015",0,4,1,"regulation of SA node cell action potential"
"25610","GO:0086017",0,1,1,"regulation of Purkinje myocyte action potential"
"25611","GO:0086018",0,4,1,"SA node cell to atrial cardiac muscle cell signalling"
"25616","GO:0086019",0,13,1,"cell-cell signaling involved in cardiac conduction"
"25617","GO:0086023",0,2,1,"adrenergic receptor signaling pathway involved in heart process"
"25619","GO:0086026",0,7,1,"atrial cardiac muscle cell to AV node cell signaling"
"25622","GO:0086029",0,3,1,"Purkinje myocyte to ventricular cardiac muscle cell signaling"
"25623","GO:0086036",0,31,1,"regulation of cardiac muscle cell membrane potential"
"25624","GO:0086046",0,2,1,"membrane depolarization involved in regulation of SA node cell action potential"
"25628","GO:0086047",0,1,1,"membrane depolarization involved in regulation of Purkinje myocyte cell action potential"
"25629","GO:0086052",0,1,1,"membrane repolarization involved in regulation of SA node cell action potential"
"25633","GO:0086053",0,1,1,"AV node cell to bundle of His cell communication by electrical coupling"
"25634","GO:0086064",0,9,1,"cell communication by electrical coupling involved in cardiac conduction"
"25635","GO:0086065",0,26,1,"cell communication involved in cardiac conduction"
"25636","GO:0086066",0,7,1,"atrial cardiac muscle cell to AV node cell communication"
"25638","GO:0086067",0,5,1,"AV node cell to bundle of His cell communication"
"25639","GO:0086068",0,3,1,"Purkinje myocyte to ventricular cardiac muscle cell communication"
"25640","GO:0086069",0,8,1,"bundle of His cell to Purkinje myocyte communication"
"25641","GO:0086070",0,5,1,"SA node cell to atrial cardiac muscle cell communication"
"25646","GO:0086091",0,16,1,"regulation of heart rate by cardiac conduction"
"25647","GO:0086092",0,1,1,"regulation of the force of heart contraction by cardiac conduction"
"25648","GO:0086094",0,1,1,"positive regulation of ryanodine-sensitive calcium-release channel activity by adrenergic receptor signaling pathway involved in positive regulation of cardiac muscle contraction"
"25649","GO:0086097",0,1,1,"phospholipase C-activating angiotensin-mediated signaling pathway"
"25653","GO:0086100",0,1,1,"endothelin receptor signaling pathway"
"25654","GO:0086103",0,2,1,"G-protein coupled receptor signaling pathway involved in heart process"
"25657","GO:0090002",0,47,1,"establishment of protein localization to plasma membrane"
"25659","GO:0090003",0,24,1,"regulation of establishment of protein localization to plasma membrane"
"25661","GO:0090004",0,16,1,"positive regulation of establishment of protein localization to plasma membrane"
"25663","GO:0090005",0,4,1,"negative regulation of establishment of protein localization to plasma membrane"
"25665","GO:0090007",0,2,1,"regulation of mitotic anaphase"
"25666","GO:0090009",0,7,1,"primitive streak formation"
"25667","GO:0090010",0,1,1,"transforming growth factor beta receptor signaling pathway involved in primitive streak formation"
"25669","GO:0090022",0,20,1,"regulation of neutrophil chemotaxis"
"25670","GO:0090023",0,16,1,"positive regulation of neutrophil chemotaxis"
"25671","GO:0090024",0,1,1,"negative regulation of neutrophil chemotaxis"
"25672","GO:0090025",0,13,1,"regulation of monocyte chemotaxis"
"25673","GO:0090026",0,9,1,"positive regulation of monocyte chemotaxis"
"25674","GO:0090027",0,3,1,"negative regulation of monocyte chemotaxis"
"25675","GO:0090030",0,11,1,"regulation of steroid hormone biosynthetic process"
"25676","GO:0090031",0,5,1,"positive regulation of steroid hormone biosynthetic process"
"25677","GO:0090032",0,4,1,"negative regulation of steroid hormone biosynthetic process"
"25678","GO:0090034",0,2,1,"regulation of chaperone-mediated protein complex assembly"
"25679","GO:0090035",0,2,1,"positive regulation of chaperone-mediated protein complex assembly"
"25680","GO:0090036",0,9,1,"regulation of protein kinase C signaling cascade"
"25681","GO:0090037",0,8,1,"positive regulation of protein kinase C signaling cascade"
"25682","GO:0090038",0,1,1,"negative regulation of protein kinase C signaling cascade"
"25683","GO:0090042",0,4,1,"tubulin deacetylation"
"25684","GO:0090043",0,3,1,"regulation of tubulin deacetylation"
"25685","GO:0090044",0,1,1,"positive regulation of tubulin deacetylation"
"25686","GO:0090045",0,6,1,"positive regulation of deacetylase activity"
"25687","GO:0090049",0,11,1,"regulation of cell migration involved in sprouting angiogenesis"
"25688","GO:0090050",0,6,1,"positive regulation of cell migration involved in sprouting angiogenesis"
"25689","GO:0090051",0,4,1,"negative regulation of cell migration involved in sprouting angiogenesis"
"25690","GO:0090066",1,271,1,"regulation of anatomical structure size"
"25691","GO:0090068",0,158,1,"positive regulation of cell cycle process"
"25692","GO:0090069",0,3,1,"regulation of ribosome biogenesis"
"25693","GO:0090071",0,1,1,"negative regulation of ribosome biogenesis"
"25694","GO:0090073",0,5,1,"positive regulation of protein homodimerization activity"
"25695","GO:0090074",0,1,1,"negative regulation of protein homodimerization activity"
"25696","GO:0090075",0,14,1,"relaxation of muscle"
"25697","GO:0090076",0,1,1,"relaxation of skeletal muscle"
"25698","GO:0090077",0,28,1,"foam cell differentiation"
"25699","GO:0090080",0,4,1,"positive regulation of MAPKKK cascade by fibroblast growth factor receptor signaling pathway"
"25700","GO:0090081",0,3,1,"regulation of heart induction by regulation of canonical Wnt receptor signaling pathway"
"25701","GO:0090082",0,2,1,"positive regulation of heart induction by negative regulation of canonical Wnt receptor signaling pathway"
"25702","GO:0090083",0,6,1,"regulation of inclusion body assembly"
"25703","GO:0090084",0,4,1,"negative regulation of inclusion body assembly"
"25704","GO:0090085",0,3,1,"regulation of protein deubiquitination"
"25705","GO:0090086",0,2,1,"negative regulation of protein deubiquitination"
"25707","GO:0090090",1,75,1,"negative regulation of canonical Wnt receptor signaling pathway"
"25709","GO:0090091",0,1,1,"positive regulation of extracellular matrix disassembly"
"25711","GO:0090094",0,2,1,"metanephric cap mesenchymal cell proliferation involved in metanephros development"
"25712","GO:0090095",0,1,1,"regulation of metanephric cap mesenchymal cell proliferation"
"25713","GO:0090096",0,1,1,"positive regulation of metanephric cap mesenchymal cell proliferation"
"25714","GO:0090100",1,67,1,"positive regulation of transmembrane receptor protein serine/threonine kinase signaling pathway"
"25715","GO:0090101",1,92,1,"negative regulation of transmembrane receptor protein serine/threonine kinase signaling pathway"
"25716","GO:0090102",0,28,1,"cochlea development"
"25717","GO:0090103",0,19,1,"cochlea morphogenesis"
"25718","GO:0090107",0,2,1,"regulation of high-density lipoprotein particle assembly"
"25719","GO:0090108",0,1,1,"positive regulation of high-density lipoprotein particle assembly"
"25721","GO:0090110",0,1,1,"cargo loading into COPII-coated vesicle"
"25724","GO:0090114",0,16,1,"COPII-coated vesicle budding"
"25727","GO:0090116",0,2,1,"C-5 methylation of cytosine"
"25728","GO:0090118",0,2,1,"receptor-mediated endocytosis of low-density lipoprotein particle involved in cholesterol transport"
"25730","GO:0090128",0,8,1,"regulation of synapse maturation"
"25731","GO:0090129",0,6,1,"positive regulation of synapse maturation"
"25732","GO:0090130",0,34,1,"tissue migration"
"25733","GO:0090131",0,1,1,"mesenchyme migration"
"25734","GO:0090132",0,29,1,"epithelium migration"
"25735","GO:0090133",0,1,1,"mesendoderm migration"
"25736","GO:0090134",0,1,1,"cell migration involved in mesendoderm migration"
"25737","GO:0090135",0,1,1,"actin filament branching"
"25738","GO:0090136",0,12,1,"epithelial cell-cell adhesion"
"25739","GO:0090138",0,1,1,"regulation of actin cytoskeleton organization by cell-cell adhesion"
"25740","GO:0090140",0,5,1,"regulation of mitochondrial fission"
"25741","GO:0090141",0,4,1,"positive regulation of mitochondrial fission"
"25742","GO:0090148",0,1,1,"membrane fission"
"25743","GO:0090149",0,1,1,"membrane fission involved in mitochondrial fission"
"25744","GO:0090150",0,50,1,"establishment of protein localization to membrane"
"25746","GO:0090153",0,5,1,"regulation of sphingolipid biosynthetic process"
"25747","GO:0090154",0,3,1,"positive regulation of sphingolipid biosynthetic process"
