"","age","animal.Alive","animal.Background","animal.Cause_of_Death","animal.Gender","animal.Genotype","animal.MouseID","animal.age","animal.id","animal.strain.Strain","assay.assay","experiment.date","experiment.feeding_state","id","values","experiment.time","experiment.fasting_time","animal.Death","Dexamethasone","Treatment"
"961",67,TRUE,"C57BL/6J","","M","+/+",1758,197,7021,"C57BL/6J","Total Fat Mass","2014-10-17","fed",15931,"1950",NA,NA,NA,FALSE,"Water"
"962",67,TRUE,"C57BL/6J","","M","+/+",1758,197,7021,"C57BL/6J","Lean Mass","2014-10-17","fed",15932,"21050",NA,NA,NA,FALSE,"Water"
"963",70,TRUE,"C57BL/6J","","M","+/+",1758,197,7021,"C57BL/6J","Body Weight","2014-10-20","fed",16060,"23500",NA,NA,NA,FALSE,"Water"
"964",70,TRUE,"C57BL/6J","","M","+/+",1758,197,7021,"C57BL/6J","Total Fat Mass","2014-10-20","fed",16061,"1880",NA,NA,NA,FALSE,"Water"
"965",70,TRUE,"C57BL/6J","","M","+/+",1758,197,7021,"C57BL/6J","Lean Mass","2014-10-20","fed",16062,"21570",NA,NA,NA,FALSE,"Water"
"966",85,TRUE,"C57BL/6J","","M","+/+",1758,197,7021,"C57BL/6J","Body Weight","2014-11-04","fed",16930,"26000",NA,NA,NA,FALSE,"Water"
"967",85,TRUE,"C57BL/6J","","M","+/+",1758,197,7021,"C57BL/6J","Total Fat Mass","2014-11-04","fed",16931,"3240",NA,NA,NA,FALSE,"Water"
"968",85,TRUE,"C57BL/6J","","M","+/+",1758,197,7021,"C57BL/6J","Lean Mass","2014-11-04","fed",16932,"22030",NA,NA,NA,FALSE,"Water"
"969",99,TRUE,"C57BL/6J","","M","+/+",1758,197,7021,"C57BL/6J","Body Weight","2014-11-18","fed",18616,"28200",NA,NA,NA,FALSE,"Water"
"970",99,TRUE,"C57BL/6J","","M","+/+",1758,197,7021,"C57BL/6J","Total Fat Mass","2014-11-18","fed",18617,"3920",NA,NA,NA,FALSE,"Water"
"971",99,TRUE,"C57BL/6J","","M","+/+",1758,197,7021,"C57BL/6J","Lean Mass","2014-11-18","fed",18618,"23350",NA,NA,NA,FALSE,"Water"
"972",115,TRUE,"C57BL/6J","","M","+/+",1758,197,7021,"C57BL/6J","Body Weight","2014-12-04","fed",19629,"29900",NA,NA,NA,FALSE,"Water"
"973",115,TRUE,"C57BL/6J","","M","+/+",1758,197,7021,"C57BL/6J","Total Fat Mass","2014-12-04","fed",19630,"3760",NA,NA,NA,FALSE,"Water"
"974",115,TRUE,"C57BL/6J","","M","+/+",1758,197,7021,"C57BL/6J","Lean Mass","2014-12-04","fed",19631,"25380",NA,NA,NA,FALSE,"Water"
"975",127,TRUE,"C57BL/6J","","M","+/+",1758,197,7021,"C57BL/6J","Body Weight","2014-12-16","fed",20794,"31500",NA,NA,NA,FALSE,"Water"
"976",127,TRUE,"C57BL/6J","","M","+/+",1758,197,7021,"C57BL/6J","Total Fat Mass","2014-12-16","fed",20795,"6080",NA,NA,NA,FALSE,"Water"
"977",127,TRUE,"C57BL/6J","","M","+/+",1758,197,7021,"C57BL/6J","Lean Mass","2014-12-16","fed",20796,"25030",NA,NA,NA,FALSE,"Water"
"978",141,TRUE,"C57BL/6J","","M","+/+",1758,197,7021,"C57BL/6J","Body Weight","2014-12-30","fed",21213,"33000",NA,NA,NA,FALSE,"Water"
"979",141,TRUE,"C57BL/6J","","M","+/+",1758,197,7021,"C57BL/6J","Total Fat Mass","2014-12-30","fed",21214,"6900",NA,NA,NA,FALSE,"Water"
"980",141,TRUE,"C57BL/6J","","M","+/+",1758,197,7021,"C57BL/6J","Lean Mass","2014-12-30","fed",21215,"25380",NA,NA,NA,FALSE,"Water"
"981",155,TRUE,"C57BL/6J","","M","+/+",1758,197,7021,"C57BL/6J","Body Weight","2015-01-13","fed",22775,"35600",NA,NA,NA,FALSE,"Water"
"982",155,TRUE,"C57BL/6J","","M","+/+",1758,197,7021,"C57BL/6J","Total Fat Mass","2015-01-13","fed",22776,"9690",NA,NA,NA,FALSE,"Water"
"983",155,TRUE,"C57BL/6J","","M","+/+",1758,197,7021,"C57BL/6J","Lean Mass","2015-01-13","fed",22777,"25190",NA,NA,NA,FALSE,"Water"
"984",158,TRUE,"C57BL/6J","","M","+/+",1758,197,7021,"C57BL/6J","Body Weight","2015-01-16","fed",23175,"36100",NA,NA,NA,FALSE,"Water"
"985",158,TRUE,"C57BL/6J","","M","+/+",1758,197,7021,"C57BL/6J","Total Fat Mass","2015-01-16","fed",23199,"10160",NA,NA,NA,FALSE,"Water"
"986",158,TRUE,"C57BL/6J","","M","+/+",1758,197,7021,"C57BL/6J","Lean Mass","2015-01-16","fed",23223,"25110",NA,NA,NA,FALSE,"Water"
"987",161,TRUE,"C57BL/6J","","M","+/+",1758,197,7021,"C57BL/6J","Body Weight","2015-01-19","fed",23370,"32100","16:30:00",NA,NA,FALSE,"Water"
"988",161,TRUE,"C57BL/6J","","M","+/+",1758,197,7021,"C57BL/6J","Total Fat Mass","2015-01-19","fed",23568,"6520","16:30:00",NA,NA,FALSE,"Water"
"989",161,TRUE,"C57BL/6J","","M","+/+",1758,197,7021,"C57BL/6J","Lean Mass","2015-01-19","fed",23569,"24220","16:30:00",NA,NA,FALSE,"Water"
"990",168,TRUE,"C57BL/6J","","M","+/+",1758,197,7021,"C57BL/6J","Body Weight","2015-01-26","fed",23768,"32710",NA,NA,NA,FALSE,"Water"
"991",168,TRUE,"C57BL/6J","","M","+/+",1758,197,7021,"C57BL/6J","Total Fat Mass","2015-01-26","fed",23792,"6480",NA,NA,NA,FALSE,"Water"
"992",168,TRUE,"C57BL/6J","","M","+/+",1758,197,7021,"C57BL/6J","Lean Mass","2015-01-26","fed",23816,"25360",NA,NA,NA,FALSE,"Water"
"993",161,TRUE,"C57BL/6J","","M","+/+",1758,197,7021,"C57BL/6J","Grip Strength (4 Paw)","2015-01-19","fed",23848,"2510,2680,2390,2290,2890","16:30:00",NA,NA,FALSE,"Water"
"994",168,TRUE,"C57BL/6J","","M","+/+",1758,197,7021,"C57BL/6J","Grip Strength (4 Paw)","2015-01-26","fed",23864,"4070,3360,2830,3230,3770",NA,NA,NA,FALSE,"Water"
"995",175,TRUE,"C57BL/6J","","M","+/+",1758,197,7021,"C57BL/6J","Body Weight","2015-02-02","fed",24507,"33900",NA,NA,NA,FALSE,"Water"
"996",175,TRUE,"C57BL/6J","","M","+/+",1758,197,7021,"C57BL/6J","Total Fat Mass","2015-02-02","fed",24519,"8270",NA,NA,NA,FALSE,"Water"
"997",175,TRUE,"C57BL/6J","","M","+/+",1758,197,7021,"C57BL/6J","Lean Mass","2015-02-02","fed",24543,"24750",NA,NA,NA,FALSE,"Water"
"998",175,TRUE,"C57BL/6J","","M","+/+",1758,197,7021,"C57BL/6J","Grip Strength (4 Paw)","2015-02-02","fed",24567,"2960,2060,2210,2770,2700",NA,NA,NA,FALSE,"Water"
"999",182,TRUE,"C57BL/6J","","M","+/+",1758,197,7021,"C57BL/6J","Total Fat Mass","2015-02-09","fed",25456,"9120",NA,NA,NA,FALSE,"Water"
"1000",182,TRUE,"C57BL/6J","","M","+/+",1758,197,7021,"C57BL/6J","Lean Mass","2015-02-09","fed",25480,"25830",NA,NA,NA,FALSE,"Water"
"1001",182,TRUE,"C57BL/6J","","M","+/+",1758,197,7021,"C57BL/6J","Body Weight","2015-02-09","fed",25504,"35900",NA,NA,NA,FALSE,"Water"
"1002",184,TRUE,"C57BL/6J","","M","+/+",1758,197,7021,"C57BL/6J","Plasma Glucose","2015-02-11","fasted",25730,"99,62,20,20","14:30:00",6,NA,FALSE,"Water"
"1003",189,TRUE,"C57BL/6J","","M","+/+",1758,197,7021,"C57BL/6J","Total Fat Mass","2015-02-16","fed",26011,"9660","16:00:00",NA,NA,FALSE,"Water"
"1004",189,TRUE,"C57BL/6J","","M","+/+",1758,197,7021,"C57BL/6J","Lean Mass","2015-02-16","fed",26012,"25570","16:00:00",NA,NA,FALSE,"Water"
"1005",189,TRUE,"C57BL/6J","","M","+/+",1758,197,7021,"C57BL/6J","Body Weight","2015-02-16","fed",26013,"36300","16:00:00",NA,NA,FALSE,"Water"
"1006",189,TRUE,"C57BL/6J","","M","+/+",1758,197,7021,"C57BL/6J","Grip Strength (4 Paw)","2015-02-16","fed",26073,"2450,2990,2850,2300,2830","16:00:00",NA,NA,FALSE,"Water"
"1007",196,TRUE,"C57BL/6J","","M","+/+",1758,197,7021,"C57BL/6J","Body Weight","2015-02-23","fed",26706,"35800","16:00:00",NA,NA,FALSE,"Water"
"1008",196,TRUE,"C57BL/6J","","M","+/+",1758,197,7021,"C57BL/6J","Total Fat Mass","2015-02-23","fed",26794,"10120",NA,NA,NA,FALSE,"Water"
"1009",196,TRUE,"C57BL/6J","","M","+/+",1758,197,7021,"C57BL/6J","Lean Mass","2015-02-23","fed",26797,"25010",NA,NA,NA,FALSE,"Water"
"1010",196,TRUE,"C57BL/6J","","M","+/+",1758,197,7021,"C57BL/6J","Grip Strength (4 Paw)","2015-02-23","fed",26816,"3480,2290,2960,2450,2770","16:00:00",NA,NA,FALSE,"Water"
"1011",71,TRUE,"C57BL/6J","","M","+/+",1759,197,7022,"C57BL/6J","Body Weight","2014-10-21","fed",15909,"20500",NA,NA,NA,FALSE,"Water"
"1012",71,TRUE,"C57BL/6J","","M","+/+",1759,197,7022,"C57BL/6J","Total Fat Mass","2014-10-21","fed",15910,"1470",NA,NA,NA,FALSE,"Water"
"1013",71,TRUE,"C57BL/6J","","M","+/+",1759,197,7022,"C57BL/6J","Lean Mass","2014-10-21","fed",15911,"18300",NA,NA,NA,FALSE,"Water"
"1014",67,TRUE,"C57BL/6J","","M","+/+",1759,197,7022,"C57BL/6J","Body Weight","2014-10-17","fed",15933,"21860",NA,NA,NA,FALSE,"Water"
"1015",67,TRUE,"C57BL/6J","","M","+/+",1759,197,7022,"C57BL/6J","Total Fat Mass","2014-10-17","fed",15934,"2240",NA,NA,NA,FALSE,"Water"
"1016",67,TRUE,"C57BL/6J","","M","+/+",1759,197,7022,"C57BL/6J","Lean Mass","2014-10-17","fed",15935,"18970",NA,NA,NA,FALSE,"Water"
"1017",70,TRUE,"C57BL/6J","","M","+/+",1759,197,7022,"C57BL/6J","Body Weight","2014-10-20","fed",16057,"22500",NA,NA,NA,FALSE,"Water"
"1018",70,TRUE,"C57BL/6J","","M","+/+",1759,197,7022,"C57BL/6J","Total Fat Mass","2014-10-20","fed",16058,"2010",NA,NA,NA,FALSE,"Water"
"1019",70,TRUE,"C57BL/6J","","M","+/+",1759,197,7022,"C57BL/6J","Lean Mass","2014-10-20","fed",16059,"20550",NA,NA,NA,FALSE,"Water"
"1020",85,TRUE,"C57BL/6J","","M","+/+",1759,197,7022,"C57BL/6J","Body Weight","2014-11-04","fed",16933,"24300",NA,NA,NA,FALSE,"Water"
"1021",85,TRUE,"C57BL/6J","","M","+/+",1759,197,7022,"C57BL/6J","Total Fat Mass","2014-11-04","fed",16934,"3950",NA,NA,NA,FALSE,"Water"
"1022",85,TRUE,"C57BL/6J","","M","+/+",1759,197,7022,"C57BL/6J","Lean Mass","2014-11-04","fed",16935,"19730",NA,NA,NA,FALSE,"Water"
"1023",99,TRUE,"C57BL/6J","","M","+/+",1759,197,7022,"C57BL/6J","Body Weight","2014-11-18","fed",18619,"26200",NA,NA,NA,FALSE,"Water"
"1024",99,TRUE,"C57BL/6J","","M","+/+",1759,197,7022,"C57BL/6J","Total Fat Mass","2014-11-18","fed",18620,"4900",NA,NA,NA,FALSE,"Water"
"1025",99,TRUE,"C57BL/6J","","M","+/+",1759,197,7022,"C57BL/6J","Lean Mass","2014-11-18","fed",18621,"19950",NA,NA,NA,FALSE,"Water"
"1026",115,TRUE,"C57BL/6J","","M","+/+",1759,197,7022,"C57BL/6J","Body Weight","2014-12-04","fed",19632,"27600",NA,NA,NA,FALSE,"Water"
"1027",115,TRUE,"C57BL/6J","","M","+/+",1759,197,7022,"C57BL/6J","Total Fat Mass","2014-12-04","fed",19633,"5650",NA,NA,NA,FALSE,"Water"
"1028",115,TRUE,"C57BL/6J","","M","+/+",1759,197,7022,"C57BL/6J","Lean Mass","2014-12-04","fed",19634,"20950",NA,NA,NA,FALSE,"Water"
"1029",127,TRUE,"C57BL/6J","","M","+/+",1759,197,7022,"C57BL/6J","Body Weight","2014-12-16","fed",20797,"29500",NA,NA,NA,FALSE,"Water"
"1030",127,TRUE,"C57BL/6J","","M","+/+",1759,197,7022,"C57BL/6J","Total Fat Mass","2014-12-16","fed",20798,"8000",NA,NA,NA,FALSE,"Water"
"1031",127,TRUE,"C57BL/6J","","M","+/+",1759,197,7022,"C57BL/6J","Lean Mass","2014-12-16","fed",20799,"20880",NA,NA,NA,FALSE,"Water"
"1032",141,TRUE,"C57BL/6J","","M","+/+",1759,197,7022,"C57BL/6J","Body Weight","2014-12-30","fed",21216,"31000",NA,NA,NA,FALSE,"Water"
"1033",141,TRUE,"C57BL/6J","","M","+/+",1759,197,7022,"C57BL/6J","Total Fat Mass","2014-12-30","fed",21217,"8970",NA,NA,NA,FALSE,"Water"
"1034",141,TRUE,"C57BL/6J","","M","+/+",1759,197,7022,"C57BL/6J","Lean Mass","2014-12-30","fed",21218,"21280",NA,NA,NA,FALSE,"Water"
"1035",155,TRUE,"C57BL/6J","","M","+/+",1759,197,7022,"C57BL/6J","Body Weight","2015-01-13","fed",22778,"33400",NA,NA,NA,FALSE,"Water"
"1036",155,TRUE,"C57BL/6J","","M","+/+",1759,197,7022,"C57BL/6J","Total Fat Mass","2015-01-13","fed",22779,"11030",NA,NA,NA,FALSE,"Water"
"1037",155,TRUE,"C57BL/6J","","M","+/+",1759,197,7022,"C57BL/6J","Lean Mass","2015-01-13","fed",22780,"21590",NA,NA,NA,FALSE,"Water"
"1038",158,TRUE,"C57BL/6J","","M","+/+",1759,197,7022,"C57BL/6J","Body Weight","2015-01-16","fed",23176,"34000",NA,NA,NA,FALSE,"Water"
"1039",158,TRUE,"C57BL/6J","","M","+/+",1759,197,7022,"C57BL/6J","Total Fat Mass","2015-01-16","fed",23200,"11500",NA,NA,NA,FALSE,"Water"
"1040",158,TRUE,"C57BL/6J","","M","+/+",1759,197,7022,"C57BL/6J","Lean Mass","2015-01-16","fed",23224,"21690",NA,NA,NA,FALSE,"Water"
"1041",161,TRUE,"C57BL/6J","","M","+/+",1759,197,7022,"C57BL/6J","Body Weight","2015-01-19","fed",23371,"32100","16:30:00",NA,NA,FALSE,"Water"
"1042",161,TRUE,"C57BL/6J","","M","+/+",1759,197,7022,"C57BL/6J","Total Fat Mass","2015-01-19","fed",23570,"10100","16:30:00",NA,NA,FALSE,"Water"
"1043",161,TRUE,"C57BL/6J","","M","+/+",1759,197,7022,"C57BL/6J","Lean Mass","2015-01-19","fed",23571,"21820","16:30:00",NA,NA,FALSE,"Water"
"1044",168,TRUE,"C57BL/6J","","M","+/+",1759,197,7022,"C57BL/6J","Body Weight","2015-01-26","fed",23769,"33250",NA,NA,NA,FALSE,"Water"
"1045",168,TRUE,"C57BL/6J","","M","+/+",1759,197,7022,"C57BL/6J","Total Fat Mass","2015-01-26","fed",23791,"10500",NA,NA,NA,FALSE,"Water"
"1046",168,TRUE,"C57BL/6J","","M","+/+",1759,197,7022,"C57BL/6J","Lean Mass","2015-01-26","fed",23815,"22310",NA,NA,NA,FALSE,"Water"
"1047",161,TRUE,"C57BL/6J","","M","+/+",1759,197,7022,"C57BL/6J","Grip Strength (4 Paw)","2015-01-19","fed",23849,"2210,2280,2400,2340,2710","16:30:00",NA,NA,FALSE,"Water"
"1048",168,TRUE,"C57BL/6J","","M","+/+",1759,197,7022,"C57BL/6J","Grip Strength (4 Paw)","2015-01-26","fed",23863,"2670,3330,3100,2280,2900",NA,NA,NA,FALSE,"Water"
"1049",175,TRUE,"C57BL/6J","","M","+/+",1759,197,7022,"C57BL/6J","Body Weight","2015-02-02","fed",24508,"34500",NA,NA,NA,FALSE,"Water"
"1050",175,TRUE,"C57BL/6J","","M","+/+",1759,197,7022,"C57BL/6J","Total Fat Mass","2015-02-02","fed",24518,"12420",NA,NA,NA,FALSE,"Water"
"1051",175,TRUE,"C57BL/6J","","M","+/+",1759,197,7022,"C57BL/6J","Lean Mass","2015-02-02","fed",24542,"21260",NA,NA,NA,FALSE,"Water"
"1052",175,TRUE,"C57BL/6J","","M","+/+",1759,197,7022,"C57BL/6J","Grip Strength (4 Paw)","2015-02-02","fed",24566,"2490,2280,2110,2340,2170",NA,NA,NA,FALSE,"Water"
"1053",182,TRUE,"C57BL/6J","","M","+/+",1759,197,7022,"C57BL/6J","Total Fat Mass","2015-02-09","fed",25459,"12900",NA,NA,NA,FALSE,"Water"
"1054",182,TRUE,"C57BL/6J","","M","+/+",1759,197,7022,"C57BL/6J","Lean Mass","2015-02-09","fed",25483,"21850",NA,NA,NA,FALSE,"Water"
"1055",182,TRUE,"C57BL/6J","","M","+/+",1759,197,7022,"C57BL/6J","Body Weight","2015-02-09","fed",25507,"35400",NA,NA,NA,FALSE,"Water"
"1056",184,TRUE,"C57BL/6J","","M","+/+",1759,197,7022,"C57BL/6J","Plasma Glucose","2015-02-11","fasted",25735,"175,95,37,22,21,20,20,20,20","14:30:00",6,NA,FALSE,"Water"
"1057",189,TRUE,"C57BL/6J","","M","+/+",1759,197,7022,"C57BL/6J","Total Fat Mass","2015-02-16","fed",26017,"13360","16:00:00",NA,NA,FALSE,"Water"
"1058",189,TRUE,"C57BL/6J","","M","+/+",1759,197,7022,"C57BL/6J","Lean Mass","2015-02-16","fed",26018,"22000","16:00:00",NA,NA,FALSE,"Water"
"1059",189,TRUE,"C57BL/6J","","M","+/+",1759,197,7022,"C57BL/6J","Body Weight","2015-02-16","fed",26019,"35900","16:00:00",NA,NA,FALSE,"Water"
"1060",189,TRUE,"C57BL/6J","","M","+/+",1759,197,7022,"C57BL/6J","Grip Strength (4 Paw)","2015-02-16","fed",26075,"2370,1830,2480,2250,1930","16:00:00",NA,NA,FALSE,"Water"
"1061",196,TRUE,"C57BL/6J","","M","+/+",1759,197,7022,"C57BL/6J","Body Weight","2015-02-23","fed",26722,"35500","16:00:00",NA,NA,FALSE,"Water"
"1062",196,TRUE,"C57BL/6J","","M","+/+",1759,197,7022,"C57BL/6J","Grip Strength (4 Paw)","2015-02-23","fed",26815,"2520,2420,2790,2210,2160","16:00:00",NA,NA,FALSE,"Water"
"1063",71,TRUE,"C57BL/6J","","M","+/+",1760,197,7023,"C57BL/6J","Body Weight","2014-10-21","fed",15915,"23400",NA,NA,NA,FALSE,"Water"
"1064",71,TRUE,"C57BL/6J","","M","+/+",1760,197,7023,"C57BL/6J","Total Fat Mass","2014-10-21","fed",15916,"1390",NA,NA,NA,FALSE,"Water"
"1065",71,TRUE,"C57BL/6J","","M","+/+",1760,197,7023,"C57BL/6J","Lean Mass","2014-10-21","fed",15917,"21540",NA,NA,NA,FALSE,"Water"
"1066",67,TRUE,"C57BL/6J","","M","+/+",1760,197,7023,"C57BL/6J","Body Weight","2014-10-17","fed",15936,"24430",NA,NA,NA,FALSE,"Water"
"1067",67,TRUE,"C57BL/6J","","M","+/+",1760,197,7023,"C57BL/6J","Total Fat Mass","2014-10-17","fed",15937,"1790",NA,NA,NA,FALSE,"Water"
"1068",67,TRUE,"C57BL/6J","","M","+/+",1760,197,7023,"C57BL/6J","Lean Mass","2014-10-17","fed",15938,"22180",NA,NA,NA,FALSE,"Water"
"1069",70,TRUE,"C57BL/6J","","M","+/+",1760,197,7023,"C57BL/6J","Body Weight","2014-10-20","fed",16063,"24900",NA,NA,NA,FALSE,"Water"
"1070",70,TRUE,"C57BL/6J","","M","+/+",1760,197,7023,"C57BL/6J","Total Fat Mass","2014-10-20","fed",16064,"1820",NA,NA,NA,FALSE,"Water"
"1071",70,TRUE,"C57BL/6J","","M","+/+",1760,197,7023,"C57BL/6J","Lean Mass","2014-10-20","fed",16065,"22900",NA,NA,NA,FALSE,"Water"
"1072",85,TRUE,"C57BL/6J","","M","+/+",1760,197,7023,"C57BL/6J","Body Weight","2014-11-04","fed",16969,"29600",NA,NA,NA,FALSE,"Water"
"1073",85,TRUE,"C57BL/6J","","M","+/+",1760,197,7023,"C57BL/6J","Total Fat Mass","2014-11-04","fed",16970,"6220",NA,NA,NA,FALSE,"Water"
"1074",85,TRUE,"C57BL/6J","","M","+/+",1760,197,7023,"C57BL/6J","Lean Mass","2014-11-04","fed",16971,"22690",NA,NA,NA,FALSE,"Water"
"1075",99,TRUE,"C57BL/6J","","M","+/+",1760,197,7023,"C57BL/6J","Body Weight","2014-11-18","fed",18673,"34600",NA,NA,NA,FALSE,"Water"
"1076",99,TRUE,"C57BL/6J","","M","+/+",1760,197,7023,"C57BL/6J","Total Fat Mass","2014-11-18","fed",18674,"9890",NA,NA,NA,FALSE,"Water"
"1077",99,TRUE,"C57BL/6J","","M","+/+",1760,197,7023,"C57BL/6J","Lean Mass","2014-11-18","fed",18675,"24200",NA,NA,NA,FALSE,"Water"
"1078",115,TRUE,"C57BL/6J","","M","+/+",1760,197,7023,"C57BL/6J","Body Weight","2014-12-04","fed",19686,"38300",NA,NA,NA,FALSE,"Water"
"1079",115,TRUE,"C57BL/6J","","M","+/+",1760,197,7023,"C57BL/6J","Total Fat Mass","2014-12-04","fed",19687,"12080",NA,NA,NA,FALSE,"Water"
"1080",115,TRUE,"C57BL/6J","","M","+/+",1760,197,7023,"C57BL/6J","Lean Mass","2014-12-04","fed",19688,"26000",NA,NA,NA,FALSE,"Water"
"1081",127,TRUE,"C57BL/6J","","M","+/+",1760,197,7023,"C57BL/6J","Body Weight","2014-12-16","fed",20815,"42200",NA,NA,NA,FALSE,"Water"
"1082",127,TRUE,"C57BL/6J","","M","+/+",1760,197,7023,"C57BL/6J","Total Fat Mass","2014-12-16","fed",20816,"15600",NA,NA,NA,FALSE,"Water"
"1083",127,TRUE,"C57BL/6J","","M","+/+",1760,197,7023,"C57BL/6J","Lean Mass","2014-12-16","fed",20817,"25970",NA,NA,NA,FALSE,"Water"
"1084",141,TRUE,"C57BL/6J","","M","+/+",1760,197,7023,"C57BL/6J","Body Weight","2014-12-30","fed",21219,"46300",NA,NA,NA,FALSE,"Water"
"1085",141,TRUE,"C57BL/6J","","M","+/+",1760,197,7023,"C57BL/6J","Total Fat Mass","2014-12-30","fed",21220,"18250",NA,NA,NA,FALSE,"Water"
"1086",141,TRUE,"C57BL/6J","","M","+/+",1760,197,7023,"C57BL/6J","Lean Mass","2014-12-30","fed",21221,"27380",NA,NA,NA,FALSE,"Water"
"1087",155,TRUE,"C57BL/6J","","M","+/+",1760,197,7023,"C57BL/6J","Body Weight","2015-01-13","fed",22781,"47300",NA,NA,NA,FALSE,"Water"
"1088",155,TRUE,"C57BL/6J","","M","+/+",1760,197,7023,"C57BL/6J","Total Fat Mass","2015-01-13","fed",22782,"18860",NA,NA,NA,FALSE,"Water"
"1089",155,TRUE,"C57BL/6J","","M","+/+",1760,197,7023,"C57BL/6J","Lean Mass","2015-01-13","fed",22783,"28130",NA,NA,NA,FALSE,"Water"
"1090",158,TRUE,"C57BL/6J","","M","+/+",1760,197,7023,"C57BL/6J","Body Weight","2015-01-16","fed",23177,"47800",NA,NA,NA,FALSE,"Water"
"1091",158,TRUE,"C57BL/6J","","M","+/+",1760,197,7023,"C57BL/6J","Total Fat Mass","2015-01-16","fed",23201,"19070",NA,NA,NA,FALSE,"Water"
"1092",158,TRUE,"C57BL/6J","","M","+/+",1760,197,7023,"C57BL/6J","Lean Mass","2015-01-16","fed",23225,"28000",NA,NA,NA,FALSE,"Water"
"1093",161,TRUE,"C57BL/6J","","M","+/+",1760,197,7023,"C57BL/6J","Body Weight","2015-01-19","fed",23372,"44500","16:30:00",NA,NA,FALSE,"Water"
"1094",161,TRUE,"C57BL/6J","","M","+/+",1760,197,7023,"C57BL/6J","Total Fat Mass","2015-01-19","fed",23572,"16590","16:30:00",NA,NA,FALSE,"Water"
"1095",161,TRUE,"C57BL/6J","","M","+/+",1760,197,7023,"C57BL/6J","Lean Mass","2015-01-19","fed",23573,"27330","16:30:00",NA,NA,FALSE,"Water"
"1096",168,TRUE,"C57BL/6J","","M","+/+",1760,197,7023,"C57BL/6J","Body Weight","2015-01-26","fed",23770,"44910",NA,NA,NA,FALSE,"Water"
"1097",168,TRUE,"C57BL/6J","","M","+/+",1760,197,7023,"C57BL/6J","Total Fat Mass","2015-01-26","fed",23793,"16300",NA,NA,NA,FALSE,"Water"
"1098",168,TRUE,"C57BL/6J","","M","+/+",1760,197,7023,"C57BL/6J","Lean Mass","2015-01-26","fed",23817,"28040",NA,NA,NA,FALSE,"Water"
"1099",161,TRUE,"C57BL/6J","","M","+/+",1760,197,7023,"C57BL/6J","Grip Strength (4 Paw)","2015-01-19","fed",23850,"2520,2250,2040,2560,2480","16:30:00",NA,NA,FALSE,"Water"
"1100",168,TRUE,"C57BL/6J","","M","+/+",1760,197,7023,"C57BL/6J","Grip Strength (4 Paw)","2015-01-26","fed",23866,"3850,2980,3320,4190,2800",NA,NA,NA,FALSE,"Water"
"1101",175,TRUE,"C57BL/6J","","M","+/+",1760,197,7023,"C57BL/6J","Body Weight","2015-02-02","fed",24509,"45600",NA,NA,NA,FALSE,"Water"
"1102",175,TRUE,"C57BL/6J","","M","+/+",1760,197,7023,"C57BL/6J","Total Fat Mass","2015-02-02","fed",24521,"16930",NA,NA,NA,FALSE,"Water"
"1103",175,TRUE,"C57BL/6J","","M","+/+",1760,197,7023,"C57BL/6J","Lean Mass","2015-02-02","fed",24545,"27900",NA,NA,NA,FALSE,"Water"
"1104",175,TRUE,"C57BL/6J","","M","+/+",1760,197,7023,"C57BL/6J","Grip Strength (4 Paw)","2015-02-02","fed",24569,"2200,1620,1790,2040,1840",NA,NA,NA,FALSE,"Water"
"1105",182,TRUE,"C57BL/6J","","M","+/+",1760,197,7023,"C57BL/6J","Total Fat Mass","2015-02-09","fed",25458,"16970",NA,NA,NA,FALSE,"Water"
"1106",182,TRUE,"C57BL/6J","","M","+/+",1760,197,7023,"C57BL/6J","Lean Mass","2015-02-09","fed",25482,"28520",NA,NA,NA,FALSE,"Water"
"1107",182,TRUE,"C57BL/6J","","M","+/+",1760,197,7023,"C57BL/6J","Body Weight","2015-02-09","fed",25506,"46300",NA,NA,NA,FALSE,"Water"
"1108",184,TRUE,"C57BL/6J","","M","+/+",1760,197,7023,"C57BL/6J","Plasma Glucose","2015-02-11","fasted",25731,"144,161,91,75,78,82,88,111,135","14:30:00",6,NA,FALSE,"Water"
"1109",189,TRUE,"C57BL/6J","","M","+/+",1760,197,7023,"C57BL/6J","Total Fat Mass","2015-02-16","fed",26014,"16870","16:00:00",NA,NA,FALSE,"Water"
"1110",189,TRUE,"C57BL/6J","","M","+/+",1760,197,7023,"C57BL/6J","Lean Mass","2015-02-16","fed",26015,"28580","16:00:00",NA,NA,FALSE,"Water"
"1111",189,TRUE,"C57BL/6J","","M","+/+",1760,197,7023,"C57BL/6J","Body Weight","2015-02-16","fed",26016,"45900","16:00:00",NA,NA,FALSE,"Water"
"1112",189,TRUE,"C57BL/6J","","M","+/+",1760,197,7023,"C57BL/6J","Grip Strength (4 Paw)","2015-02-16","fed",26074,"2530,2560,2910,2680,2890","16:00:00",NA,NA,FALSE,"Water"
"1113",196,TRUE,"C57BL/6J","","M","+/+",1760,197,7023,"C57BL/6J","Body Weight","2015-02-23","fed",26715,"45700","16:00:00",NA,NA,FALSE,"Water"
"1114",196,TRUE,"C57BL/6J","","M","+/+",1760,197,7023,"C57BL/6J","Total Fat Mass","2015-02-23","fed",26800,"16770",NA,NA,NA,FALSE,"Water"
